Wall time,Raw Time,Step,Value,Time
1590103674,0,0,0.1000000015,0
1590103684,9.930999994,2026,0.2637000084,9.930999994
1590103754,80.38171983,4052,0.3463999927,80.38171983
1590103825,150.9956,6080,0.3619999886,150.9956
1590103835,161.31249,8046,0.4821000099,161.31249
1590103906,231.75301,10103,0.4781999886,231.75301
1590103976,302.2888,12068,0.6148999929,302.2888
1590103986,312.6559,14074,0.6757000089,312.6559
1590104057,383.3057699,16085,0.7224000096,383.3057699
1590104127,453.70907,20183,0.7904000282,453.70907
1590104198,524.42295,22114,0.8180999756,524.42295
1590104269,594.82441,24228,0.8033000231,594.82441
1590104279,605.1585999,26136,0.8482999802,605.1585999
1590104349,675.69241,28213,0.825699985,675.69241
1590104420,746.0478399,32173,0.8845999837,746.0478399
1590104490,816.17062,34184,0.8981999755,816.17062
1590104560,886.49684,36193,0.8967000246,886.49684
1590104570,896.6863098,38201,0.8975999951,896.6863098
1590104641,967.5200598,40274,0.8962000012,967.5200598
1590104712,1037.88869,44223,0.8982999921,1037.88869
1590104782,1108.24339,46230,0.8978000283,1108.24339
1590104983,1309.42514,48012,0.8963999748,1239.0166
1590105354,1680.71002,48262,0.8995000124,1610.30148
1590105666,1991.96414,48512,0.8998000026,1921.5556
1590105977,2303.41856,48762,0.899699986,2233.01002
1590106349,2675.05809,49012,0.9002000093,2604.64955
1590106660,2986.18441,49262,0.8999999762,2915.77587
1590106974,3300.49401,49512,0.9004999995,3230.08547
1590107346,3671.85062,49762,0.9006000161,3601.44208
1590107657,3983.4448,50000,0.8995000124,3913.03626
