Wall time,Time,Step,Value
1593644942,0,0,0.0997999981
1593645313,371.3362701,250,0.4769000113
1593645564,622.6428499,400,0.7181000113
1593645876,670.93402,2417,0.6704000235
1593645886,681.44136,4427,0.7045000196
1593645957,752.19748,6439,0.7651000023
1593646027,822.5957301,10513,0.799300015
1593646098,893.25298,12513,0.834100008
1593646169,963.9244199,14463,0.8277000189
1593646179,974.3442199,16475,0.8669000268
1593646250,1044.90972,18484,0.8474000096
1593646320,1115.63231,20526,0.8661000133
1593646331,1125.98586,22507,0.8845999837
1593646401,1196.75581,24511,0.8488000035
1593646472,1267.46578,28527,0.863499999
1593646543,1338.12963,30542,0.8794000149
1593646614,1408.77494,34563,0.9164000154
1593646684,1479.45974,36666,0.9167000055
1593646755,1550.0924,38679,0.9171000123
1593646766,1560.8958,40593,0.9172000289
1593646836,1631.45847,42619,0.9150000215
1593646907,1702.22292,44611,0.9144999981
1593646918,1712.85764,46624,0.9150999784
1593646988,1783.28372,48635,0.9154000282
1593647059,1854.00013,52698,0.9169999957
1593647129,1924.64595,54667,0.9162999988
1593647200,1995.32659,56716,0.9167000055
1593647211,2005.88714,58729,0.9157000184
1593647281,2076.76524,61214,0.9169999957
