Wall time,Step,Time,Value
1600379905.08,0,0.0,0.00989999994636
1600380230.82,500,325.741092205,0.311199992895
1600380556.93,1000,651.846430063,0.479000002146
1600380882.73,1500,977.647618055,0.433299988508
1600381268.9,2000,1363.8228991,0.488200008869
1600381594.94,2500,1689.85849309,0.528800010681
1600381920.69,3000,2015.60626602,0.550999999046
1600382246.77,3500,2341.68746614,0.534900009632
1600382632.82,4000,2727.7432549,0.516300022602
1600382958.58,4500,3053.49842095,0.546000003815
1600383284.35,5000,3379.27105021,0.566299974918
1600383610.37,5500,3705.29117608,0.572700023651
1600383996.53,6000,4091.44584394,0.513000011444
1600384322.37,6500,4417.28941298,0.587300002575
1600384648.24,7000,4743.15473604,0.574299991131
1600384974.31,7500,5069.22935295,0.573300004005
1600385360.26,8000,5455.17981005,0.589900016785
1600385625.79,12107,5720.70881414,0.729799985886
1600385831.05,16021,5925.97047114,0.731599986553
1600386036.38,20034,6131.29719114,0.734899997711
1600386241.82,24049,6336.74255204,0.735700011253
1600386386.87,28106,6481.78890514,0.735099971294
1600386592.26,32070,6687.1822331,0.735599994659
1600386797.59,36136,6892.5109942,0.735700011253
1600387003.19,40086,7098.11297035,0.736400008202
1600387148.23,44098,7243.14915013,0.737500011921
1600387353.36,48108,7448.28344727,0.737200021744
1600387558.89,52165,7653.80810618,0.736100018024
1600387765.08,56128,7859.9994061,0.738300025463
1600387910.19,60172,8005.10863733,0.737900018692
1600388115.58,64143,8210.49731231,0.736699998379
1600388320.82,68163,8415.7354002,0.739400029182
1600388465.63,72013,8560.5477972,0.737399995327
