Wall time,Step,Time,Value
1603302400.18,1.0,0.0,3.33198666573
1603302540.14,101.0,139.959202051,2.2282435894
1603302666.57,201.0,266.394936085,1.57874894142
1603302807.78,301.0,407.59902215,1.28531622887
1603302943.86,401.0,543.685200214,1.21415126324
1603302962.56,549.0,562.38521719,1.75317192078
1603302966.41,697.0,566.238020182,1.66049218178
1603302969.27,817.0,569.096226215,1.80605220795
1603302972.14,937.0,571.967481136,1.43487358093
1603302974.99,1058.0,574.812051058,1.50700378418
1603302977.85,1176.0,577.669373274,1.33249247074
1603302980.7,1295.0,580.519910336,1.3875566721
1603302983.4,1408.0,583.221563339,1.35027241707
1603302986.1,1523.0,585.928114176,1.10107958317
1603302989.0,1641.0,588.820859194,1.16299068928
1603302991.7,1753.0,591.522382259,1.13594651222
1603302994.39,1866.0,594.216984034,1.18028199673
1603302997.11,1983.0,596.936373234,1.22492468357
1603303000.0,2103.0,599.822588205,1.0036277771
1603303002.85,2222.0,602.672956228,1.2016980648
1603303005.55,2335.0,605.368666172,1.13059854507
1603303016.96,2766.0,616.786673307,0.790289282799
1603303019.67,2878.0,619.496352196,1.01507759094
1603303022.35,2991.0,622.175441265,0.867825448513
1603303024.98,3103.0,624.801618338,1.07370126247
1603303027.72,3217.0,627.54266119,0.806151688099
1603303030.59,3337.0,630.409909248,0.638816833496
1603303033.45,3456.0,633.27457118,0.724913239479
1603303036.12,3568.0,635.94705224,0.801037967205
1603303038.97,3688.0,638.796645164,0.801135182381
1603303041.8,3807.0,641.621194363,1.01417732239
1603303044.66,3927.0,644.481476068,1.10351443291
1603303047.54,4046.0,647.365689278,1.03470015526
1603303050.42,4167.0,650.246485233,0.938822746277
1603303053.28,4286.0,653.104640245,0.71728593111
1603303056.0,4399.0,655.826684237,0.893883109093
1603303067.03,4808.0,666.852774143,0.666591227055
1603303069.78,4924.0,669.604437351,0.901455283165
1603303072.65,5042.0,672.477980137,0.746892094612
1603303075.37,5156.0,675.19436717,0.755172610283
1603303078.09,5269.0,677.909244299,0.641353845596
1603303080.81,5383.0,680.634908199,0.626708209515
