Wall time,Raw Time,Step,Value,Time
1590103609,0,64,2.160722256,0
1590103617,7.596140146,191,2.539727211,7.596140146
1590103622,12.31849003,303,2.377534866,12.31849003
1590103626,16.25170016,414,2.353181601,16.25170016
1590103629,19.83247018,528,2.350076199,19.83247018
1590103633,23.4187901,639,2.319556236,23.4187901
1590103636,26.44193006,752,2.239552975,26.44193006
1590103639,29.49670005,869,2.047152042,29.49670005
1590103642,32.33829999,988,2.10062933,32.33829999
1590103645,35.15329003,1105,2.028396606,35.15329003
1590103647,38.01160002,1226,2.099911213,38.01160002
1590103650,40.87154007,1347,1.895577312,40.87154007
1590103653,43.73769999,1467,2.003083229,43.73769999
1590103656,46.5879302,1586,1.940616012,46.5879302
1590103659,49.42461014,1705,2.016937256,49.42461014
1590103662,52.28551006,1826,1.988390207,52.28551006
1590103665,55.10731006,1945,2.102469921,55.10731006
1590103675,65.55260015,2340,1.722900391,65.55260015
1590103678,68.39566016,2461,1.7901721,68.39566016
1590103681,71.25056005,2580,1.76014626,71.25056005
1590103683,74.08939004,2700,1.935731053,74.08939004
1590103686,76.90779018,2817,1.827709079,76.90779018
1590103689,79.74799013,2936,1.811551929,79.74799013
1590103692,82.43036008,3049,1.908689499,82.43036008
1590103695,85.29041004,3168,1.851802111,85.29041004
1590103698,88.14698005,3288,1.671451092,88.14698005
1590103700,90.95211005,3408,1.710464954,90.95211005
1590103703,93.79114008,3527,1.623245358,93.79114008
1590103706,96.64794016,3647,1.826242089,96.64794016
1590103709,99.30428004,3760,1.821107626,99.30428004
1590103712,102.1382501,3879,1.728600025,102.1382501
1590103714,104.9151301,3995,1.688695908,104.9151301
1590103723,113.3000002,4309,1.6327672,113.3000002
1590103726,116.17261,4428,1.661104798,116.17261
1590103728,118.9816101,4548,1.55858469,118.9816101
1590103731,121.8324401,4668,1.636239171,121.8324401
1590103734,124.7121801,4788,1.604424834,124.7121801
1590103737,127.5497501,4908,1.598061562,127.5497501
1590103740,130.3575702,5026,1.595968962,130.3575702
1590103743,133.1799202,5146,1.559413433,133.1799202
1590103745,136.00563,5265,1.651508331,136.00563
1590103748,138.8512802,5383,1.621478796,138.8512802
1590103751,141.67156,5503,1.639478922,141.67156
1590103754,144.4891601,5622,1.611578584,144.4891601
1590103757,147.34149,5741,1.518996596,147.34149
1590103760,150.1782801,5860,1.649712086,150.1782801
1590103762,153.0086801,5979,1.655569315,153.0086801
1590103772,162.6148002,6341,1.387107372,162.6148002
1590103775,165.3100202,6454,1.553017974,165.3100202
1590103778,168.1407802,6573,1.522119999,168.1407802
1590103780,170.99318,6691,1.443576336,170.99318
1590103783,173.8139501,6811,1.33193624,173.8139501
1590103786,176.7009201,6932,1.465129375,176.7009201
1590103789,179.54285,7052,1.46101284,179.54285
1590103792,182.43047,7171,1.482351542,182.43047
1590103795,185.11113,7281,1.340096951,185.11113
