Wall time,Time,Step,Value
1594318245,0,0,0.1000000015
1594318616,371.5545301,250,0.5381000042
1594318868,622.75314,400,0.7538999915
1594319118,691.6189702,4489,0.7111999989
1594319189,762.17187,6433,0.7519000173
1594319259,832.58199,8484,0.8069000244
1594319270,842.7702801,10500,0.7624999881
1594319340,913.42976,12461,0.8235999942
1594319411,983.82358,16483,0.8582000136
1594319482,1054.75527,18493,0.799300015
1594319552,1125.27145,20498,0.8198000193
1594319562,1135.60459,22544,0.8582000136
1594319633,1206.26118,24643,0.8518999815
1594319704,1276.89784,26532,0.8731999993
1594319714,1287.43762,28545,0.8841999769
1594319785,1357.94121,30653,0.8776000142
1594319855,1428.45965,34578,0.9154999852
1594319926,1499.00737,36653,0.918200016
1594319996,1569.40537,38601,0.9171000123
1594320006,1579.43085,40793,0.9165999889
1594320077,1649.82514,42641,0.9157999754
1594320147,1720.18784,46645,0.9190000296
1594320217,1790.56232,48648,0.9179000258
1594320288,1861.13046,50656,0.9179999828
1594320298,1871.51867,52667,0.9179999828
1594320369,1941.88725,54727,0.9185000062
1594320440,2012.71281,56682,0.9172000289
1594320450,2023.00233,58693,0.9178000093
1594320520,2093.43942,61213,0.918200016
