Wall time,Step,Value
1600309196.343008,1,7.6497802734375
1600309223.271971,269,4.64532470703125
1600309228.78501,387,4.600132942199707
1600309234.339378,505,4.499665260314941
1600309239.951537,621,4.534286022186279
1600309245.076689,731,4.452971458435059
1600309250.561135,850,4.429630279541016
1600309256.030261,968,4.491205215454102
1600309261.591239,1088,4.4805989265441895
1600309266.740721,1197,4.358407020568848
1600309272.205297,1315,4.42909049987793
1600309277.875989,1436,4.374294281005859
1600309283.183115,1552,4.467773914337158
1600309294.334553,1790,4.307971954345703
1600309300.035032,1913,4.233035564422607
1600309305.616392,2032,4.2607102394104
1600309311.147501,2151,4.296976089477539
1600309316.663896,2270,4.207244396209717
1600309322.183198,2388,4.139068603515625
1600309327.700365,2506,4.196227073669434
1600309333.201207,2624,4.186287879943848
1600309338.701782,2742,4.224386215209961
1600309344.189152,2862,4.079640865325928
1600309349.715904,2979,4.106856346130371
1600309355.228769,3096,4.192203998565674
1600309360.792703,3214,3.780571937561035
1600309366.308306,3333,4.082387924194336
1600309371.821993,3452,4.138114929199219
1600309377.307785,3570,3.9349615573883057
1600309382.796231,3689,4.1536970138549805
1600309388.299386,3808,3.9762821197509766
1600309393.848894,3925,3.824676513671875
1600309405.237394,4151,3.5856773853302
1600309410.746462,4271,3.782554864883423
1600309416.015728,4383,3.6800270080566406
1600309421.436487,4499,3.695991039276123
1600309426.75088,4612,3.652566909790039
1600309432.238496,4731,3.4674196243286133
1600309437.767906,4848,3.7778849601745605
1600309443.304035,4966,3.56388521194458
1600309448.80731,5085,3.659984827041626
1600309454.302117,5204,3.207711696624756
1600309459.99154,5325,3.600893497467041
1600309465.511697,5443,3.570183753967285
1600309471.040505,5560,3.550950527191162
1600309476.210616,5671,3.5633037090301514
1600309481.745265,5790,3.4404821395874023
1600309487.26218,5909,3.875765800476074
1600309492.419007,6019,3.3117942810058594
1600309497.919086,6138,3.776158332824707
1600309503.486661,6256,3.0989716053009033
1600309508.992678,6374,3.6988863945007324
1600309514.531773,6490,3.4175848960876465
1600309520.018115,6608,3.607943296432495
1600309525.49025,6727,3.611023426055908
1600309530.832749,6841,3.693291187286377
1600309536.344435,6959,3.5430970191955566
1600309541.854721,7077,3.6199934482574463
1600309547.230434,7193,3.173356533050537
1600309552.758737,7312,3.2321524620056152
1600309558.290487,7429,3.0553317070007324
1600309563.794626,7547,3.0425539016723633
1600309568.965341,7659,3.5401434898376465
1600309574.471754,7777,3.5477981567382812
1600309580.005649,7896,3.2506842613220215
1600309585.52462,8012,3.710787057876587
1600309593.685127,8168,3.4412753582000732
1600309599.179892,8284,3.003520965576172
1600309604.680747,8403,3.3231046199798584
1600309610.19361,8523,3.00534725189209
1600309615.728837,8640,2.899020195007324
1600309621.225608,8759,3.1814093589782715
1600309626.747811,8877,2.5659990310668945
1600309632.249683,8994,2.7609329223632812
1600309637.915474,9115,3.1037280559539795
1600309643.419554,9233,2.75886869430542
1600309648.917076,9352,2.7547836303710938
1600309654.453616,9470,2.8813648223876953
1600309659.961279,9588,2.973529815673828
1600309665.657273,9710,2.7297492027282715
1600309671.146472,9829,2.8167407512664795
1600309676.655963,9947,3.1516761779785156
1600309682.155874,10065,3.069596529006958
1600309687.707027,10182,3.209235191345215
1600309698.727493,10418,2.669412612915039
1600309704.123212,10534,2.7037694454193115
1600309709.668221,10652,2.9351329803466797
