Wall time,Time,Step,Value
1600309237,0,0,0.009200000204
1600309442,205.5474401,4023,0.07959999889
1600309648,410.8816502,8033,0.1943999976
1600309853,616.3959901,12068,0.2845000029
1600309998,761.75596,16039,0.3271000087
1600310204,967.0459502,20061,0.3670000136
1600310409,1172.44548,24096,0.4532000124
1600310614,1377.67407,28115,0.464899987
1600310760,1523.07823,32088,0.4771000147
1600310965,1728.64326,36088,0.5156999826
1600311171,1934.3424,40147,0.5137000084
1600311316,2079.573,44111,0.5487999916
1600311522,2285.64499,48142,0.5386000276
1600311728,2491.03812,52128,0.4995000064
1600311933,2696.38253,56138,0.5586000085
1600312079,2842.12832,60169,0.5784999728
1600312284,3047.62081,64155,0.6323999763
1600312490,3253.14957,68205,0.6532999873
1600312635,3398.53297,72209,0.6542000175
1600312841,3604.28998,76189,0.6557000279
1600313047,3809.94893,80198,0.6595000029
1600313252,4015.4547,84212,0.6559000015
1600313398,4161.0487,88217,0.6565999985
1600313603,4366.66003,92257,0.6560000181
1600313809,4572.05139,96281,0.6554999948
1600313954,4717.11225,100245,0.6559000015
1600314159,4922.67642,104270,0.6510000229
1600314365,5128.24288,108263,0.6538000107
1600314571,5333.8976,112284,0.6547999978
1600314716,5479.22093,116305,0.6528000236
1600314922,5684.94405,120308,0.6571000218
1600315127,5890.48114,124311,0.6554999948
1600315272,6035.14312,128014,0.6571000218
