Wall time,Step,Time,Value
1603239716.44,1.0,0.0,2.98317027092
1603239857.95,101.0,141.509915113,1.89982223511
1603239985.24,201.0,268.801552057,1.63717997074
1603240136.89,301.0,420.451822042,1.12858974934
1603240281.27,401.0,564.826483011,0.707280158997
1603240301.4,532.0,584.956810951,1.31446480751
1603240304.43,653.0,587.987505913,1.66446101665
1603240307.25,772.0,590.809920073,1.65727126598
1603240310.13,894.0,593.68787384,1.28871631622
1603240312.95,1012.0,596.513284922,1.22298848629
1603240315.63,1124.0,599.18597579,1.23536288738
1603240318.45,1243.0,602.014630079,1.15627527237
1603240321.28,1364.0,604.838515043,1.37597131729
1603240324.13,1483.0,607.689002991,1.00651299953
1603240326.81,1598.0,610.374455929,1.11066317558
1603240329.66,1715.0,613.221257925,1.13362753391
1603240332.33,1827.0,615.88782692,1.03182160854
1603240335.15,1947.0,618.708989859,0.924356639385
1603240337.95,2064.0,621.513020992,1.02968013287
1603240340.64,2178.0,624.195114851,1.19711577892
1603240343.48,2296.0,627.042941809,1.06306731701
1603240353.22,2672.0,636.782879114,0.944008588791
1603240356.08,2793.0,639.636083841,0.881914675236
1603240358.92,2911.0,642.478525877,0.826710820198
1603240361.6,3023.0,645.157644987,0.921878933907
1603240364.42,3141.0,647.975990057,0.752888381481
1603240367.23,3260.0,650.793524981,0.639237999916
1603240370.03,3380.0,653.593800783,0.715506136417
1603240372.88,3498.0,656.443845034,0.793997883797
1603240375.72,3618.0,659.280631065,0.728440880775
1603240378.55,3737.0,662.110243797,0.747307598591
1603240381.42,3857.0,664.982878923,0.780893564224
1603240384.27,3977.0,667.832553148,0.792894780636
1603240387.17,4096.0,670.72771883,0.675479352474
1603240389.9,4213.0,673.456992865,0.625591754913
1603240392.74,4329.0,676.299712896,0.699591875076
1603240402.88,4718.0,686.436203003,0.746234953403
1603240405.72,4838.0,689.28282094,0.806764900684
1603240408.56,4958.0,692.122068882,0.732046723366
1603240411.4,5078.0,694.955919981,0.735718488693
1603240414.03,5189.0,697.590078115,0.786858618259
1603240416.86,5308.0,700.416383982,0.698022782803
1603240419.69,5429.0,703.253483772,0.678398191929
1603240422.53,5548.0,706.092592001,0.604674100876
1603240425.22,5662.0,708.784556866,0.740102529526
1603240428.08,5780.0,711.636872053,0.711995124817
1603240430.78,5894.0,714.336189985,0.899220705032
1603240433.6,6013.0,717.155379057,0.663758158684
1603240436.29,6124.0,719.853374958,0.601521968842
1603240439.11,6244.0,722.668625832,0.74286711216
1603240441.78,6356.0,725.33571291,0.613355398178
1603240450.87,6701.0,734.430468798,0.380280911922
1603240453.55,6814.0,737.107133865,0.566728591919
1603240456.28,6929.0,739.839257002,0.432017922401
1603240459.15,7048.0,742.710222006,0.658060073853
1603240462.0,7168.0,745.555024862,0.411991894245
1603240464.83,7287.0,748.392624855,0.265238046646
1603240467.5,7398.0,751.061266899,0.540161252022
1603240470.15,7511.0,753.709192991,0.563237786293
1603240473.01,7632.0,756.566039085,0.315295100212
1603240475.7,7746.0,759.257475853,0.423412919044
1603240478.58,7866.0,762.136800766,0.393289148808
1603240481.43,7985.0,764.985311031,0.350846022367
1603240484.27,8104.0,767.828734875,0.507324159145
1603240487.07,8224.0,770.634116888,0.358144104481
1603240489.89,8343.0,773.4473629,0.197317615151
1603240499.22,8703.0,782.781823874,0.504822254181
1603240502.09,8823.0,785.650289059,0.430194497108
1603240504.96,8943.0,788.518387079,0.322055101395
1603240507.84,9064.0,791.395988941,0.622226953506
1603240510.71,9183.0,794.274673939,0.469704091549
1603240513.39,9296.0,796.953419924,0.329320758581
1603240516.25,9416.0,799.808922052,0.533770740032
1603240519.08,9535.0,802.635025024,0.601574063301
1603240521.9,9654.0,805.456296921,0.372766792774
1603240524.73,9771.0,808.286433935,0.373803198338
1603240527.52,9891.0,811.078315973,0.19562369585
1603240530.34,10009.0,813.903220892,0.436324715614
1603240533.17,10127.0,816.728076935,0.332204908133
1603240536.01,10246.0,819.568367958,0.449344813824
1603240538.83,10365.0,822.385446072,0.353783547878
1603240549.45,10772.0,833.010331869,0.441101789474
1603240552.31,10889.0,835.866836071,0.506495118141
1603240555.11,11009.0,838.672676802,0.421514242887
1603240557.94,11129.0,841.501806021,0.285321712494
1603240560.77,11247.0,844.328549862,0.532413959503
1603240563.58,11367.0,847.1429739,0.277834236622
1603240566.24,11478.0,849.803447008,0.360156178474
1603240569.06,11597.0,852.617848873,0.262028157711
1603240571.9,11717.0,855.458003998,0.283321976662
1603240574.56,11829.0,858.119931936,0.382313013077
1603240577.22,11942.0,860.77955699,0.309997290373
1603240580.03,12061.0,863.594432831,0.386379182339
1603240582.82,12179.0,866.383889914,0.301227539778
1603240585.64,12297.0,869.204934835,0.349207758904
1603240588.49,12416.0,872.049571991,0.367909729481
1603240598.31,12785.0,881.870253086,0.357842445374
1603240600.99,12898.0,884.545665026,0.333489239216
1603240603.8,13017.0,887.356112003,0.386380285025
1603240606.46,13130.0,890.017599821,0.217916041613
1603240609.28,13249.0,892.841915846,0.282362282276
1603240611.95,13360.0,895.511863947,0.453487247229
1603240614.78,13480.0,898.336722851,0.301993370056
1603240617.59,13599.0,901.145776749,0.282288968563
1603240620.44,13720.0,904.000351906,0.436292022467
1603240623.3,13840.0,906.857872009,0.450446546078
1603240626.13,13960.0,909.694962978,0.563343882561
1603240629.02,14079.0,912.576775789,0.289802968502
1603240631.83,14198.0,915.386780977,0.2187397331
1603240634.51,14309.0,918.066346884,0.217588499188
1603240637.18,14421.0,920.742446899,0.32243680954
1603240646.82,14787.0,930.377941847,0.293118000031
1603240649.53,14902.0,933.0899508,0.258092820644
1603240652.36,15021.0,935.922852993,0.266533792019
1603240655.19,15140.0,938.75367403,0.467609077692
1603240658.02,15259.0,941.575643778,0.202379792929
1603240660.82,15378.0,944.384449959,0.244398698211
1603240663.48,15489.0,947.044307947,0.300388216972
1603240666.14,15601.0,949.698142767,0.195274561644
1603240668.79,15714.0,952.350959778,0.21592502296
1603240671.63,15833.0,955.192006826,0.257119476795
1603240674.29,15944.0,957.84591794,0.346391379833
1603240676.98,16058.0,960.537953138,0.398923963308
1603240679.84,16177.0,963.396228075,0.342076510191
1603240682.67,16297.0,966.229063034,0.284965932369
1603240685.51,16417.0,969.065758944,0.449026942253
1603240697.87,16881.0,981.425590992,0.323560297489
1603240700.58,16996.0,984.139845133,0.353879421949
1603240703.45,17115.0,987.010006905,0.368874132633
1603240706.15,17228.0,989.711384773,0.280989944935
1603240708.84,17342.0,992.404937029,0.122377336025
1603240711.52,17456.0,995.083817005,0.318202853203
1603240714.41,17577.0,997.974708796,0.271852165461
1603240717.26,17696.0,1000.82065701,0.291505753994
1603240720.12,17816.0,1003.67696595,0.275389641523
1603240722.95,17936.0,1006.51475692,0.319589406252
1603240725.63,18047.0,1009.19183707,0.290408670902
1603240728.44,18166.0,1012.00443983,0.195928245783
1603240731.29,18286.0,1014.85180187,0.193724244833
1603240734.12,18405.0,1017.67972398,0.197478547692
1603240746.1,18858.0,1029.66313791,0.174937084317
1603240749.18,18987.0,1032.74355078,0.329819917679
1603240752.01,19107.0,1035.5740509,0.301532030106
1603240754.86,19226.0,1038.42050886,0.22763235867
1603240757.68,19345.0,1041.23532581,0.0667386651039
1603240760.53,19464.0,1044.08969188,0.195174336433
1603240763.39,19583.0,1046.95059395,0.121376439929
1603240766.2,19703.0,1049.75555587,0.319973945618
1603240769.05,19821.0,1052.61238194,0.257486641407
1603240771.9,19942.0,1055.45833707,0.213483512402
1603240774.71,20061.0,1058.27261591,0.23094239831
1603240777.59,20181.0,1061.14866114,0.188325345516
1603240780.41,20299.0,1063.97350192,0.167431041598
1603240783.11,20415.0,1066.66959882,0.216837003827
1603240794.36,20843.0,1077.92119789,0.297700941563
1603240797.2,20960.0,1080.76348495,0.254536628723
1603240800.04,21080.0,1083.59505987,0.15791849792
1603240802.87,21199.0,1086.42523694,0.190327242017
1603240805.68,21318.0,1089.23532987,0.223064258695
1603240808.49,21438.0,1092.04833198,0.244361430407
1603240811.38,21558.0,1094.93795896,0.0925806388259
1603240814.06,21672.0,1097.62104797,0.27059134841
1603240816.9,21791.0,1100.45678616,0.234688609838
1603240819.58,21902.0,1103.1423049,0.249988555908
1603240822.27,22015.0,1105.83311105,0.224273279309
1603240825.01,22131.0,1108.56623602,0.124768070877
1603240827.87,22250.0,1111.43410182,0.197162255645
1603240830.74,22371.0,1114.30185795,0.115367405117
1603240833.6,22491.0,1117.15585899,0.126230105758
1603240841.28,22779.0,1124.83708382,0.172716766596
1603240843.97,22891.0,1127.53227401,0.487433105707
1603240846.77,23011.0,1130.33229709,0.328242510557
1603240849.61,23129.0,1133.1650939,0.160381346941
1603240852.3,23243.0,1135.86073089,0.146662384272
1603240855.18,23363.0,1138.73656487,0.232392758131
1603240858.02,23484.0,1141.57620597,0.187866017222
1603240860.86,23604.0,1144.41708612,0.313318312168
1603240863.72,23724.0,1147.28331995,0.356682449579
1603240866.54,23843.0,1150.10021877,0.148932948709
1603240869.34,23961.0,1152.90143609,0.135266572237
1603240872.19,24081.0,1155.75490594,0.233980298042
1603240874.86,24193.0,1158.42103601,0.247849106789
1603240877.69,24311.0,1161.25497794,0.232926189899
1603240880.55,24432.0,1164.11048794,0.185879558325
1603240892.1,24870.0,1175.65626407,0.130956307054
1603240894.97,24990.0,1178.53121781,0.289275437593
1603240897.83,25110.0,1181.38918281,0.296472072601
1603240900.66,25226.0,1184.21947002,0.156701236963
