Wall time,Step,Time,Value
1603239760.95,0,0.0,0.0998999997973
1603240072.11,250,311.164117098,0.495000004768
1603240323.23,400,562.281471014,0.652599990368
1603240453.82,2415,692.876207829,0.600000023842
1603240524.07,4472,763.119956017,0.727199971676
1603240534.25,6464,773.301393986,0.783100008965
1603240604.85,8447,843.901281834,0.770200014114
1603240675.43,10457,914.488703966,0.731500029564
1603240685.45,12558,924.5027771,0.810400009155
1603240756.08,14476,995.132460117,0.83679997921
1603240826.35,18621,1065.40380788,0.841499984264
1603240896.75,20498,1135.80643392,0.829400002956
1603240967.34,22513,1206.39564395,0.845899999142
1603240977.7,24577,1216.74980783,0.851000010967
1603241048.29,26601,1287.34299612,0.876100003719
1603241118.98,28543,1358.03213382,0.875299990177
1603241189.55,32559,1428.60227895,0.910499989986
1603241259.84,34677,1498.89018798,0.906599998474
1603241270.17,36586,1509.22188807,0.908299982548
1603241340.56,38593,1579.6169498,0.910099983215
1603241411.05,40601,1650.10237288,0.911199986935
1603241421.4,42650,1660.44976997,0.912400007248
1603241492.03,44622,1731.08478808,0.912899971008
1603241562.38,48712,1801.4383471,0.912100017071
1603241632.94,50810,1871.99043202,0.912999987602
1603241703.37,52756,1942.42055082,0.912699997425
1603241713.6,54706,1952.65011001,0.911899983883
1603241784.17,56684,2023.22885394,0.910000026226
1603241854.55,60751,2093.60147285,0.912100017071
1603241864.41,61210,2103.46652198,0.912899971008
