Wall time,Step,Value
1603239716.439992,1,0.24452123045921326
1603239857.949907,101,0.2486661821603775
1603239985.241544,201,0.29894793033599854
1603240136.891814,301,0.27432748675346375
1603240439.582843,401,0.2547253966331482
1603240459.713171,532,0.2538779079914093
1603240462.743866,653,0.25538864731788635
1603240465.56628,772,0.2555934488773346
1603240468.444234,894,0.25631916522979736
1603240471.269645,1012,0.257001668214798
1603240473.942336,1124,0.2568909227848053
1603240476.77099,1243,0.257085382938385
1603240479.594875,1364,0.25734373927116394
1603240482.445363,1483,0.25745677947998047
1603240485.130816,1598,0.25739920139312744
1603240487.977618,1715,0.2571980059146881
1603240490.644187,1827,0.25721475481987
1603240493.46535,1947,0.2571139931678772
1603240496.269381,2064,0.25700709223747253
1603240498.951475,2178,0.2566210627555847
1603240501.799302,2296,0.2566450238227844
1603240511.539239,2672,0.254896879196167
1603240514.392444,2793,0.25462600588798523
1603240517.234886,2911,0.25443360209465027
1603240519.914005,3023,0.25386232137680054
1603240522.73235,3141,0.2535111606121063
1603240525.549885,3260,0.25323835015296936
1603240528.350161,3380,0.25277820229530334
1603240531.200205,3498,0.2521321773529053
1603240534.036991,3618,0.25143206119537354
1603240536.866604,3737,0.2509983479976654
1603240539.739239,3857,0.25087615847587585
1603240542.588913,3977,0.2506352365016937
1603240545.484079,4096,0.250224232673645
1603240548.213353,4213,0.24963946640491486
1603240551.056073,4329,0.24950768053531647
1603240561.192563,4718,0.2475389540195465
1603240564.039181,4838,0.24735942482948303
1603240566.878429,4958,0.2470986694097519
1603240569.71228,5078,0.2466285526752472
1603240572.346438,5189,0.24646463990211487
1603240575.172744,5308,0.2460206001996994
1603240578.009844,5429,0.24548670649528503
1603240580.848952,5548,0.244973823428154
1603240583.540917,5662,0.24451591074466705
1603240586.393232,5780,0.24392983317375183
1603240589.09255,5894,0.24356511235237122
1603240591.911739,6013,0.24312421679496765
1603240594.609735,6124,0.24246346950531006
1603240597.424986,6244,0.24190014600753784
1603240600.092073,6356,0.24162326753139496
1603240609.186829,6701,0.23977340757846832
1603240611.863494,6814,0.2393798977136612
1603240614.595617,6929,0.23901383578777313
1603240617.466582,7048,0.23872658610343933
1603240620.311385,7168,0.23848246037960052
1603240623.148985,7287,0.23821602761745453
1603240625.817627,7398,0.23817111551761627
1603240628.465553,7511,0.23791314661502838
1603240631.322399,7632,0.23762594163417816
1603240634.013836,7746,0.23720814287662506
1603240636.893161,7866,0.2369667887687683
1603240639.741671,7985,0.23675045371055603
1603240642.585095,8104,0.23656263947486877
1603240645.390477,8224,0.2365512102842331
1603240648.203723,8343,0.23624281585216522
1603240657.538184,8703,0.23497675359249115
1603240660.406649,8823,0.23467518389225006
1603240663.274747,8943,0.23440246284008026
1603240666.152349,9064,0.23425434529781342
1603240669.031034,9183,0.23384574055671692
1603240671.70978,9296,0.23343710601329803
1603240674.565282,9416,0.23313315212726593
1603240677.391385,9535,0.23281151056289673
1603240680.212657,9654,0.2324802428483963
1603240683.042794,9771,0.23200416564941406
1603240685.834676,9891,0.23168598115444183
1603240688.659581,10009,0.23138798773288727
1603240691.484437,10127,0.23110255599021912
1603240694.324728,10246,0.2309236079454422
1603240697.141806,10365,0.230783611536026
1603240707.766692,10772,0.22965499758720398
1603240710.623196,10889,0.2292729914188385
1603240713.429037,11009,0.22915221750736237
1603240716.258166,11129,0.22886820137500763
1603240719.08491,11247,0.22878126800060272
1603240721.899334,11367,0.22846168279647827
1603240724.559807,11478,0.22819486260414124
1603240727.374209,11597,0.22797660529613495
1603240730.214364,11717,0.2276601493358612
1603240732.876292,11829,0.22753749787807465
1603240735.535917,11942,0.22735179960727692
1603240738.350793,12061,0.2274755835533142
1603240741.14025,12179,0.22720026969909668
1603240743.961295,12297,0.22701793909072876
1603240746.805932,12416,0.22664281725883484
1603240756.626613,12785,0.22545994818210602
1603240759.302025,12898,0.22554579377174377
1603240762.112472,13017,0.22584067285060883
1603240764.77396,13130,0.22572267055511475
1603240767.598276,13249,0.22558820247650146
1603240770.268224,13360,0.22540026903152466
1603240773.093083,13480,0.22516795992851257
1603240775.902137,13599,0.22497780621051788
1603240778.756712,13720,0.22504478693008423
1603240781.614232,13840,0.22495336830615997
1603240784.451323,13960,0.22471171617507935
1603240787.333136,14079,0.22468312084674835
1603240790.143141,14198,0.2246321737766266
1603240792.822707,14309,0.2245415300130844
1603240795.498807,14421,0.2242213785648346
1603240805.134302,14787,0.223246231675148
1603240807.846311,14902,0.2233109325170517
1603240810.679213,15021,0.22357450425624847
1603240813.510034,15140,0.223441943526268
1603240816.332004,15259,0.22315096855163574
1603240819.14081,15378,0.2229190617799759
1603240821.800668,15489,0.2229546159505844
1603240824.454503,15601,0.22297890484333038
1603240827.10732,15714,0.22286605834960938
1603240829.948367,15833,0.22300808131694794
1603240832.602278,15944,0.22299347817897797
1603240835.294313,16058,0.22289296984672546
1603240838.152588,16177,0.22273363173007965
1603240840.985423,16297,0.22287669777870178
1603240843.822119,16417,0.22296449542045593
1603240856.181951,16881,0.22266952693462372
1603240858.896205,16996,0.2228006273508072
1603240861.766367,17115,0.2231503129005432
1603240864.467745,17228,0.2235582023859024
1603240867.161297,17342,0.22352497279644012
1603240869.840177,17456,0.22320091724395752
1603240872.731069,17577,0.22292165458202362
1603240875.577017,17696,0.22268283367156982
1603240878.433326,17816,0.22266092896461487
1603240881.271117,17936,0.22285187244415283
1603240883.948197,18047,0.22315724194049835
1603240886.7608,18166,0.2231256365776062
1603240889.608162,18286,0.22287748754024506
1603240892.436084,18405,0.22274528443813324
1603240904.419498,18858,0.22150734066963196
1603240907.499911,18987,0.221468985080719
1603240910.330411,19107,0.2215038239955902
1603240913.176869,19226,0.22146278619766235
1603240915.991686,19345,0.22116392850875854
1603240918.846052,19464,0.2210778445005417
1603240921.706954,19583,0.22097255289554596
1603240924.511916,19703,0.22092831134796143
1603240927.368742,19821,0.2209690660238266
1603240930.214697,19942,0.22103692591190338
1603240933.028976,20061,0.2210577130317688
1603240935.905021,20181,0.22102677822113037
1603240938.729862,20299,0.22068841755390167
1603240941.425959,20415,0.22057406604290009
1603240952.677558,20843,0.2201254814863205
1603240955.519845,20960,0.22036048769950867
1603240958.35142,21080,0.22102166712284088
1603240961.181597,21199,0.22093132138252258
1603240963.99169,21318,0.22079035639762878
1603240966.804692,21438,0.22075563669204712
1603240969.694319,21558,0.22058814764022827
1603240972.377408,21672,0.22061552107334137
1603240975.213146,21791,0.2206745743751526
1603240977.898665,21902,0.22051024436950684
1603240980.589471,22015,0.22028878331184387
1603240983.322596,22131,0.22013376653194427
1603240986.190462,22250,0.22033905982971191
1603240989.058218,22371,0.22056500613689423
1603240991.912219,22491,0.22071591019630432
1603240999.593444,22779,0.22010040283203125
1603241002.288634,22891,0.22016623616218567
1603241005.088657,23011,0.2210337519645691
1603241007.921454,23129,0.22092749178409576
1603241010.617091,23243,0.220676451921463
1603241013.492925,23363,0.22039669752120972
1603241016.332566,23484,0.22023126482963562
1603241019.173446,23604,0.220133438706398
1603241022.03968,23724,0.2203977257013321
1603241024.856579,23843,0.22030207514762878
1603241027.657796,23961,0.2201317399740219
1603241030.511266,24081,0.22005224227905273
1603241033.177396,24193,0.22030025720596313
1603241036.011338,24311,0.22063705325126648
1603241038.866848,24432,0.2204701155424118
1603241050.412624,24870,0.2196396142244339
1603241053.287578,24990,0.21962136030197144
1603241056.145543,25110,0.2198130339384079
1603241058.97583,25226,0.22002096474170685
