Wall time,Step,Value
1600133344.555265,1,1.4587795734405518
1600133411.108602,101,1.5751078128814697
1600133476.708816,201,1.4063600301742554
1600133550.719116,301,1.242458701133728
1600133616.411701,401,1.1164848804473877
1600133695.726048,501,1.0219261646270752
1600133761.355442,601,0.950065016746521
1600133826.697622,701,0.8928568959236145
1600133904.204436,801,0.8496606945991516
1600133969.57799,901,0.8174101114273071
1600134048.669272,1001,0.7957912683486938
1600134114.030546,1101,0.7825069427490234
1600134179.584172,1201,0.7776051759719849
1600134256.645865,1301,0.7793270349502563
1600134322.395866,1401,0.7856224179267883
1600134397.280856,1501,0.7961645126342773
1600134462.86182,1601,0.808533787727356
1600134528.031418,1701,0.8225271105766296
1600134607.296313,1801,0.8371363878250122
1600134672.537995,1901,0.8539283871650696
1600134748.164965,2001,0.8698275089263916
1600134813.35658,2101,0.8862417936325073
1600134878.784633,2201,0.9020161032676697
1600134954.898593,2301,0.9160563945770264
1600135020.153104,2401,0.9325478076934814
1600135096.479616,2501,0.9449338912963867
1600135161.788835,2601,0.9599109888076782
1600135226.96766,2701,0.972121000289917
1600135304.165276,2801,0.9841372966766357
1600135369.357279,2901,0.9951614737510681
1600135444.91451,3001,1.0060844421386719
1600135510.14491,3101,1.015424370765686
1600135575.554174,3201,1.0238443613052368
1600135653.004844,3301,1.033255696296692
1600135718.36816,3401,1.038211703300476
1600135792.995736,3501,1.0470372438430786
1600135858.332287,3601,1.0538239479064941
1600135923.572469,3701,1.0601760149002075
1600136002.834259,3801,1.066067099571228
1600136067.965274,3901,1.0733082294464111
1600136145.046848,4001,1.0770097970962524
1600136210.226612,4101,1.0806670188903809
1600136275.948662,4201,1.0839364528656006
1600136352.861222,4301,1.0869866609573364
1600136418.523557,4401,1.091641902923584
1600136497.497472,4501,1.0918614864349365
1600136563.129641,4601,1.096261978149414
1600136628.3638,4701,1.0972038507461548
1600136707.074296,4801,1.0993294715881348
1600136772.234719,4901,1.1055703163146973
1600136847.567667,5001,1.109410285949707
1600136912.831464,5101,1.1099209785461426
1600136978.388646,5201,1.1086219549179077
1600137058.750955,5301,1.1118295192718506
1600137124.47786,5401,1.1174747943878174
1600137204.980863,5501,1.1158726215362549
1600137270.417924,5601,1.1149888038635254
1600137335.653123,5701,1.115362286567688
1600137417.395021,5801,1.1187735795974731
1600137482.715514,5901,1.1201648712158203
1600137560.917342,6001,1.1245017051696777
1600137626.127668,6101,1.1276997327804565
1600137691.590836,6201,1.1274011135101318
1600137773.990993,6301,1.1304290294647217
1600137839.498896,6401,1.1289770603179932
1600137918.5896,6501,1.129488229751587
1600137983.907895,6601,1.1292628049850464
1600138049.063093,6701,1.1323857307434082
1600138127.16271,6801,1.1337977647781372
1600138192.359664,6901,1.132858395576477
1600138270.859128,7001,1.1333316564559937
1600138336.141557,7101,1.1302061080932617
1600138401.807966,7201,1.1368249654769897
