Wall time,Time,Step,Value
1600031001,0,0,0.1000000015
1600031253,251.91348,125,0.2442999929
1600031565,564.1901202,250,0.3957000077
1600031877,876.4997702,375,0.5986999869
1600032130,1128.66601,500,0.6740000248
1600032442,1441.16918,625,0.7617999911
1600032754,1753.4653,750,0.7386999726
1600033006,2005.58033,875,0.7702999711
1600033319,2318.21524,1000,0.7799000144
1600033631,2630.5947,1125,0.8269000053
1600033884,2882.78021,1250,0.8012999892
1600034196,3195.19285,1375,0.8560000062
1600034509,3507.64266,1500,0.8141000271
1600034761,3759.65518,1625,0.8361999989
1600035073,4072.11548,1750,0.8391000032
1600035385,4384.51224,1875,0.847299993
1600035638,4636.78106,2000,0.8490999937
1600035950,4949.20578,2125,0.9086999893
1600036263,5261.85439,2250,0.9108999968
1600036575,5574.44546,2375,0.9099000096
1600036828,5826.8969,2500,0.9118999839
1600037140,6139.48574,2625,0.9114999771
1600037453,6451.99043,2750,0.912800014
1600037705,6704.2206,2875,0.909799993
1600038018,7016.79587,3000,0.9115999937
1600038330,7329.18818,3125,0.9101999998
1600038583,7581.65355,3250,0.91049999
1600038895,7894.23987,3375,0.9101999998
1600039208,8206.90396,3500,0.91049999
1600039520,8519.53634,3625,0.9118000269
1600039773,8771.69935,3750,0.9103000164
1600040085,9083.89607,3875,0.91049999
1600040397,9396.35689,4000,0.9107999802
