Wall time,Raw Time,Step,Value,Time
1591059217,0,0,0.1022000015,0
1591059588,371.42045,250,0.34799999,371.42045
1591059901,683.75665,500,0.6150000095,683.75665
1591060272,1055.18589,750,0.7845000029,1055.18589
1591060583,1366.44392,1000,0.7961000204,1366.44392
1591060895,1677.91844,1250,0.8417000175,1677.91844
1591061266,2049.16088,1500,0.8406000137,2049.16088
1591061577,2360.4559,1750,0.8551999927,2360.4559
1591061889,2671.63982,2000,0.8435999751,2671.63982
1591062080,2862.56652,4016,0.8075000048,2757.56652
1591062151,2933.64396,6029,0.8435999751,2828.64396
1591062161,2944.17209,8133,0.8403000236,2839.17209
1591062232,3014.86842,10050,0.8497999907,2909.86842
1591062303,3085.66926,14068,0.809499979,2980.66926
1591062373,3156.41041,16152,0.7803999782,3051.41041
1591062444,3226.94232,18214,0.8774999976,3121.94232
1591062454,3237.44478,20165,0.8622000217,3132.44478
1591062525,3308.04054,22192,0.8486999869,3203.04054
1591062597,3379.60419,26125,0.8715000153,3274.60419
1591062668,3450.50134,28138,0.8392000198,3345.50134
1591062738,3521.30636,30212,0.8816999793,3416.30636
1591062749,3531.73476,32233,0.8978999853,3426.73476
1591062819,3602.38767,34160,0.9064999819,3497.38767
1591062890,3672.98503,38196,0.9090999961,3567.98503
1591062961,3743.6304,40190,0.9103000164,3638.6304
1591063031,3814.21831,44216,0.9083999991,3709.21831
1591063102,3884.93255,46248,0.9089000225,3779.93255
1591063172,3955.28609,50010,0.9115999937,3850.28609
