Wall time,Step,Time,Value
1602116185.58,1.0,0.0,2.92898201942
1602116296.31,101.0,110.731812239,2.00556945801
1602116406.12,201.0,220.539389133,1.63603806496
1602116531.99,301.0,346.40932107,1.33691680431
1602116642.19,401.0,456.607442141,1.20088422298
1602116764.12,501.0,578.537570238,0.970079004765
1602116874.5,601.0,688.925488234,0.764352321625
1602116985.06,701.0,799.480506182,0.632043302059
1602117110.35,801.0,924.768950939,0.525694608688
1602117221.0,901.0,1035.42045712,0.463690042496
1602117344.23,1001.0,1158.64957309,0.408499121666
1602117454.66,1101.0,1269.0831852,0.387012064457
1602117565.27,1201.0,1379.69679809,0.435763448477
1602117688.22,1301.0,1502.63823199,0.40285718441
1602117798.67,1401.0,1613.09150505,0.387098252773
1602117923.87,1501.0,1738.29663014,0.301140666008
1602118034.33,1601.0,1848.75466228,0.31706827879
1602118144.89,1701.0,1959.31427598,0.262907505035
1602118265.88,1801.0,2080.29752016,0.292722374201
1602118376.32,1901.0,2190.74289107,0.248859167099
1602118501.64,2001.0,2316.06655812,0.3070140481
1602118612.08,2101.0,2426.50065899,0.254800707102
1602118722.69,2201.0,2537.11636925,0.219296708703
1602118845.83,2301.0,2660.2481451,0.223294124007
1602118956.22,2401.0,2770.64190602,0.250440835953
1602119077.83,2501.0,2892.25152206,0.211828738451
1602119188.2,2601.0,3002.62033534,0.212416604161
1602119298.66,2701.0,3113.07804203,0.184461891651
1602119423.44,2801.0,3237.85790014,0.210142284632
1602119533.68,2901.0,3348.10330915,0.185366541147
1602119658.18,3001.0,3472.60588026,0.187396422029
1602119768.55,3101.0,3582.97276521,0.19137339294
1602119879.12,3201.0,3693.54663205,0.14325273037
1602120001.19,3301.0,3815.61171222,0.147781983018
1602120111.54,3401.0,3925.96231031,0.1498272717
1602120230.98,3501.0,4045.40306926,0.165079712868
1602120341.07,3601.0,4155.49058723,0.178901836276
1602120451.29,3701.0,4265.70844626,0.171464860439
1602120572.56,3801.0,4386.98386812,0.15086992085
1602120682.76,3901.0,4497.17874217,0.173168316483
1602120803.75,4001.0,4618.16976213,0.279291272163
1602120815.99,4166.0,4630.40912914,0.0807906389236
1602120818.73,4283.0,4633.15409803,0.0551156252623
1602120821.44,4397.0,4635.8614192,0.13719239831
1602120824.39,4521.0,4638.80870938,0.0308062657714
1602120827.3,4638.0,4641.72349429,0.0780799686909
1602120830.01,4752.0,4644.42843437,0.115369647741
1602120832.72,4866.0,4647.1404593,0.0491417050362
1602120835.58,4988.0,4650.00613332,0.0792242661119
1602120838.26,5101.0,4652.68659806,0.0606557019055
1602120841.16,5224.0,4655.58012438,0.0597392991185
1602120843.87,5339.0,4658.28695035,0.0877182856202
1602120846.59,5455.0,4661.00799227,0.0862350910902
1602120849.31,5569.0,4663.72712922,0.0744169577956
1602120852.02,5684.0,4666.43736506,0.0452273972332
