Wall time,Step,Value
1594675028.70999,1,0.2442999631166458
1594675175.713297,101,0.24356390535831451
1594675399.922265,214,0.26210644841194153
1594675406.685409,343,0.26013052463531494
1594675410.883406,455,0.2586076855659485
1594675414.523801,568,0.2573716640472412
1594675417.760095,680,0.2559916079044342
1594675420.808827,794,0.25461992621421814
1594675423.861172,914,0.2533237338066101
1594675426.712119,1034,0.2521330416202545
1594675429.589444,1154,0.2509966194629669
1594675432.313782,1268,0.24988214671611786
1594675435.198725,1389,0.24860996007919312
1594675438.100844,1509,0.2474481165409088
1594675440.821929,1624,0.24639122188091278
1594675443.683571,1744,0.2454187422990799
1594675446.600284,1865,0.24427582323551178
1594675449.260262,1976,0.24351178109645844
1594675452.114059,2097,0.24260267615318298
1594675460.514505,2419,0.23994113504886627
1594675463.390599,2540,0.23937055468559265
1594675466.251704,2660,0.23878143727779388
1594675468.944326,2774,0.2382155954837799
1594675471.811502,2894,0.23755162954330444
1594675474.64789,3013,0.23695538938045502
1594675477.532411,3134,0.23616068065166473
1594675480.412631,3253,0.23549345135688782
1594675483.10546,3366,0.2349996715784073
1594675485.806068,3481,0.23457452654838562
1594675488.693338,3600,0.23396719992160797
1594675491.539092,3719,0.23356901109218597
1594675494.346017,3839,0.23311364650726318
1594675497.182352,3958,0.23264752328395844
1594675500.04371,4075,0.2321014553308487
1594675511.138917,4499,0.2301187664270401
1594675514.01881,4618,0.22971317172050476
1594675516.713401,4730,0.22950714826583862
1594675519.418983,4846,0.22899147868156433
1594675522.135118,4959,0.22849030792713165
1594675525.013184,5079,0.2280459851026535
1594675527.858261,5198,0.22773155570030212
1594675530.733791,5318,0.22743554413318634
1594675533.535741,5437,0.22705507278442383
1594675536.395595,5557,0.2265675961971283
1594675539.035858,5666,0.22614943981170654
1594675541.738583,5780,0.22590814530849457
1594675544.465495,5896,0.2254134714603424
1594675547.358697,6017,0.2249082773923874
1594675550.22842,6135,0.22445139288902283
1594675560.752452,6529,0.22245624661445618
1594675563.619831,6649,0.22199635207653046
1594675566.471897,6769,0.22169449925422668
1594675569.352577,6888,0.22141486406326294
1594675572.061446,7001,0.22103217244148254
1594675574.944968,7120,0.22062386572360992
1594675577.813522,7239,0.22046829760074615
1594675580.498094,7351,0.2201053649187088
1594675583.166161,7464,0.21966925263404846
1594675585.859945,7576,0.21940384805202484
1594675588.542576,7689,0.2190176397562027
1594675591.387196,7809,0.2185891717672348
1594675594.095622,7922,0.2184208184480667
1594675596.800441,8035,0.21814271807670593
1594675599.690411,8155,0.21753834187984467
1594675612.060239,8619,0.21551372110843658
1594675614.76252,8731,0.2150379866361618
1594675617.634912,8852,0.21472841501235962
1594675620.514919,8973,0.2142537534236908
1594675623.384131,9094,0.21378612518310547
1594675626.245103,9214,0.2133462131023407
1594675629.12296,9334,0.21293148398399353
