Wall time,Raw Time,Step,Value,Time
1590635749,0,0,0.09960000217,0
1590635759,10.39973998,2087,0.2392999977,10.39973998
1590635830,81.01508999,4188,0.3494000137,81.01508999
1590635840,91.22837019,6041,0.4163999856,91.22837019
1590635910,161.5945601,8054,0.4298000038,161.5945601
1590635981,232.27283,10141,0.5098999739,232.27283
1590635991,242.56124,12070,0.6086000204,242.56124
1590636062,313.1123202,14109,0.6517999768,313.1123202
1590636133,383.7407901,16014,0.7588000298,383.7407901
1590636936,1187.01431,16264,0.8475000262,755.4905002
1590637247,1498.43343,16514,0.8483999968,1066.90962
1590637559,1809.75789,16764,0.8700000048,1378.23408
1590637931,2182.06045,17014,0.8802000284,1750.53664
1590638242,2493.4639,17264,0.8762000203,2061.94009
1590638614,2865.03536,17514,0.8715000153,2433.51155
1590638926,3177.34049,17764,0.8867999911,2745.81668
1590639238,3488.92908,18014,0.9036999941,3057.40527
1590639609,3860.4725,18264,0.9078000188,3428.94869
1590639921,4172.08234,18514,0.9099000096,3740.55853
1590640293,4543.85265,18764,0.9092000127,4112.32884
1590640604,4855.28334,19014,0.9092000127,4423.75953
1590640976,5226.84794,19264,0.9093000293,4795.32413
1590641287,5538.25073,19514,0.9093999863,5106.72692
1590641598,5849.6668,19764,0.9100000262,5418.14299
1590641970,6221.18278,20014,0.9110000134,5789.65897
1590642282,6532.87129,20264,0.9107000232,6101.34748
1590642593,6844.29534,20514,0.9106000066,6412.77153
1590642965,7215.94363,20764,0.9103999734,6784.41982
1590643277,7528.0075,21014,0.9100999832,7096.48369
1590643649,7900.13626,21264,0.9100999832,7468.61245
1590643960,8211.68436,21514,0.9100000262,7780.16055
1590644272,8522.85782,21764,0.9106000066,8091.33401
1590644643,8894.54939,22000,0.9103000164,8463.02558
