Wall time,Step,Time,Value
1602364910.7,0,0.0,0.105099998415
1602365463.2,250,552.504842997,0.279799997807
1602366076.0,500,1165.30746293,0.363000005484
1602366628.73,750,1718.02859187,0.662000000477
1602367181.3,1000,2270.60367203,0.782899975777
1602367793.99,1250,2883.29773188,0.733900010586
1602368346.45,1500,3435.75690985,0.715799987316
1602368959.35,1750,4048.65483189,0.760100007057
1602369511.95,2000,4601.24954295,0.807399988174
1602369703.8,10682,4793.10036302,0.909200012684
1602369775.17,14362,4864.47491789,0.914099991322
1602369846.56,18854,4935.86100101,0.913800001144
1602369857.89,22365,4947.19031596,0.915799975395
1602369929.38,26689,5018.68361497,0.914099991322
1602370000.71,34030,5090.01093888,0.913500010967
