Wall time,Time,Step,Value
1594680636,0,0,0.1002999991
1594681008,371.36202,250,0.5195999742
1594681138,502.1608701,320,0.6302000284
1594681269,536.0610299,2375,0.560199976
1594681340,606.5325999,4343,0.676699996
1594681350,616.7464199,6454,0.6362000108
1594681420,686.9507699,8391,0.7547000051
1594681491,757.3006399,10518,0.8123999834
1594681501,767.55302,12384,0.8073999882
1594681571,838.0694001,14388,0.8091999888
1594681642,908.4072599,18406,0.8604999781
1594681712,978.6861401,20472,0.8087000251
1594681782,1049.22676,22486,0.8159000278
1594681853,1119.61852,26444,0.8697999716
1594681924,1190.45904,28484,0.8769999743
1594681994,1260.63968,32500,0.908100009
1594682064,1331.04834,34481,0.9125000238
1594682134,1401.24222,38500,0.9120000005
1594682205,1471.54571,40608,0.9136000276
1594682275,1541.9289,42520,0.9139999747
1594682285,1552.19497,44603,0.9131000042
1594682356,1622.73152,46610,0.9161999822
1594682427,1693.28348,48614,0.9143000245
1594682437,1703.52108,50667,0.9153000116
1594682507,1773.82784,52573,0.9143000245
1594682577,1844.00471,56636,0.9160000086
1594682648,1914.44101,58645,0.9161999822
1594682718,1984.92739,61772,0.9162999988
