Wall time,Step,Time,Value
1600370387.55,0,0.0,0.00999999977648
1600370773.89,500,386.346150875,0.266900002956
1600371099.94,1000,712.396286011,0.451000005007
1600371425.99,1500,1038.43962598,0.536800026894
1600371751.85,2000,1364.30060697,0.49849998951
1600372138.15,2500,1750.60446286,0.567200005054
1600372463.97,3000,2076.42325687,0.540199995041
1600372789.71,3500,2402.1614399,0.556200027466
1600373115.5,4000,2727.94902492,0.536899983883
1600373501.61,4500,3114.06607604,0.576900005341
1600373827.66,5000,3440.1104939,0.555999994278
1600374153.72,5500,3766.1736598,0.566200017929
1600374479.39,6000,4091.84781885,0.571200013161
1600374865.61,6500,4478.06317091,0.566100001335
1600375191.46,7000,4803.91268086,0.570699989796
1600375517.44,7500,5129.89477777,0.580999970436
1600375843.43,8000,5455.8805058,0.552100002766
1600376109.25,12052,5721.70825076,0.736100018024
1600376314.54,16027,5926.99818063,0.736999988556
1600376519.95,20040,6132.39928675,0.740400016308
1600376725.25,24112,6337.69916081,0.742299973965
1600376870.08,28066,6482.53852677,0.740899980068
1600377075.25,32068,6687.70295072,0.742999970913
1600377280.8,36094,6893.25038171,0.742299973965
1600377486.24,40085,7098.6961987,0.743399977684
1600377631.45,44129,7243.89991879,0.744700014591
1600377836.77,48197,7449.22360373,0.746399998665
1600378042.0,52131,7654.45692873,0.746399998665
1600378247.29,56129,7859.74017572,0.746500015259
1600378392.15,60137,8004.60890269,0.743200004101
1600378597.37,64183,8209.82554078,0.74279999733
1600378802.83,68186,8415.28247881,0.746999979019
1600378947.51,72013,8559.96775579,0.744000017643
