Wall time,Step,Time,Value
1602178949.54,1.0,0.0,3.32956695557
1602179065.23,101.0,115.692063093,2.00456643105
1602179179.42,201.0,229.87587595,1.6213465929
1602179304.78,301.0,355.236822128,1.43634819984
1602179421.78,401.0,472.239228249,1.25372266769
1602179546.27,501.0,596.731840134,0.953930675983
1602179566.04,602.0,616.496887207,0.73106533289
1602179571.43,764.0,621.88502717,1.0658185482
1602179574.32,885.0,624.783719063,1.14664959908
1602179577.03,1000.0,627.486768246,1.25578999519
1602179579.74,1114.0,630.194299221,1.03070926666
1602179582.42,1227.0,632.876866102,1.0816719532
1602179585.09,1340.0,635.550322294,1.31036233902
1602179587.96,1454.0,638.419691086,0.908485770226
1602179590.64,1567.0,641.096140146,0.885590136051
1602179593.45,1686.0,643.913771152,1.05053734779
1602179596.29,1805.0,646.75398922,1.00351893902
1602179598.98,1919.0,649.434914351,1.18321919441
1602179601.82,2040.0,652.279447317,0.942483186722
1602179604.64,2157.0,655.10300827,0.890719711781
1602179607.51,2278.0,657.972975254,0.955821037292
1602179610.34,2398.0,660.802798271,1.07673716545
1602179621.75,2837.0,672.207023144,1.05289387703
1602179624.57,2957.0,675.033141136,0.92980659008
1602179627.38,3077.0,677.837469101,0.83790075779
1602179630.22,3195.0,680.679006338,0.923712909222
1602179633.03,3315.0,683.492267132,0.85331505537
1602179635.66,3427.0,686.11645627,0.777431130409
1602179638.34,3539.0,688.799968243,0.768525540829
1602179641.18,3659.0,691.638624191,0.946312785149
1602179644.02,3779.0,694.475974321,0.993267655373
1602179646.85,3899.0,697.304034233,0.828009128571
1602179649.64,4018.0,700.102127075,0.799900770187
1602179652.3,4128.0,702.755264282,0.968225479126
1602179655.02,4244.0,705.482057095,0.957101285458
1602179657.85,4363.0,708.312857151,0.971765041351
1602179660.7,4482.0,711.154978037,0.591475725174
1602179668.22,4769.0,718.679548264,0.8705098629
1602179670.91,4880.0,721.371401072,0.839030981064
1602179673.73,5000.0,724.185256243,0.795047879219
1602179676.55,5121.0,727.008288145,0.756948828697
1602179679.37,5241.0,729.832901239,0.688679456711
1602179682.22,5359.0,732.677743196,0.741032481194
1602179685.05,5479.0,735.50940299,0.606588959694
1602179687.84,5598.0,738.302665234,0.69606423378
1602179690.69,5719.0,741.153367281,0.985168218613
1602179693.5,5835.0,743.962306261,0.870228528976
1602179696.35,5956.0,746.805564165,0.659363031387
1602179699.02,6069.0,749.477586985,0.628036797047
1602179701.67,6181.0,752.126572132,0.695168495178
1602179704.34,6295.0,754.795878172,0.752476334572
1602179707.18,6416.0,757.637303114,0.524628400803
1602179718.17,6836.0,768.629275084,0.632300615311
1602179720.92,6952.0,771.382596016,0.548875451088
1602179723.75,7072.0,774.204502106,0.568868219852
1602179726.61,7192.0,777.072534084,0.584357142448
1602179729.46,7313.0,779.920902014,0.761354863644
1602179732.3,7432.0,782.759336233,0.437107175589
1602179735.14,7553.0,785.602822304,0.776822388172
1602179737.84,7666.0,788.294221163,0.379020541906
1602179740.67,7786.0,791.132674217,0.578968524933
1602179743.51,7906.0,793.969195127,0.422620564699
1602179746.34,8025.0,796.80371809,0.564025998116
1602179749.02,8138.0,799.478169203,0.422923147678
1602179751.7,8251.0,802.154951096,0.508654534817
1602179754.39,8364.0,804.851682186,0.517915844917
1602179757.06,8478.0,807.520339251,0.575065910816
1602179769.36,8942.0,819.816150188,0.452595800161
1602179772.03,9055.0,822.490717173,0.439553767443
1602179775.05,9182.0,825.512552023,0.435658037663
1602179777.87,9300.0,828.332287073,0.47129842639
1602179780.7,9421.0,831.154578209,0.423287838697
1602179783.49,9540.0,833.953110218,0.63613909483
1602179786.32,9659.0,836.778193235,0.409948647022
1602179789.14,9780.0,839.600348234,0.403584629297
1602179792.0,9901.0,842.454167128,0.430967152119
1602179794.85,10021.0,845.30935216,0.487029910088
1602179797.55,10136.0,848.004890203,0.496154367924
1602179800.38,10254.0,850.839677095,0.479501307011
1602179803.05,10368.0,853.511692286,0.455765724182
1602179805.74,10481.0,856.195008278,0.515705525875
1602179816.75,10903.0,867.212615252,0.531536459923
1602179819.61,11023.0,870.065299273,0.368902236223
1602179822.28,11136.0,872.743276119,0.540669679642
1602179825.1,11255.0,875.560193062,0.43501919508
1602179827.95,11375.0,878.41387105,0.435942828655
1602179830.59,11487.0,881.053658247,0.420850485563
1602179833.27,11600.0,883.729106188,0.452000886202
1602179835.94,11712.0,886.400841236,0.456095933914
1602179838.63,11825.0,889.092128038,0.419174075127
1602179841.47,11946.0,891.933335066,0.311389416456
1602179844.31,12067.0,894.771865129,0.441133737564
1602179847.18,12187.0,897.63423419,0.489565253258
1602179849.86,12300.0,900.322208166,0.35708412528
1602179852.73,12421.0,903.185593128,0.32583412528
1602179855.57,12540.0,906.032483101,0.369937300682
1602179864.63,12883.0,915.093393087,0.359228104353
1602179867.51,13003.0,917.964933157,0.464482903481
1602179870.2,13116.0,920.654074192,0.441475361586
1602179872.86,13229.0,923.314101219,0.496227025986
1602179875.67,13349.0,926.133970022,0.444347977638
1602179878.34,13461.0,928.802425146,0.512515366077
1602179880.99,13573.0,931.450801134,0.342767983675
1602179883.84,13694.0,934.30264926,0.333777278662
1602179886.71,13813.0,937.167634249,0.43643528223
1602179889.38,13925.0,939.83713913,0.320955574512
1602179892.21,14046.0,942.670690298,0.417066454887
1602179894.89,14160.0,945.353752136,0.431072413921
1602179897.65,14275.0,948.113268137,0.427503466606
1602179900.51,14395.0,950.965389252,0.435980677605
1602179903.38,14516.0,953.834382296,0.358658999205
