Wall time,Raw Time,Step,Value,Time
1590675037,0,1,2.859694004,0
1590675179,142.4892201,101,2.003375769,142.4892201
1590675307,269.7881601,201,1.472663403,269.7881601
1590675452,415.63062,301,1.232519388,415.63062
1590675581,544.0338302,401,0.9403728843,544.0338302
1590675722,684.8684602,501,0.5561733842,684.8684602
1590675850,813.26351,601,0.3343589604,813.26351
1590675978,941.14432,701,0.2276002914,941.14432
1590676115,1078.67319,801,0.1455587745,1078.67319
1590676244,1207.07309,901,0.1135279685,1207.07309
1590676385,1348.46581,1001,0.05511754751,1348.46581
1590676513,1476.66381,1101,0.081264548,1476.66381
1590676642,1605.45327,1201,0.04024137929,1605.45327
1590676784,1747.43433,1301,0.04261877388,1747.43433
1590676912,1875.62638,1401,0.03584607691,1875.62638
1590677055,2018.67793,1501,0.03021537513,2018.67793
1590677183,2146.71212,1601,0.03878412023,2146.71212
1590677312,2274.9741,1701,0.04224677011,2274.9741
1590677452,2415.4004,1801,0.0267128516,2415.4004
1590677581,2543.87744,1901,0.02504061535,2543.87744
1590677721,2684.28108,2001,0.02034433186,2684.28108
1590677849,2812.53438,2101,0.02611001581,2812.53438
1590677977,2940.7692,2201,0.03066029772,2940.7692
1590678119,3082.36572,2301,0.02152329311,3082.36572
1590678247,3210.59475,2401,0.03353972733,3210.59475
1590678391,3354.16667,2501,0.02329323441,3354.16667
1590678519,3482.08308,2601,0.01870900393,3482.08308
1590678647,3610.32813,2701,0.02550595067,3610.32813
1590678795,3757.83516,2801,0.02335274592,3757.83516
1590678923,3886.20207,2901,0.02070652694,3886.20207
1590679065,4028.54564,3001,0.02579218149,4028.54564
1590679194,4156.88864,3101,0.01438413467,4156.88864
1590679322,4285.18098,3201,0.02605549991,4285.18098
1590679465,4428.68177,3301,0.02270506322,4428.68177
1590679594,4556.85989,3401,0.02126803808,4556.85989
1590679739,4701.86824,3501,0.01594718173,4701.86824
1590679867,4829.9455,3601,0.01914978027,4829.9455
1590679995,4957.98138,3701,0.01564614102,4957.98138
1590680138,5101.58815,3801,0.02203952521,5101.58815
1590680266,5229.55813,3901,0.02386891097,5229.55813
1590680589,5552.1571,4103,1.175685644,5376.1571
1590680595,5558.26796,4240,0.5075762272,5382.26796
1590680599,5561.94933,4350,0.6358943582,5385.94933
1590680602,5565.38516,4464,0.2516230643,5389.38516
1590680605,5568.50157,4581,0.472712487,5392.50157
1590680608,5571.39828,4699,1.831322432,5395.39828
1590680612,5575.39345,4863,0.6157861948,5399.39345
1590680615,5578.13097,4977,0.4276992679,5402.13097
1590680618,5580.85769,5092,0.250334233,5404.85769
1590680620,5583.56824,5206,0.1866345257,5407.56824
1590680623,5586.27707,5321,0.278417021,5410.27707
1590680626,5589.17954,5442,0.3941430449,5413.17954
1590680629,5591.86768,5557,0.4417790473,5415.86768
1590680631,5594.7416,5678,0.2381805778,5418.7416
1590680634,5597.59494,5799,0.3385790288,5421.59494
1590680637,5600.45443,5919,0.1660612524,5424.45443
1590680647,5610.69086,6310,0.210010767,5434.69086
1590680650,5613.40558,6425,0.2132791728,5437.40558
1590680653,5616.13347,6542,0.1800905168,5440.13347
1590680656,5619.01262,6662,0.1112041846,5443.01262
1590680658,5621.70704,6776,0.09770856798,5445.70704
1590680661,5624.39408,6890,0.2279337794,5448.39408
1590680664,5627.28176,7011,0.1231796443,5451.28176
1590680667,5630.01644,7129,0.09810361266,5454.01644
1590680670,5632.88259,7248,0.1407475919,5456.88259
1590680672,5635.59467,7362,0.1534015238,5459.59467
1590680675,5638.48448,7483,0.1043886691,5462.48448
1590680678,5641.17355,7597,0.1359583139,5465.17355
1590680681,5644.04726,7718,0.07975378633,5468.04726
1590680683,5646.76334,7833,0.08295161277,5470.76334
1590680686,5649.47703,7947,0.2003660649,5473.47703
1590680699,5662.10436,8423,0.07722788304,5486.10436
1590680702,5664.83137,8540,0.1133214831,5488.83137
1590680704,5667.71888,8661,0.05068121105,5491.71888
1590680707,5670.4005,8775,0.120817177,5494.4005
1590680710,5673.26707,8895,0.1369284689,5497.26707
1590680713,5675.93747,9008,0.08740323037,5499.93747
1590680716,5678.84677,9129,0.03675487638,5502.84677
1590680718,5681.56723,9244,0.09680698812,5505.56723
1590680721,5684.27674,9357,0.07238803059,5508.27674
1590680724,5686.97653,9471,0.0650370121,5510.97653
1590680726,5689.70709,9587,0.07382521033,5513.70709
1590680729,5692.58561,9707,0.2761639953,5516.58561
1590680732,5695.43797,9828,0.1860219538,5519.43797
1590680735,5698.26708,9948,0.153432101,5522.26708
1590680748,5711.17834,10439,0.1025293022,5535.17834
1590680751,5714.05467,10560,0.128476128,5538.05467
1590680753,5716.75447,10674,0.1682105958,5540.75447
1590680756,5719.44612,10787,0.07130374014,5543.44612
1590680759,5722.27883,10907,0.1062089354,5546.27883
