Wall time,Relative time (s),Step,Value
1585150179,6492,9301,0.064517453
1585150249,6562,9401,0.040890872
1585150318,6631,9501,0.04578881
1585150386,6699,9601,0.053094123
1585150456,6769,9701,0.072689392
1585150525,6838,9801,0.065029055
1585150594,6907,9901,0.08283563
1585150674,6987,10001,0.039625853
1585150743,7056,10101,0.036234476
1585150812,7125,10201,0.028582234
1585150881,7194,10301,0.050228968
1585150951,7264,10401,0.051434249
1585151020,7333,10501,0.035245661
1585151089,7402,10601,0.049401782
1585151159,7472,10701,0.082108885
1585151228,7541,10801,0.056228273
1585151297,7610,10901,0.03779906
1585151366,7679,11001,0.038749367
1585151435,7748,11101,0.060957849
1585151505,7818,11201,0.071617253
1585151575,7888,11301,0.050549917
1585151645,7958,11401,0.043453883
1585151714,8027,11501,0.052985974
1585151783,8096,11601,0.061115563
1585151853,8166,11701,0.028773844
1585151922,8235,11801,0.06683398
1585151991,8304,11901,0.033768326
1585152070,8383,12001,0.042310484
1585152139,8452,12101,0.066285305
1585152209,8522,12201,0.057544746
1585152278,8591,12301,0.060830064
1585152349,8662,12401,0.072079226
1585152418,8731,12501,0.019859798
1585152487,8800,12601,0.046013907
1585152556,8869,12701,0.049564704
1585152626,8939,12801,0.040230762
1585152695,9008,12901,0.036771778
1585152764,9077,13001,0.039079659
1585152833,9146,13101,0.025771456
1585152902,9215,13201,0.095081836
1585152971,9284,13301,0.026497494
1585153041,9354,13401,0.019442312
1585153110,9423,13501,0.041664276
1585153180,9493,13601,0.057771459
1585153249,9562,13701,0.058716673
1585153319,9632,13801,0.039134394
1585153388,9701,13901,0.052685857
1585153469,9782,14001,0.056176879
1585153538,9851,14101,0.057412688
1585153607,9920,14201,0.038707256
1585153676,9989,14301,0.047317248
1585153746,10059,14401,0.040782548
1585153814,10127,14501,0.032025218
1585153884,10197,14601,0.09165068
1585153953,10266,14701,0.05220196
1585154022,10335,14801,0.073055848
1585154091,10404,14901,0.037985124
1585154160,10473,15001,0.07462661
1585154230,10543,15101,0.027485635
1585154300,10613,15201,0.085742652
1585154369,10682,15301,0.057867322
1585154439,10752,15401,0.043330885
1585154508,10821,15501,0.043361258
1585154577,10890,15601,0.0462077
1585154647,10960,15701,0.040530294
1585154716,11029,15801,0.028930865
1585154785,11098,15901,0.062759392
1585154865,11178,16001,0.058908369
1585154934,11247,16101,0.043475058
1585155004,11317,16201,0.069182269
1585155073,11386,16301,0.032025464
1585155143,11456,16401,0.029318096
1585155212,11525,16501,0.033435818
1585155281,11594,16601,0.034386016
1585155350,11663,16701,0.028916631
1585155420,11733,16801,0.046502233
1585155489,11802,16901,0.067173533
1585155559,11872,17001,0.031052679
1585155627,11940,17101,0.06653323
1585155697,12010,17201,0.038310528
1585155766,12079,17301,0.036730208
1585155835,12148,17401,0.055410873
1585155905,12218,17501,0.033963747
1585155974,12287,17601,0.036885694
1585156043,12356,17701,0.028938603
1585156113,12426,17801,0.034920964
1585156181,12494,17901,0.035878845
1585156261,12574,18001,0.043096378
1585156331,12644,18101,0.025877751
1585156400,12713,18201,0.019572521
1585156470,12783,18301,0.025046054
1585156540,12853,18401,0.041565612
1585156609,12922,18501,0.064049982
1585156679,12992,18601,0.048638009
1585156748,13061,18701,0.077693
1585156817,13130,18801,0.050788812
1585156886,13199,18901,0.040044896
1585156956,13269,19001,0.024286876
1585157025,13338,19101,0.033099413
1585157095,13408,19201,0.045286104
1585157163,13476,19301,0.020089254
1585157233,13546,19401,0.033598892
1585157302,13615,19501,0.041585576
1585157372,13685,19601,0.035805777
1585157441,13754,19701,0.027620023
1585157511,13824,19801,0.043758292
1585157582,13895,19901,0.04912788
1585157662,13975,20001,0.036971822
1585157732,14045,20101,0.052529469
1585157801,14114,20201,0.044970382
1585157871,14184,20301,0.041244227
1585157941,14254,20401,0.034271844
1585158010,14323,20501,0.033442326
1585158079,14392,20601,0.028238952
1585158149,14462,20701,0.041082799
1585158219,14532,20801,0.026151
1585158289,14602,20901,0.069807023
1585158358,14671,21001,0.027622845
1585158428,14741,21101,0.041034229
1585158497,14810,21201,0.021859363
1585158567,14880,21301,0.025501484
1585158637,14950,21401,0.019125082
1585158706,15019,21501,0.042596813
1585158775,15088,21601,0.042661946
1585158844,15157,21701,0.030416936
1585158914,15227,21801,0.018832704
1585158983,15296,21901,0.036548294
1585159063,15376,22001,0.039369859
1585159133,15446,22101,0.025232591
1585159202,15515,22201,0.025256205
1585159272,15585,22301,0.025825845
1585159341,15654,22401,0.030766428
1585159410,15723,22501,0.032530598
1585159480,15793,22601,0.031427607
1585159549,15862,22701,0.029334545
1585159618,15931,22801,0.025303194
1585159688,16001,22901,0.029043214
1585159758,16071,23001,0.03612338
1585159827,16140,23101,0.050974756
1585159896,16209,23201,0.040540311
1585159966,16279,23301,0.049263675
1585160035,16348,23401,0.029694278
1585160105,16418,23501,0.028183024
1585160174,16487,23601,0.04271923
1585160244,16557,23701,0.025178274
1585160313,16626,23801,0.046927143
1585160383,16696,23901,0.060461614
1585160462,16775,24001,0.031061163
1585160532,16845,24101,0.024769399
1585160602,16915,24201,0.033149686
1585160671,16984,24301,0.025242209
1585160740,17053,24401,0.024107372
1585160810,17123,24501,0.032654963
1585160880,17193,24601,0.10020259
1585160950,17263,24701,0.028481165
1585161020,17333,24801,0.069112577
1585161089,17402,24901,0.030050032
1585161158,17471,25001,0.030505635
1585161228,17541,25101,0.046148453
1585161297,17610,25201,0.012960441
1585161367,17680,25301,0.023832785
1585161436,17749,25401,0.048924059
1585161507,17820,25501,0.048326172
1585161576,17889,25601,0.025155561
1585161645,17958,25701,0.026216768
1585161715,18028,25801,0.025313048
1585161785,18098,25901,0.025551459
1585161864,18177,26001,0.029639427
1585161934,18247,26101,0.046553388
1585162004,18317,26201,0.018310033
1585162073,18386,26301,0.055485573
1585162143,18456,26401,0.039337385
1585162214,18527,26501,0.017279994
1585162283,18596,26601,0.037058357
1585162353,18666,26701,0.049316045
1585162422,18735,26801,0.034189634
1585162492,18805,26901,0.02108743
1585162561,18874,27001,0.035146642
1585162631,18944,27101,0.027210094
1585162701,19014,27201,0.061110288
1585162770,19083,27301,0.043293424
1585162840,19153,27401,0.029603394
1585162909,19222,27501,0.03740941
1585162979,19292,27601,0.017216241
1585163048,19361,27701,0.061154515
1585163118,19431,27801,0.05635263
1585163187,19500,27901,0.037406854
1585163267,19580,28001,0.0596903
1585163337,19650,28101,0.00926551
1585163406,19719,28201,0.031761281
1585163476,19789,28301,0.041352328
1585163545,19858,28401,0.063030958
1585163614,19927,28501,0.030054767
1585163684,19997,28601,0.029680194
1585163753,20066,28701,0.027376432
1585163823,20136,28801,0.031799667
1585163892,20205,28901,0.053027492
1585163962,20275,29001,0.065233715
1585164031,20344,29101,0.065928109
1585164101,20414,29201,0.053099509
1585164170,20483,29301,0.038820684
1585164239,20552,29401,0.014171142
1585164311,20624,29501,0.020072181
1585164380,20693,29601,0.031421661
1585164450,20763,29701,0.035419103
1585164520,20833,29801,0.029265229
1585164590,20903,29901,0.032767288
1585164670,20983,30001,0.033581391
1585164740,21053,30101,0.067075849
1585164809,21122,30201,0.017995361
1585164878,21191,30301,0.032270208
1585164947,21260,30401,0.071000651
1585165017,21330,30501,0.013728123
1585165087,21400,30601,0.031882841
1585165156,21469,30701,0.026740141
1585165225,21538,30801,0.03558322
1585165295,21608,30901,0.022946995
1585165364,21677,31001,0.061402865
1585165434,21747,31101,0.050846506
1585165503,21816,31201,0.047717355
1585165573,21886,31301,0.02755788
1585165643,21956,31401,0.049395643
1585165713,22026,31501,0.052478164
1585165782,22095,31601,0.03804294
1585165851,22164,31701,0.050374925
1585165921,22234,31801,0.027453212
1585165990,22303,31901,0.025133414
1585166070,22383,32001,0.028516302
1585166140,22453,32101,0.013069587
1585166209,22522,32201,0.008485405
1585166279,22592,32301,0.0136155
1585166348,22661,32401,0.003859246
1585166418,22731,32501,0.001377201
1585166487,22800,32601,0.003546311
1585166556,22869,32701,0.001406819
1585166626,22939,32801,0.001709618
1585166696,23009,32901,0.003036686
1585166766,23079,33001,0.001502615
1585166835,23148,33101,0.001417916
1585166905,23218,33201,0.001933646
1585166974,23287,33301,0.00096014
1585167043,23356,33401,0.001361792
1585167112,23425,33501,0.002451897
1585167181,23494,33601,0.001599572
1585167251,23564,33701,0.001040802
1585167321,23634,33801,0.001997868
1585167390,23703,33901,0.000938916
1585167470,23783,34001,0.000712144
1585167539,23852,34101,0.001538231
1585167609,23922,34201,0.001806484
1585167678,23991,34301,0.001364875
1585167748,24061,34401,0.000990134
1585167817,24130,34501,0.000476069
1585167887,24200,34601,0.000344764
1585167956,24269,34701,0.000873182
1585168026,24339,34801,0.001067784
1585168095,24408,34901,0.000901108
1585168164,24477,35001,0.0017931
1585168234,24547,35101,0.010766036
1585168303,24616,35201,0.001517972
1585168373,24686,35301,0.000641399
1585168443,24756,35401,0.000812662
1585168512,24825,35501,0.000534947
1585168582,24895,35601,0.000757719
1585168651,24964,35701,0.000236063
1585168721,25034,35801,0.000456835
1585168790,25103,35901,0.000791716
1585168874,25187,36001,0.000533649
1585168943,25256,36101,0.000586456
1585169012,25325,36201,0.00049834
1585169082,25395,36301,0.000549029
1585169151,25464,36401,0.001048128
1585169222,25535,36501,0.000485139
1585169291,25604,36601,0.00097479
1585169361,25674,36701,0.001139729
1585169430,25743,36801,0.001660501
1585169500,25813,36901,0.000474172
1585169569,25882,37001,0.000286241
1585169639,25952,37101,0.002922902
1585169709,26022,37201,0.000537183
1585169778,26091,37301,0.001146403
1585169847,26160,37401,0.001110482
1585169917,26230,37501,0.001653152
1585169987,26300,37601,0.000473587
1585170056,26369,37701,0.001098188
1585170125,26438,37801,0.000568631
1585170194,26507,37901,0.000338914
1585170277,26590,38001,0.000925281
1585170346,26659,38101,0.000764504
1585170416,26729,38201,0.000425999
1585170486,26799,38301,0.000405512
1585170558,26871,38401,0.000954492
1585170628,26941,38501,0.000768575
1585170697,27010,38601,0.000812072
1585170767,27080,38701,0.001426343
1585170837,27150,38801,0.000709801
1585170906,27219,38901,0.000542395
1585170976,27289,39001,0.000597042
1585171046,27359,39101,0.002408375
1585171115,27428,39201,0.000632839
1585171184,27497,39301,0.000443946
1585171254,27567,39401,0.000672608
1585171323,27636,39501,0.000237435
1585171393,27706,39601,0.000629123
1585171462,27775,39701,0.000516002
1585171532,27845,39801,0.001528972
1585171601,27914,39901,0.00055669
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
