Wall time,Step,Time,Value
1600389694.55,1.0,0.0,7.67381000519
1600389761.12,101.0,66.5649240017,4.55091333389
1600389826.84,201.0,132.288026094,3.71140122414
1600389892.2,301.0,197.650531054,3.25443458557
1600389957.86,401.0,263.309916019,2.84961843491
1600390035.37,501.0,340.818024158,2.41591095924
1600390100.89,601.0,406.337051153,2.15807986259
1600390166.35,701.0,471.799283981,1.9097121954
1600390231.85,801.0,537.294636011,1.71767580509
1600390297.42,901.0,602.865928173,1.57201242447
1600390375.75,1001.0,681.197407007,1.52180159092
1600390440.97,1101.0,746.416510105,1.25963616371
1600390506.46,1201.0,811.909058094,1.29071319103
1600390571.69,1301.0,877.136845112,1.21947741508
1600390637.14,1401.0,942.589519024,1.21396255493
1600390712.68,1501.0,1018.12855005,1.23836958408
1600390778.45,1601.0,1083.89668012,1.07254254818
1600390843.63,1701.0,1149.07898903,0.949696421623
1600390909.03,1801.0,1214.47491407,1.10021805763
1600390974.32,1901.0,1279.76810193,0.895779252052
1600391052.14,2001.0,1357.58636308,0.934404015541
1600391117.36,2101.0,1422.81205201,0.726463377476
1600391182.74,2201.0,1488.18287611,0.673093676567
1600391247.91,2301.0,1553.3586123,0.846050143242
1600391313.39,2401.0,1618.83709526,0.713670015335
1600391392.23,2501.0,1697.67330718,0.82095927
1600391457.99,2601.0,1763.43954015,0.76285225153
1600391523.31,2701.0,1828.75422406,0.745906472206
1600391588.86,2801.0,1894.3106482,0.6500903368
1600391654.15,2901.0,1959.59954214,0.670485854149
1600391734.62,3001.0,2040.06887221,0.540170013905
1600391799.91,3101.0,2105.35417223,0.666756093502
1600391865.37,3201.0,2170.81869531,0.621991872787
1600391930.75,3301.0,2236.20060325,0.665977060795
1600391996.66,3401.0,2302.10613918,0.585233867168
1600392073.47,3501.0,2378.9147892,0.630277335644
1600392138.99,3601.0,2444.44008398,0.559976041317
1600392204.39,3701.0,2509.83993316,0.491302490234
1600392270.09,3801.0,2575.53662825,0.533248364925
1600392335.34,3901.0,2640.79020429,0.430195391178
1600392413.0,4001.0,2718.45010209,0.495623648167
1600392478.34,4101.0,2783.78763914,0.548444092274
1600392543.84,4201.0,2849.28911519,0.50568407774
1600392609.38,4301.0,2914.82914615,0.488474905491
