Wall time,Time,Step,Value
1593631673,0,1,3.333404303
1593631816,143.8255,101,1.859025836
1593631946,273.21243,201,1.551088572
1593632096,422.92136,301,0.7287160158
1593632239,566.3533001,400,0.63627607
1593632474,569.8118501,465,0.6344919801
1593632503,598.6998901,1391,0.6995487213
1593632526,621.1458302,2334,0.5138071179
1593632555,650.6206701,3533,0.4225700498
1593632585,680.38713,4737,0.5271791816
1593632607,702.8306801,5680,0.4643185735
1593632638,733.23139,6910,0.3610038757
1593632660,755.5777102,7847,0.4753337204
1593632691,786.7162402,9110,0.3624140024
1593632714,809.2678602,10056,0.2186907232
1593632741,836.3345201,11155,0.2538725734
1593632763,858.4200501,12084,0.2795900106
1593632790,884.9137301,13164,0.1715771556
1593632812,907.1772602,14098,0.2818631232
1593632840,935.6721601,15251,0.2275808752
1593632863,958.2911601,16199,0.1625134945
1593632891,986.2028902,17336,0.2169240713
1593632913,1008.54731,18274,0.130175069
1593632944,1039.20336,19515,0.1357115805
1593632966,1061.67202,20456,0.1000956222
1593632996,1091.043,21645,0.3161005378
1593633023,1118.13595,22750,0.06166634709
1593633046,1140.95629,23704,0.1138558313
1593633074,1169.39397,24865,0.1532681286
1593633097,1191.86666,25806,0.08994086087
1593633125,1220.45327,26964,0.2112819552
1593633148,1242.85588,27907,0.1230441555
1593633176,1271.19135,29060,0.1003421992
1593633198,1293.44715,29994,0.04046757147
1593633231,1326.32191,31322,0.07002447546
1593633254,1348.90038,32268,0.03130840883
1593633281,1376.21486,33383,0.008842719719
1593633303,1398.68335,34329,0.02401578426
1593633334,1429.58879,35582,0.01434238069
1593633357,1452.31164,36537,0.004485315643
1593633388,1483.02825,37776,0.004713349976
1593633420,1514.96711,39063,0.001021274365
1593633442,1537.63562,40011,0.003617741168
1593633472,1567.53625,41227,0.003551940201
1593633495,1589.86617,42160,0.0008955958765
1593633527,1622.26773,43465,0.001744336565
1593633549,1644.6386,44405,0.000281589455
1593633582,1676.88559,45706,0.001445467118
1593633614,1708.96738,47001,0.0006039299769
1593633636,1731.63283,47954,0.001161433407
1593633667,1762.09224,49184,0.003084134776
1593633689,1784.77303,50133,0.0003357618116
1593633718,1813.68489,51304,0.00312024192
1593633741,1836.22021,52250,0.001047622296
1593633768,1863.82398,53375,0.001323830686
1593633791,1885.99114,54307,0.003982520662
1593633820,1915.83147,55519,0.0006061170716
1593633843,1938.54346,56469,0.0007608084707
1593633874,1969.04781,57704,0.002223146614
1593633896,1991.49156,58647,0.002575772349
1593633926,2021.23824,59850,0.0002548254561
1593633958,2053.84056,61169,0.000891281641
