Wall time,Raw Time,Step,Value,Time
1590107912,0,0,0.1000000015,0
1590107982,70.32904005,2097,0.2910000086,70.32904005
1590107993,80.90895987,4099,0.3332000077,80.90895987
1590108063,151.3415699,6038,0.4379000068,151.3415699
1590108134,222.8792601,10057,0.4993000031,222.8792601
1590108205,293.2494199,12070,0.5205000043,293.2494199
1590108275,363.4449899,14078,0.6262000203,363.4449899
1590108285,373.66133,16099,0.600300014,373.66133
1590108356,444.4566998,18099,0.6861000061,444.4566998
1590108426,514.6557899,22118,0.7511000037,514.6557899
1590108497,585.0532999,24125,0.7983000278,585.0532999
1590108567,655.4658198,26134,0.8478000164,655.4658198
1590108577,665.76015,28144,0.8270000219,665.76015
1590108648,736.31811,30149,0.820900023,736.31811
1590108719,807.5867801,34165,0.8953999877,807.5867801
1590108790,877.9340498,36179,0.8970999718,877.9340498
1590108860,948.5647399,38184,0.8971999884,948.5647399
1590108870,958.66592,40197,0.8977000117,958.66592
1590108941,1029.50411,42202,0.8984000087,1029.50411
1590109011,1099.84863,46219,0.8977000117,1099.84863
1590109214,1301.89888,48011,0.8953999877,1230.82332
1590109585,1673.43485,48261,0.8986999989,1602.35929
1590109957,2045.03887,48511,0.8993999958,1973.96331
1590110268,2356.45853,48761,0.8993999958,2285.38297
1590110579,2667.56446,49011,0.8993999958,2596.4889
1590110951,3039.26677,49261,0.8993999958,2968.19121
1590111263,3351.13573,49511,0.8992999792,3280.06017
1590111574,3662.40691,49761,0.8992000222,3591.33135
1590111946,4033.9813,50000,0.8998000026,3962.90574
