Wall time,Relative time (s),Step,Value,Norm value
1586848738,8221,12201,0.013875546,0.004925155
1586848804,8287,12301,0.011063561,0.003927034
1586848871,8354,12401,0.007228337,0.002565714
1586848937,8420,12501,0.009964334,0.00353686
1586849003,8486,12601,0.013129524,0.00466035
1586849069,8552,12701,0.016597049,0.005891157
1586849136,8619,12801,0.016702473,0.005928576
1586849202,8685,12901,0.01712157,0.006077337
1586849278,8761,13001,0.016584728,0.005886784
1586849345,8828,13101,0.01633819,0.005799274
1586849411,8894,13201,0.013114884,0.004655154
1586849478,8961,13301,0.016209612,0.005753635
1586849545,9028,13401,0.010363789,0.003678649
1586849611,9094,13501,0.010335956,0.00366877
1586849678,9161,13601,0.011363329,0.004033438
1586849745,9228,13701,0.015142119,0.005374727
1586849812,9295,13801,0.011606066,0.004119599
1586849878,9361,13901,0.010297045,0.003654959
1586849954,9437,14001,0.006090051,0.002161676
1586850021,9504,14101,0.013419537,0.004763294
1586850088,9571,14201,0.011546118,0.004098319
1586850155,9638,14301,0.016100686,0.005714973
1586850222,9705,14401,0.014610019,0.005185857
1586850288,9771,14501,0.014716722,0.00522373
1586850355,9838,14601,0.007184822,0.002550267
1586850422,9905,14701,0.008077908,0.002867271
1586850488,9971,14801,0.015098371,0.005359198
1586850554,10037,14901,0.015241195,0.005409892
1586850632,10115,15001,0.00951369,0.003376904
1586850698,10181,15101,0.008415801,0.002987206
1586850765,10248,15201,0.014418449,0.005117859
1586850831,10314,15301,0.020743156,0.007362828
1586850898,10381,15401,0.017028853,0.006044426
1586850964,10447,15501,0.011555994,0.004101823
1586851030,10513,15601,0.008449528,0.002999178
1586851097,10580,15701,0.016473435,0.005847278
1586851163,10646,15801,0.025628647,0.009096943
1586851229,10712,15901,0.011308805,0.004014086
1586851305,10788,16001,0.012425039,0.004410294
1586851372,10855,16101,0.013838526,0.004912015
1586851439,10922,16201,0.012179185,0.004323025
1586851506,10989,16301,0.014098086,0.005004146
1586851573,11056,16401,0.011332087,0.004022349
1586851640,11123,16501,0.008211449,0.002914671
1586851707,11190,16601,0.009670831,0.003432681
1586851774,11257,16701,0.015320575,0.005438068
1586851840,11323,16801,0.014483825,0.005141066
1586851907,11390,16901,0.007166862,0.002543892
1586851983,11466,17001,0.019043071,0.006759377
1586852050,11533,17101,0.009672726,0.003433356
1586852117,11600,17201,0.00784053,0.002783012
1586852183,11666,17301,0.014781512,0.005246728
1586852250,11733,17401,0.012572572,0.00446266
1586852316,11799,17501,0.014621406,0.0051899
1586852383,11866,17601,0.011253883,0.003994588
1586852449,11932,17701,0.011222318,0.003983386
1586852516,11999,17801,0.009492425,0.003369358
1586852582,12065,17901,0.007871457,0.002793991
1586852657,12140,18001,0.011099456,0.003939776
1586852724,12207,18101,0.010412091,0.003695793
1586852791,12274,18201,0.015838146,0.005621784
1586852857,12340,18301,0.013360079,0.004742188
1586852924,12407,18401,0.010078827,0.003577502
1586852990,12473,18501,0.007326085,0.002600407
1586853057,12540,18601,0.007788156,0.002764424
1586853123,12606,18701,0.015386932,0.005461623
1586853190,12673,18801,0.014959646,0.005309959
1586853256,12739,18901,0.010583889,0.003756774
1586853331,12814,19001,0.009186899,0.003260909
1586853398,12881,19101,0.009207955,0.003268381
1586853465,12948,19201,0.008734666,0.003100389
1586853531,13014,19301,0.019469218,0.00691064
1586853598,13081,19401,0.010131389,0.003596158
1586853664,13147,19501,0.012393037,0.004398935
1586853731,13214,19601,0.005408165,0.001919641
1586853797,13280,19701,0.01102445,0.003913151
1586853864,13347,19801,0.011396948,0.004045371
1586853930,13413,19901,0.014522664,0.005154848
1586854006,13489,20001,0.014039528,0.00498336
1586854072,13555,20101,0.005306961,0.001883716
1586854139,13622,20201,0.007995859,0.002838147
1586854205,13688,20301,0.014060669,0.004990864
1586854272,13755,20401,0.008008835,0.002842751
1586854338,13821,20501,0.010200923,0.003620838
1586854405,13888,20601,0.010052688,0.003568223
1586854471,13954,20701,0.009878755,0.003506483
1586854538,14021,20801,0.018375169,0.006522305
1586854604,14087,20901,0.013962587,0.00495605
1586854677,14160,21001,0.009315456,0.003306542
1586854744,14227,21101,0.008915912,0.003164721
1586854811,14294,21201,0.00616822,0.002189423
1586854877,14360,21301,0.01098275,0.00389835
1586854943,14426,21401,0.011481466,0.004075372
1586855010,14493,21501,0.012503423,0.004438115
1586855076,14559,21601,0.015688363,0.005568616
1586855142,14625,21701,0.014831994,0.005264646
1586855209,14692,21801,0.01449856,0.005146294
1586855275,14758,21901,0.020503199,0.007277653
1586855350,14833,22001,0.02239465,0.007949028
1586855417,14900,22101,0.01022042,0.003627759
1586855484,14967,22201,0.01023783,0.003633939
1586855550,15033,22301,0.012125165,0.004303854
1586855617,15100,22401,0.010130629,0.003595888
1586855684,15167,22501,0.009543471,0.003387475
1586855750,15233,22601,0.006672471,0.002368407
1586855817,15300,22701,0.010759279,0.003819029
1586855884,15367,22801,0.009801312,0.003478995
1586855950,15433,22901,0.013317836,0.004727195
1586856025,15508,23001,0.020588394,0.007307892
1586856092,15575,23101,0.011971548,0.004249327
1586856158,15641,23201,0.009283055,0.003295038
1586856225,15708,23301,0.010804405,0.003835048
1586856292,15775,23401,0.007319689,0.002598139
1586856358,15841,23501,0.010978973,0.003897008
1586856425,15908,23601,0.006247977,0.002217733
1586856491,15974,23701,0.00694919,0.002466629
1586856558,16041,23801,0.007048223,0.00250178
1586856624,16107,23901,0.012349477,0.004383474
1586856697,16180,24001,0.019522103,0.00692941
1586856764,16247,24101,0.01587452,0.005634694
1586856830,16313,24201,0.007889528,0.002800405
1586856897,16380,24301,0.01254669,0.004453474
1586856963,16446,24401,0.016944122,0.006014351
1586857029,16512,24501,0.011012422,0.003908881
1586857096,16579,24601,0.014009557,0.004972722
1586857162,16645,24701,0.0068753,0.002440402
1586857229,16712,24801,0.00966854,0.003431868
1586857295,16778,24901,0.014879182,0.005281396
1586857372,16855,25001,0.018547874,0.006583605
1586857439,16922,25101,0.008772517,0.003113824
1586857505,16988,25201,0.015022283,0.005332189
1586857572,17055,25301,0.008299058,0.002945769
1586857638,17121,25401,0.00497301,0.00176518
1586857705,17188,25501,0.009104055,0.003231505
1586857771,17254,25601,0.010779843,0.003826327
1586857838,17321,25701,0.015795136,0.005606518
1586857904,17387,25801,0.011110407,0.003943663
1586857971,17454,25901,0.006618221,0.002349151
1586858045,17528,26001,0.007896755,0.002802968
1586858112,17595,26101,0.009714074,0.003448029
1586858179,17662,26201,0.006229925,0.002211327
1586858245,17728,26301,0.022387881,0.007946625
1586858311,17794,26401,0.011476849,0.004073732
1586858377,17860,26501,0.014729424,0.005228238
1586858444,17927,26601,0.006373542,0.002262301
1586858510,17993,26701,0.009657467,0.003427939
1586858577,18060,26801,0.010397358,0.003690565
1586858643,18126,26901,0.008216858,0.002916592
1586858717,18200,27001,0.011053674,0.003923523
1586858784,18267,27101,0.007925846,0.002813297
1586858851,18334,27201,0.01523631,0.00540816
1586858917,18400,27301,0.010146571,0.003601546
1586858984,18467,27401,0.016760811,0.005949284
1586859050,18533,27501,0.010527045,0.003736598
1586859117,18600,27601,0.008180061,0.002903529
1586859183,18666,27701,0.019663226,0.006979504
1586859250,18733,27801,0.007964703,0.002827087
1586859316,18799,27901,0.006222514,0.002208693
1586859391,18874,28001,0.009433708,0.003348515
1586859458,18941,28101,0.018748341,0.006654762
1586859525,19008,28201,0.012720451,0.00451515
1586859591,19074,28301,0.013181902,0.004678943
1586859658,19141,28401,0.013142165,0.004664837
1586859724,19207,28501,0.006347404,0.002253023
1586859791,19274,28601,0.006273692,0.002226859
1586859857,19340,28701,0.014998441,0.005323727
1586859924,19407,28801,0.008830518,0.003134411
1586859990,19473,28901,0.00781993,0.0027757
1586860069,19552,29001,0.010238772,0.003634273
1586860136,19619,29101,0.011590065,0.004113919
1586860203,19686,29201,0.010614048,0.003767479
1586860269,19752,29301,0.005691217,0.00202011
1586860335,19818,29401,0.011678861,0.004145436
1586860402,19885,29501,0.006397453,0.002270788
1586860468,19951,29601,0.013570063,0.004816721
1586860535,20018,29701,0.005659022,0.002008681
1586860601,20084,29801,0.006847561,0.002430556
1586860668,20151,29901,0.008552662,0.003035784
1586860742,20225,30001,0.012539338,0.004450865
1586860809,20292,30101,0.013408532,0.004759386
1586860875,20358,30201,0.01690465,0.006000341
1586860942,20425,30301,0.011660308,0.004138851
1586861008,20491,30401,0.007948274,0.002821255
1586861075,20558,30501,0.003198689,0.001135382
1586861142,20625,30601,0.008607931,0.003055403
1586861208,20691,30701,0.017355939,0.006160527
1586861275,20758,30801,0.010482027,0.003720618
1586861342,20825,30901,0.014154933,0.005024322
1586861416,20899,31001,0.008698331,0.00308749
1586861483,20966,31101,0.007360081,0.002612476
1586861550,21033,31201,0.008273805,0.002936803
1586861617,21100,31301,0.006194073,0.002198598
1586861684,21167,31401,0.007868612,0.002792979
1586861751,21234,31501,0.014545913,0.005163101
1586861818,21301,31601,0.008572107,0.003042688
1586861884,21367,31701,0.005907881,0.002097014
1586861951,21434,31801,0.009008558,0.003197607
1586862018,21501,31901,0.006690836,0.002374928
1586862092,21575,32001,0.01238853,0.004397334
1586862158,21641,32101,0.005463785,0.001939384
1586862226,21709,32201,0.00066302,0.00023534
1586862293,21776,32301,0.001091881,0.000387565
1586862360,21843,32401,0.000666346,0.000236522
1586862426,21909,32501,0.000654674,0.000232376
1586862493,21976,32601,0.000462585,0.000164197
1586862560,22043,32701,0.000638561,0.000226658
1586862627,22110,32801,0.000772356,0.000274151
1586862694,22177,32901,0.000253473,9.00E-05
1586862767,22250,33001,0.000353314,0.000125408
1586862835,22318,33101,0.000186115,6.61E-05
1586862901,22384,33201,0.000211883,7.52E-05
1586862968,22451,33301,0.000265797,9.43E-05
1586863035,22518,33401,0.000417007,0.000148019
1586863102,22585,33501,0.00030739,0.000109109
1586863169,22652,33601,0.000578869,0.000205471
1586863236,22719,33701,0.000267649,9.50E-05
1586863303,22786,33801,0.000335964,0.00011925
1586863370,22853,33901,0.000181076,6.43E-05
1586863447,22930,34001,0.00025186,8.94E-05
1586863514,22997,34101,0.000305753,0.000108527
1586863581,23064,34201,0.000244858,8.69E-05
1586863647,23130,34301,0.000304769,0.000108179
1586863714,23197,34401,0.00031764,0.000112747
1586863781,23264,34501,0.000335392,0.000119047
1586863848,23331,34601,0.000423292,0.000150248
1586863915,23398,34701,0.000181605,6.45E-05
1586863982,23465,34801,0.000273522,9.71E-05
1586864049,23532,34901,0.000161012,5.72E-05
1586864126,23609,35001,0.000235202,8.35E-05
1586864193,23676,35101,0.00020685,7.34E-05
1586864260,23743,35201,0.000294139,0.000104406
1586864327,23810,35301,0.000216259,7.68E-05
1586864394,23877,35401,0.000181873,6.46E-05
1586864460,23943,35501,0.00012453,4.42E-05
1586864527,24010,35601,0.000118809,4.22E-05
1586864594,24077,35701,0.000177937,6.32E-05
1586864661,24144,35801,0.000199897,7.10E-05
1586864728,24211,35901,0.000302426,0.000107348
1586864803,24286,36001,0.000203074,7.21E-05
1586864870,24353,36101,0.000129046,4.58E-05
1586864936,24419,36201,0.000231482,8.22E-05
1586865003,24486,36301,0.000278511,9.89E-05
