Wall time,Raw Time,Step,Value,Time
1590623681,0,62,2.466954708,0
1590623688,6.904330015,188,3.093545675,6.904330015
1590623692,11.03675008,297,2.39085412,11.03675008
1590623696,14.79681015,411,2.127273083,14.79681015
1590623699,18.18104005,524,2.110510349,18.18104005
1590623703,22.36136007,677,2.001855373,22.36136007
1590623706,25.21157002,797,2.052463055,25.21157002
1590623709,28.02162004,916,1.910513163,28.02162004
1590623712,30.85213017,1036,1.910165071,30.85213017
1590623715,33.6805501,1156,1.869779348,33.6805501
1590623718,36.51739001,1275,1.80589962,36.51739001
1590623720,39.36725998,1394,1.792163372,39.36725998
1590623723,42.0246501,1507,1.83088994,42.0246501
1590623726,44.86160016,1627,1.971645951,44.86160016
1590623729,47.56498003,1741,1.877140164,47.56498003
1590623731,50.37228012,1859,1.861741304,50.37228012
1590623734,53.22723007,1981,1.770099163,53.22723007
1590623742,61.00662017,2275,1.59963727,61.00662017
1590623745,63.82376003,2394,1.850383282,63.82376003
1590623748,66.67725015,2515,1.897146463,66.67725015
1590623751,69.56967998,2634,1.700564504,69.56967998
1590623753,72.21467996,2748,1.809598923,72.21467996
1590623756,75.02188015,2864,1.885120511,75.02188015
1590623759,77.86767006,2984,1.760569096,77.86767006
1590623762,80.70123005,3102,1.637600422,80.70123005
1590623765,83.54250002,3223,1.643847108,83.54250002
1590623767,86.35915017,3343,1.696712732,86.35915017
1590623770,89.23594999,3462,1.671098351,89.23594999
1590623773,92.07541013,3582,1.617087364,92.07541013
1590623776,94.90435004,3703,1.715932131,94.90435004
1590623779,97.72904015,3819,1.559010267,97.72904015
1590623782,100.5306101,3938,1.426879644,100.5306101
1590623794,113.02334,4414,1.578669548,113.02334
1590623797,115.8670502,4534,1.862276554,115.8670502
1590623800,118.5075901,4646,1.565357089,118.5075901
1590623802,121.3317702,4766,1.59377408,121.3317702
1590623805,124.0410402,4879,1.596995831,124.0410402
1590623808,126.72877,4992,1.580919623,126.72877
1590623810,129.4186101,5107,1.504924059,129.4186101
1590623813,132.27703,5224,1.385822296,132.27703
1590623816,135.12516,5345,1.543533921,135.12516
1590623819,137.83711,5460,1.446059346,137.83711
1590623822,140.5612302,5575,1.451030254,140.5612302
1590623824,143.4349802,5695,1.581021905,143.4349802
1590623827,146.2868302,5816,1.501414776,146.2868302
1590623830,149.12305,5934,1.521327019,149.12305
1590623839,158.36233,6292,1.578519106,158.36233
1590623842,161.1868901,6412,1.513981462,161.1868901
1590623845,164.0059102,6531,1.335778475,164.0059102
1590623848,166.8678601,6651,1.513636351,166.8678601
1590623851,169.6912501,6772,1.320543647,169.6912501
1590623854,172.56353,6891,1.293293238,172.56353
1590623856,175.3977802,7010,1.311055064,175.3977802
1590623859,178.1221101,7125,1.277410746,178.1221101
1590623862,180.83427,7239,1.456474781,180.83427
1590623865,183.6997502,7358,1.420371771,183.6997502
1590623867,186.4105501,7472,1.511816859,186.4105501
1590623870,189.28863,7592,1.653361082,189.28863
1590623873,191.98352,7707,1.183756113,191.98352
1590623876,194.8418801,7826,1.218567967,194.8418801
1590623879,197.5069301,7938,1.531654835,197.5069301
1590623893,211.8236802,8482,1.180948615,211.8236802
1590623896,214.54882,8597,1.329926968,214.54882
1590623898,217.40101,8716,1.468398094,217.40101
1590623901,220.1135001,8830,1.3328619,220.1135001
1590623904,222.8443902,8947,1.18611443,222.8443902
1590623907,225.7391,9068,1.235181689,225.7391
1590623910,228.6096601,9189,1.225819349,228.6096601
1590623912,231.3185902,9302,1.35697341,231.3185902
1590623915,234.19626,9422,1.121321201,234.19626
1590623918,236.9532001,9540,1.391718626,236.9532001
1590623921,239.66837,9654,1.194844246,239.66837
1590623924,242.56638,9774,1.285666943,242.56638
1590623926,245.2585502,9888,1.084692121,245.2585502
1590623929,247.95102,10000,1.095770955,247.95102
1590623940,258.9619701,10416,1.274218678,258.9619701
1590623943,261.84361,10537,1.002455115,261.84361
1590623946,264.6940501,10657,0.9647216797,264.6940501
1590623948,267.3566,10771,1.332185745,267.3566
1590623951,270.2316401,10891,1.07469058,270.2316401
1590623954,273.0623801,11009,1.08348918,273.0623801
1590623957,275.7586901,11122,0.9401054382,275.7586901
1590623960,278.59793,11241,1.02017808,278.59793
1590623962,281.2632201,11354,1.076995611,281.2632201
1590623965,283.9415901,11467,0.958483696,283.9415901
1590623968,286.62253,11580,1.241886497,286.62253
1590623970,289.3175502,11694,1.244846582,289.3175502
1590623973,292.1702101,11813,1.151515007,292.1702101
1590623976,294.8489602,11927,1.153448939,294.8489602
1590623979,297.6732202,12047,0.9272293448,297.6732202
1590623989,308.2929602,12443,0.959965229,308.2929602
1590623992,311.0222001,12558,1.081521153,311.0222001
1590623995,313.8657,12678,0.8073781729,313.8657
1590623998,316.7178102,12798,0.9221262932,316.7178102
1590624000,319.4007401,12910,0.827562511,319.4007401
1590624003,322.0803401,13024,0.9490817785,322.0803401
1590624006,324.9217601,13145,0.9346652031,324.9217601
1590624009,327.7594302,13263,0.8514927626,327.7594302
1590624012,330.6162,13382,0.7078661323,330.6162
1590624014,333.40944,13502,0.6799434423,333.40944
1590624017,336.23124,13621,0.8642703295,336.23124
1590624020,339.0962501,13740,0.7447146773,339.0962501
1590624023,341.94238,13859,0.7722845078,341.94238
1590624026,344.7815301,13980,0.939406395,344.7815301
1590624036,354.5151,14352,0.5699903965,354.5151
1590624038,357.24595,14467,0.6948107481,357.24595
1590624041,360.10043,14587,0.7515040636,360.10043
1590624044,362.9431601,14708,0.7102919817,362.9431601
1590624047,365.82394,14829,0.76937747,365.82394
1590624050,368.69278,14950,0.6342394352,368.69278
1590624053,371.5470102,15068,0.5438185334,371.5470102
1590624055,374.37445,15188,0.5995464921,374.37445
1590624058,377.22317,15308,0.5942919254,377.22317
1590624061,380.11447,15428,0.5004394054,380.11447
1590624064,382.81477,15543,0.6375501156,382.81477
1590624067,385.5033801,15656,0.5693382025,385.5033801
1590624069,388.1905,15770,0.532070756,388.1905
1590624072,391.0810101,15891,0.6121601462,391.0810101
1590624075,393.9226701,16011,0.5006949306,393.9226701
1590624370,689.2845302,16014,0.5691611767,417.2845302
1590624512,831.2891102,16114,0.2976009846,559.2891102
1590624639,958.38467,16214,0.1874243617,686.38467
1590624783,1101.94544,16314,0.1330166161,829.9454401
1590624910,1228.75101,16414,0.09127689898,956.7510102
1590625054,1373.025,16514,0.1004620343,1101.025
1590625181,1500.0035,16614,0.06034831703,1228.0035
1590625308,1627.01402,16714,0.0408064127,1355.01402
1590625446,1765.42642,16814,0.03831565753,1493.42642
1590625573,1892.10137,16914,0.03251002729,1620.10137
1590625715,2033.45899,17014,0.03345302492,1761.45899
1590625841,2160.34516,17114,0.03526284546,1888.34516
1590625968,2287.24101,17214,0.02562369592,2015.24101
1590626111,2429.83002,17314,0.0293510966,2157.83002
1590626238,2556.68882,17414,0.04809491336,2284.68882
1590626380,2699.04393,17514,0.01595266163,2427.04393
1590626507,2826.22782,17614,0.02608260326,2554.22782
1590626634,2953.28849,17714,0.03276853263,2681.28849
1590626776,3094.7596,17814,0.02510690503,2822.7596
1590626903,3221.90904,17914,0.02808692493,2949.90904
1590627045,3363.51587,18014,0.009105571546,3091.51587
1590627172,3490.5862,18114,0.001868505729,3218.5862
1590627299,3617.92932,18214,0.001230310299,3345.92932
1590627440,3758.91968,18314,0.000861793349,3486.91968
1590627567,3885.83566,18414,0.0006275875494,3613.83566
