Wall time,Raw Time,Step,Value,Time
1591063648,0,0,0.1000000015,0
1591064020,371.3227599,250,0.4963999987,371.3227599
1591064391,742.66415,500,0.7538999915,742.66415
1591064702,1054.05574,750,0.8353000283,1054.05574
1591065014,1365.20559,1000,0.8547999859,1365.20559
1591065385,1736.58116,1250,0.8543999791,1736.58116
1591065696,2047.54114,1500,0.8598999977,2047.54114
1591066007,2358.84166,1750,0.8683999777,2358.84166
1591066379,2730.37905,2000,0.8741999865,2730.37905
1591066931,3282.44543,4115,0.8125,2774.44543
1591067001,3353.06217,8028,0.8600000143,2845.06217
1591067072,3423.85432,10036,0.8729000092,2915.85432
1591067143,3494.77676,14053,0.8547000289,2986.77676
1591067214,3565.67314,16059,0.8853999972,3057.67314
1591067285,3636.46538,18197,0.8833000064,3128.46538
1591067295,3646.76846,20081,0.8855999708,3138.76846
1591067366,3717.31042,22213,0.8528000116,3209.31042
1591067437,3788.22863,24097,0.8794000149,3280.22863
1591067447,3798.88993,26155,0.8855999708,3290.88993
1591067518,3869.57036,28212,0.8679000139,3361.57036
1591067589,3940.31373,32140,0.9061999917,3432.31373
1591067659,4011.08828,34154,0.9169999957,3503.08828
1591067730,4081.65752,36293,0.918299973,3573.65752
1591067740,4092.00821,38166,0.9187999964,3584.00821
1591067811,4162.77259,40213,0.9183999896,3654.77259
1591067882,4233.30983,44271,0.9190000296,3725.30983
1591067952,4304.00391,46218,0.9186999798,3796.00391
1591068023,4374.2969,50014,0.9186000228,3866.2969
