Wall time,Time,Step,Value
1594865767,0,0,0.09089999646
1594866138,371.21137,250,0.4609999955
1594866209,441.8787601,320,0.5935000181
1594866460,549.1327002,4343,0.6434000134
1594866531,619.7332501,6532,0.7113999724
1594866602,691.16995,10406,0.7416999936
1594866672,761.59621,12427,0.8187000155
1594866743,832.1503901,14395,0.6978999972
1594866753,842.49296,16548,0.8288999796
1594866824,913.1336,18448,0.7545999885
1594866894,983.56692,22430,0.8159000278
1594866965,1053.97217,24440,0.7541999817
1594867035,1124.62847,26449,0.8410000205
1594867046,1135.08961,28470,0.8532999754
1594867117,1205.66175,30473,0.8693000078
1594867187,1276.09136,34494,0.9107000232
1594867258,1346.65468,36496,0.9078000188
1594867328,1417.29679,38509,0.9075000286
1594867339,1427.68222,40528,0.907400012
1594867409,1498.21324,42532,0.9079999924
1594867480,1568.63942,46552,0.9078000188
1594867550,1639.29343,48594,0.9071999788
1594867621,1709.93527,50572,0.9090999961
1594867631,1720.16359,52666,0.9089000225
1594867702,1790.77901,54593,0.9085999727
1594867772,1861.29202,58677,0.9092000127
1594867843,1931.87524,60621,0.9095000029
1594867853,1942.1707,61773,0.907400012
