Wall time,Time,Step,Value
1597354040,0,0,0.1023000032
1597354411,371.4616899,250,0.5583000183
1597354723,682.7470698,500,0.8130999804
1597355094,1053.96358,750,0.8555999994
1597355164,1124.65863,800,0.8439999819
1597362705,1171.47313,2894,0.5534999967
1597362776,1241.83377,4938,0.8514000177
1597362846,1312.26321,8846,0.8410000205
1597362916,1382.6828,10855,0.834800005
1597362987,1453.21681,12866,0.8582000136
1597362997,1463.40811,14880,0.804700017
1597363067,1533.72316,16919,0.8576999903
1597363138,1603.90831,18927,0.8809999824
1597363148,1614.25096,20970,0.8830000162
1597363218,1684.65487,23042,0.8636999726
1597363289,1755.01434,26930,0.9118999839
1597363359,1825.20492,28939,0.9143999815
1597363429,1895.57015,30954,0.9143000245
1597363440,1905.91777,32961,0.9146999717
1597363510,1976.32963,34974,0.9150999784
1597363581,2046.84407,36985,0.9150999784
1597363591,2057.38597,39083,0.9161000252
1597363662,2127.94275,41003,0.9169999957
1597363732,2198.34161,45024,0.9153000116
1597363803,2268.84403,47032,0.9157000184
1597363873,2339.22437,49038,0.9157999754
1597363883,2349.62183,51056,0.9154999852
1597363954,2419.97487,53128,0.915199995
1597364024,2490.69613,55073,0.9161999822
1597364035,2500.85322,57082,0.9164999723
1597364105,2571.43124,58413,0.9164999723
