Wall time,Time,Step,Value
1597354000,0,1,3.629053593
1597354142,142.7961099,101,1.7418679
1597354270,270.07267,201,1.36968267
1597354423,423.3202901,301,0.7337555289
1597354551,551.70153,401,0.4002144635
1597354705,705.7413301,501,0.2020801902
1597354833,833.0882301,601,0.1389782429
1597354960,960.5003901,701,0.08174972236
1597355119,1119.4693,800,0.070985556
1597362625,1131.16108,863,0.3492975831
1597362631,1137.84054,988,0.5531572104
1597362635,1141.96408,1098,0.4717196822
1597362639,1145.55493,1209,0.4507247806
1597362643,1148.96999,1324,0.6749261022
1597362646,1151.98865,1436,0.5942684412
1597362649,1155.01739,1554,0.5306791067
1597362651,1157.8978,1675,0.5832328796
1597362654,1160.77243,1793,0.3114955425
1597362657,1163.61079,1912,0.6463633776
1597362660,1166.45842,2032,0.4752514958
1597362663,1169.30806,2151,0.3055282235
1597362666,1172.00057,2264,0.18378824
1597362668,1174.86182,2382,0.3381948471
1597362671,1177.67772,2502,0.3124513328
1597362674,1180.56592,2620,0.2383339405
1597362677,1183.4146,2740,0.2965221703
1597362688,1194.13775,3144,0.2420738041
1597362691,1197.00814,3264,0.3032634556
1597362693,1199.88354,3382,0.1389409006
1597362696,1202.58361,3494,0.3745874166
1597362699,1205.41377,3614,0.2513875961
1597362702,1208.23782,3731,0.3914934993
1597362705,1211.10496,3851,0.240719527
1597362707,1213.94575,3969,0.2333133519
1597362710,1216.62102,4082,0.1566566825
1597362713,1219.45811,4201,0.1650963128
1597362716,1222.27854,4317,0.1929081082
1597362719,1225.07513,4435,0.2605520487
1597362721,1227.92394,4551,0.2995144725
1597362724,1230.61168,4663,0.3191183209
1597362727,1233.4522,4784,0.2566060424
1597362738,1244.38592,5190,0.2323132753
1597362741,1247.22378,5307,0.06473029405
1597362744,1250.05314,5427,0.3042639494
1597362746,1252.91809,5547,0.3681877851
1597362749,1255.80365,5666,0.2376995981
1597362752,1258.68371,5784,0.2069193721
1597362755,1261.38785,5897,0.1241654977
1597362758,1264.26357,6017,0.1705248654
1597362761,1267.08249,6136,0.1760189831
1597362763,1269.93779,6252,0.2322014272
1597362766,1272.61257,6364,0.2502014041
1597362769,1275.44576,6483,0.1227844283
1597362772,1278.30149,6602,0.0790399909
1597362775,1281.15697,6722,0.3450378478
1597362785,1291.80371,7125,0.247495383
1597362788,1294.51789,7239,0.1166206524
1597362791,1297.34464,7357,0.2337557971
1597362794,1300.23705,7473,0.1296254247
1597362797,1303.13035,7592,0.06529864669
1597362800,1305.99202,7713,0.05062584952
1597362802,1308.87878,7833,0.08534191549
1597362805,1311.759,7953,0.1425931752
1597362808,1314.64216,8071,0.2335096002
1597362811,1317.46914,8190,0.1788775623
1597362814,1320.30586,8309,0.1752992719
1597362817,1323.17605,8428,0.1722284257
1597362820,1326.0033,8548,0.0645121932
1597362822,1328.8736,8667,0.1454205215
1597362825,1331.71678,8787,0.1253906041
1597362835,1341.27038,9144,0.1466505677
1597362838,1344.13487,9264,0.1378883123
1597362841,1346.97667,9384,0.241581589
1597362843,1349.84644,9503,0.3183748126
1597362846,1352.55282,9617,0.1303050965
1597362849,1355.42084,9736,0.1356313527
1597362852,1358.26544,9856,0.1556796581
1597362855,1361.11224,9974,0.155212298
1597362857,1363.9241,10093,0.1659873724
1597362860,1366.78584,10211,0.1272279024
1597362863,1369.62954,10331,0.0861222744
1597362866,1372.53681,10451,0.06274910271
1597362869,1375.40871,10569,0.3061840534
1597362872,1378.10271,10682,0.1277211756
1597362875,1380.99862,10800,0.06647107005
1597362883,1389.78854,11131,0.07182320952
1597362886,1392.68876,11252,0.2388006151
1597362889,1395.55768,11371,0.3643225133
1597362892,1398.44038,11490,0.1498394459
1597362895,1401.24181,11606,0.1032291949
1597362897,1403.95025,11718,0.118707262
1597362900,1406.64057,11830,0.09652723372
1597362903,1409.4796,11949,0.1450455338
1597362906,1412.15405,12061,0.2142428607
1597362908,1414.83839,12173,0.292006582
1597362911,1417.67133,12291,0.1427377462
1597362914,1420.51756,12411,0.1639330685
1597362917,1423.32115,12530,0.09982287884
1597362920,1426.23648,12651,0.08553337306
1597362923,1429.06282,12767,0.115613699
1597362932,1438.14537,13112,0.05999455601
1597362934,1440.80506,13224,0.1272626817
1597362937,1443.66984,13344,0.1872843355
1597362940,1446.37546,13457,0.1931471825
1597362943,1449.21237,13575,0.1658789217
1597362946,1452.06885,13695,0.2400823832
1597362948,1454.7661,13807,0.2244368941
1597362951,1457.61539,13927,0.1297864169
1597362954,1460.48754,14045,0.1319681704
1597362957,1463.34428,14165,0.07834330201
1597362960,1466.20785,14285,0.06338374317
1597362962,1468.87316,14397,0.1433449388
1597362965,1471.55481,14509,0.134621948
1597362968,1474.40592,14629,0.1532918513
1597362971,1477.27493,14749,0.1065342575
1597362974,1480.1414,14866,0.1376286745
1597362983,1489.74622,15223,0.2190639377
1597362986,1492.61432,15340,0.128593415
1597362989,1495.44548,15460,0.065713346
1597362992,1498.28907,15578,0.2331831753
1597362995,1501.1538,15697,0.1775393635
1597362997,1503.96214,15815,0.05749781057
1597363000,1506.77436,15935,0.1737572104
1597363003,1509.64067,16052,0.07871648669
1597363006,1512.46142,16171,0.09617390484
1597363009,1515.33547,16291,0.1940777898
1597363012,1518.20859,16411,0.1627582908
1597363015,1521.08883,16532,0.1977719963
1597363017,1523.96081,16651,0.2447585613
1597363020,1526.81122,16771,0.02554224432
1597363031,1537.96,17194,0.1178762615
1597363034,1540.84517,17315,0.1190881133
1597363037,1543.70113,17434,0.1298828125
1597363040,1546.56236,17553,0.1028612554
1597363043,1549.39956,17672,0.1901388466
1597363046,1552.23671,17790,0.1094803661
1597363049,1555.102,17910,0.1117198616
1597363051,1557.94126,18030,0.08419831097
1597363054,1560.84364,18150,0.110860236
1597363057,1563.72506,18268,0.1229045093
1597363060,1566.60035,18386,0.03585837036
1597363063,1569.30647,18499,0.1538542062
1597363066,1572.0134,18614,0.09783022106
1597363068,1574.87097,18732,0.07208430767
1597363071,1577.73375,18852,0.1029387563
1597363081,1587.5801,19219,0.04196030274
1597363084,1590.43799,19339,0.1437810212
1597363087,1593.26446,19459,0.3163378239
1597363090,1596.12371,19578,0.1603953838
1597363093,1599.00502,19697,0.06985480338
1597363095,1601.81973,19816,0.1454234719
1597363098,1604.703,19934,0.1301228106
1597363101,1607.57011,20054,0.1228108853
1597363104,1610.43818,20174,0.2504601181
1597363107,1613.31479,20293,0.08365528286
1597363110,1616.16088,20411,0.1433724165
1597363112,1618.83578,20523,0.03774069622
1597363115,1621.55512,20635,0.0528511405
1597363118,1624.43162,20756,0.2931959629
1597363121,1627.14312,20869,0.08035945147
1597363132,1638.53165,21288,0.07667093724
1597363135,1641.26985,21404,0.06437747926
1597363137,1643.93432,21513,0.08841363341
1597363140,1646.74874,21633,0.1652255058
1597363143,1649.63513,21752,0.1088450402
1597363146,1652.33159,21865,0.1385472566
1597363149,1655.0347,21979,0.2110234052
1597363151,1657.71202,22090,0.0463825427
1597363154,1660.60088,22210,0.06609851122
1597363157,1663.40541,22329,0.1638980657
1597363160,1666.2756,22447,0.04911886528
1597363163,1669.09851,22567,0.05784569681
1597363165,1671.90697,22683,0.06445989758
1597363168,1674.74685,22802,0.1710464805
1597363181,1687.1752,23272,0.1048242375
1597363184,1690.05156,23391,0.07921931893
1597363186,1692.90541,23510,0.07811950892
1597363189,1695.74096,23628,0.5899451375
1597363192,1698.6002,23747,0.724057734
1597363195,1701.40016,23866,0.2558796704
1597363198,1704.25912,23986,0.03227304667
1597363201,1707.16209,24106,0.1180770025
1597363203,1709.86956,24219,0.1938386559
1597363206,1712.70291,24338,0.1286589205
1597363209,1715.57359,24458,0.04380688816
1597363212,1718.40929,24578,0.06442297995
1597363215,1721.28966,24695,0.0999526307
1597363218,1724.15331,24816,0.05561809242
1597363232,1738.51097,25354,0.06035529822
1597363235,1741.19645,25467,0.0763284713
1597363238,1744.0568,25588,0.01452638395
1597363240,1746.7355,25699,0.1013997495
1597363243,1749.60885,25820,0.03625871614
1597363246,1752.33593,25934,0.08423604071
1597363249,1755.16855,26051,0.0883423835
1597363252,1757.98081,26169,0.02524257824
1597363254,1760.80333,26288,0.05168006197
1597363257,1763.68549,26407,0.04701755941
1597363260,1766.55252,26526,0.0276323799
1597363263,1769.25344,26638,0.01426795498
1597363265,1771.92998,26750,0.01200610586
1597363268,1774.76836,26869,0.02320829779
1597363277,1782.98444,27178,0.0186409317
1597363279,1785.83974,27297,0.01566720009
1597363282,1788.55067,27409,0.03339935839
1597363285,1791.37734,27527,0.004312703852
1597363288,1794.19895,27647,0.01751781628
1597363291,1797.0372,27765,0.02610324323
1597363293,1799.87059,27885,0.01638808288
1597363296,1802.75086,28005,0.05939269066
1597363299,1805.5629,28123,0.005848923232
1597363302,1808.37702,28240,0.011085907
1597363305,1811.20583,28360,0.012532074
1597363308,1814.08896,28479,0.01748110913
1597363310,1816.92828,28598,0.02227126807
1597363313,1819.75506,28715,0.005255412776
1597363316,1822.57922,28833,0.02174556255
1597363327,1833.02419,29229,0.008463828824
1597363329,1835.89492,29349,0.005512163509
1597363332,1838.75471,29468,0.005622910336
1597363335,1841.5874,29587,0.01505813934
1597363338,1844.47144,29703,0.0004539411748
1597363341,1847.29491,29823,0.002979176585
1597363344,1850.15083,29942,0.00909790583
1597363347,1853.01205,30060,0.007777100429
1597363349,1855.84065,30179,0.004560206085
1597363352,1858.70409,30296,0.03193654865
1597363355,1861.55268,30416,0.007331926376
1597363358,1864.39265,30535,0.007009807974
1597363361,1867.24244,30654,0.00660413038
1597363364,1870.09785,30774,0.007875757292
1597363366,1872.96928,30893,0.01270687208
1597363378,1884.40198,31320,0.004823573399
1597363381,1887.27075,31440,0.0008332178695
1597363384,1890.09795,31559,0.0007988790749
1597363387,1892.9853,31679,0.01972216368
1597363389,1895.81911,31798,0.005042256787
1597363392,1898.62998,31916,0.004058633465
1597363395,1901.51075,32034,0.002330485731
1597363398,1904.20272,32148,0.03372465819
1597363401,1907.06151,32268,0.01282829978
1597363404,1909.96968,32389,0.005132311955
1597363406,1912.82323,32507,0.01083762385
1597363409,1915.93294,32635,0.008584972471
1597363412,1918.62128,32748,0.01450404711
1597363415,1921.4713,32868,0.008212480694
1597363425,1931.35215,33240,0.001105135772
1597363428,1934.08432,33355,0.002647452522
1597363430,1936.95857,33474,0.001445846632
1597363433,1939.86333,33595,0.02005141228
1597363436,1942.72234,33714,0.004807894118
1597363439,1945.56555,33834,0.005715182517
1597363442,1948.42707,33952,0.005439134315
1597363445,1951.13262,34064,0.002844339702
1597363447,1953.81442,34176,0.01589531079
1597363450,1956.6368,34295,0.001903990633
1597363453,1959.48693,34414,0.001511892304
1597363456,1962.32691,34534,0.0007013233844
1597363459,1965.17755,34652,0.02158600278
1597363462,1968.00921,34769,0.0002978009288
1597363464,1970.8643,34890,0.01258046925
1597363475,1981.36396,35285,0.003246371401
1597363478,1984.07548,35399,0.008405046538
1597363480,1986.90789,35518,0.002149773994
1597363483,1989.73867,35638,0.004877277184
1597363486,1992.59913,35757,0.001241688617
1597363489,1995.48235,35876,0.006197946612
1597363492,1998.30807,35996,0.004091857933
1597363495,2001.18067,36116,0.009458697401
1597363498,2004.02454,36233,0.002742932644
1597363500,2006.84837,36353,0.0008616175037
1597363503,2009.71723,36474,0.0009397234535
1597363506,2012.58158,36592,0.003643793287
1597363509,2015.41993,36710,0.001378764166
1597363512,2018.09426,36821,0.002841105917
1597363514,2020.94037,36941,0.001321839518
1597363530,2036.52715,37520,0.001676756423
1597363533,2039.38066,37639,0.01954316534
1597363536,2042.22762,37759,0.003621060401
1597363539,2045.05941,37877,0.0004978892975
1597363541,2047.77585,37988,0.0215031337
1597363544,2050.47687,38101,0.005756470375
1597363547,2053.30353,38219,0.0007149081212
1597363550,2056.1369,38339,0.002326954156
1597363552,2058.96004,38458,0.001124617411
1597363555,2061.81865,38576,0.001967721619
1597363558,2064.63928,38696,0.000218190602
1597363561,2067.48564,38813,0.002536950167
1597363564,2070.18942,38927,0.0002866304712
1597363576,2082.17448,39375,0.001689809025
1597363579,2085.02216,39495,0.01023267768
1597363581,2087.88707,39614,0.0002881204418
1597363584,2090.55136,39726,0.003264984349
1597363587,2093.38757,39845,0.01291535329
1597363590,2096.24922,39965,0.007316254079
1597363592,2098.9624,40078,0.009655209258
1597363595,2101.84024,40197,0.0009390510386
1597363598,2104.61048,40311,0.01087238081
1597363601,2107.44411,40431,0.001672294107
1597363604,2110.32842,40552,0.0008209685329
1597363607,2113.18059,40672,0.003929420374
1597363610,2116.03565,40791,0.004116387106
1597363612,2118.91021,40911,0.001937467838
1597363626,2132.81498,41433,0.0008398395148
1597363629,2135.7106,41554,0.0002373065217
1597363632,2138.54031,41673,0.001743674511
1597363635,2141.37559,41793,0.007978805341
1597363638,2144.23876,41912,0.0001159333988
1597363641,2147.06611,42030,0.000544117298
1597363643,2149.90788,42149,0.003107449505
1597363646,2152.57894,42262,0.001422878588
1597363649,2155.43665,42382,0.0005711581325
1597363652,2158.27535,42500,0.001403394621
1597363655,2161.12535,42620,0.01670002565
1597363657,2163.80629,42731,0.0004462505458
1597363660,2166.62807,42849,0.003140113782
1597363663,2169.481,42969,0.001198762911
1597363683,2189.15604,43697,0.001033184817
1597363685,2191.87259,43808,0.001252678921
1597363688,2194.55174,43918,0.003694994608
1597363691,2197.24292,44032,0.0005817560013
1597363694,2200.09875,44152,0.01861084998
1597363696,2202.96361,44272,0.003894933499
1597363699,2205.80091,44391,0.001093463041
1597363702,2208.68014,44510,0.002227330813
1597363705,2211.55386,44630,0.002380910562
1597363708,2214.40666,44750,0.00138522929
1597363711,2217.28427,44870,0.002676876029
1597363714,2220.1145,44988,0.003536853474
1597363724,2230.19696,45362,0.002949364018
1597363726,2232.93228,45476,0.0006046868511
1597363729,2235.76169,45595,0.003003813559
1597363732,2238.65728,45715,0.0006259762449
1597363735,2241.53743,45834,0.000977777876
1597363738,2244.21799,45948,0.008077191189
1597363741,2247.11227,46068,0.001077831257
1597363743,2249.95289,46187,0.001217065612
1597363746,2252.79474,46305,0.002136440482
1597363749,2255.66994,46425,0.0008156934637
1597363752,2258.52463,46545,0.0003043173929
1597363755,2261.40768,46663,0.002469251398
1597363758,2264.25792,46782,0.0003691588645
1597363761,2267.06787,46899,0.003210701048
1597363763,2269.94625,47019,0.00030709579
1597363774,2280.39738,47406,0.002504439792
1597363777,2283.28885,47526,0.0007078523631
1597363780,2286.13553,47644,0.001935378765
1597363783,2288.97421,47764,0.0007567398134
1597363785,2291.85939,47884,0.0002366133849
1597363788,2294.60097,48000,0.0004220533301
1597363791,2297.44832,48119,0.001497090328
1597363794,2300.28386,48239,0.001740042935
1597363797,2303.18012,48358,0.0006206153776
1597363800,2306.01152,48476,0.0006213763845
1597363802,2308.89668,48596,0.004251725506
1597363805,2311.73259,48716,0.02002531663
1597363808,2314.59229,48834,0.002748689381
1597363811,2317.44906,48955,0.0004422558122
1597363826,2332.41305,49514,0.001257115044
1597363829,2335.25787,49632,0.0009651919245
1597363832,2338.11532,49750,0.00448934827
1597363834,2340.96623,49870,6.65E-05
1597363837,2343.82465,49990,0.003910950385
1597363840,2346.72348,50108,0.003245439148
1597363843,2349.55164,50229,0.0009356279625
1597363846,2352.42158,50347,0.001614523819
1597363849,2355.24503,50466,0.001801347593
1597363852,2358.09266,50585,0.003116851905
1597363854,2360.9534,50703,0.0017083399
1597363857,2363.79518,50823,0.02140723541
1597363860,2366.67192,50943,0.007843144238
1597363873,2379.57933,51430,0.0001972494647
1597363876,2382.42836,51550,0.0003219572536
1597363879,2385.25022,51669,0.004516704939
1597363882,2388.09705,51786,0.01848252676
1597363884,2390.96248,51907,0.001132188714
1597363887,2393.81291,52026,0.001578915399
1597363890,2396.50323,52138,0.0005668044323
1597363893,2399.31882,52255,0.0007930692518
1597363896,2402.16711,52373,0.00060043548
1597363899,2404.99121,52493,0.005947776604
1597363901,2407.85323,52613,0.00294129434
1597363904,2410.56254,52726,0.001123741269
1597363907,2413.45369,52846,0.0006261647795
1597363910,2416.28745,52964,0.0003680059745
1597363922,2428.62605,53430,0.0008882285329
1597363925,2431.49382,53550,0.001339244773
1597363928,2434.32606,53667,0.0006259231595
1597363931,2437.16838,53787,0.0008686942747
1597363934,2440.01445,53906,0.0005389321595
1597363936,2442.83276,54025,0.0003067691578
1597363939,2445.64872,54142,0.0003964423377
1597363942,2448.47684,54261,0.0008862551767
1597363945,2451.30336,54377,0.0007451169076
1597363948,2454.11615,54497,0.0003768922179
1597363950,2456.95538,54617,0.002641058061
1597363953,2459.80966,54736,0.000423587102
1597363956,2462.67692,54855,0.001029432751
1597363959,2465.52255,54972,0.0008633444668
1597363970,2476.38045,55383,0.001125190291
1597363973,2479.074,55496,0.001909002545
1597363975,2481.75357,55607,0.005200858228
1597363978,2484.40636,55719,0.001031562337
1597363981,2487.24351,55837,0.005907490384
1597363984,2490.08912,55955,0.001955616986
1597363986,2492.78047,56069,0.000460265408
1597363989,2495.62302,56189,0.001846448635
1597363992,2498.44493,56307,0.002281900495
1597363995,2501.26477,56425,0.003550489899
1597363998,2504.13705,56544,0.002071633935
1597364001,2506.99726,56664,0.0002371704759
1597364003,2509.83781,56784,0.004583721049
1597364006,2512.67666,56902,0.0004104970139
1597364009,2515.53233,57021,0.001146503142
1597364021,2527.16702,57456,0.0007471008576
1597364024,2530.05382,57576,0.000888083363
1597364026,2532.89372,57696,0.0007960310904
1597364029,2535.754,57815,3.74E-05
1597364032,2538.60352,57935,0.0008019321249
1597364035,2541.46963,58055,0.002117156982
1597364038,2544.33848,58174,0.005216726102
1597364041,2547.20567,58293,0.0002754835878
1597364044,2550.08776,58413,0.001336563611
