Wall time,Time,Step,Value
1590029361,0,1,2.753213406
1590029506,145.6920402,101,2.21892333
1590029633,272.19033,201,1.602696776
1590029776,415.4591901,301,1.322561741
1590029903,542.2376502,401,0.9500620961
1590030041,680.44104,501,0.5096015334
1590030168,807.6974702,601,0.2941244841
1590030295,934.82954,701,0.1797829121
1590030436,1075.46727,801,0.1223316342
1590030563,1202.41184,901,0.08415435255
1590030704,1343.4835,1001,0.0652218461
1590030831,1470.6287,1101,0.0446845293
1590030958,1597.72361,1201,0.0495441258
1590031105,1744.78984,1301,0.02871464938
1590031233,1872.11895,1401,0.03448081762
1590031374,2013.23985,1501,0.02430189773
1590031501,2140.64968,1601,0.0255198814
1590031628,2267.80675,1701,0.03810315207
1590031772,2411.24282,1801,0.02443338372
1590031899,2538.71576,1901,0.03357629478
1590032038,2677.74821,2001,0.02706592903
1590032166,2805.06159,2101,0.03052483872
1590032293,2932.23819,2201,0.02637340128
1590032436,3075.16615,2301,0.02975563705
1590032563,3202.15096,2401,0.03626386449
1590032704,3343.1995,2501,0.0191859547
1590032831,3470.50469,2601,0.01985422336
1590032958,3597.82684,2701,0.02279019915
1590033096,3735.86347,2801,0.02668530121
1590033224,3863.04994,2901,0.0272311978
1590033366,4005.11395,3001,0.02420064062
1590033493,4132.3357,3101,0.01863879152
1590033620,4259.35355,3201,0.02250718325
1590033762,4401.76564,3301,0.02419567853
1590033890,4528.9966,3401,0.02158762887
1590034031,4670.79735,3501,0.01566459611
1590034159,4798.09247,3601,0.02419755235
1590034286,4925.29808,3701,0.01427608728
1590034427,5066.00056,3801,0.02829332277
1590034554,5193.25566,3901,0.01795637608
1590034694,5333.75059,4001,0.01809803396
1590034822,5461.01973,4101,0.001339463517
1590034949,5588.28456,4201,0.0006973621203
1590035092,5731.14756,4301,0.0005073014763
1590035219,5858.27778,4401,0.0005032000481
1590035360,5999.27646,4501,0.0004560560046
1590035487,6126.70676,4601,0.0003612522269
1590035614,6253.87408,4701,0.0004073348828
1590035755,6394.00509,4801,0.0002651838586
1590035882,6521.04178,4901,0.0003439778229
1590036024,6663.61386,5001,0.0002908750612
1590036151,6790.7732,5101,0.000269123324
1590036278,6917.80606,5201,0.0002612773096
1590036420,7059.57866,5301,0.0003094030544
1590036547,7186.56621,5401,0.0003567121457
1590036691,7330.65236,5501,0.0002904881549
1590036818,7457.90832,5601,0.0003100356844
1590036946,7585.35585,5701,0.0002993158414
1590037090,7729.56536,5801,0.000223232928
1590037217,7856.88062,5901,0.0002585964394
1590037361,8000.42774,6001,0.0002978936245
1590037488,8127.66291,6101,0.0003190718999
1590037616,8254.98465,6201,0.0002470334584
1590037756,8395.69757,6301,0.0002943840227
1590037884,8523.19809,6401,0.0003663733951
1590038025,8664.63355,6501,0.0002650833922
1590038152,8791.84307,6601,0.0002903205459
1590038280,8919.58948,6701,0.0002472877677
1590038424,9063.30434,6801,0.000280165259
1590038551,9190.52529,6901,0.0002855733037
1590038691,9330.82252,7001,0.0003048425424
1590038819,9458.39898,7101,0.0002980276477
1590038946,9585.5759,7201,0.0002416030911
1590039089,9728.66146,7301,0.0002859536617
1590039217,9855.99955,7401,0.0002924563596
1590039355,9994.23892,7501,0.00028038866
1590039482,10121.49695,7601,0.000225594762
1590039610,10249.01168,7701,0.0002729264379
1590039753,10391.93362,7801,0.0002548440825
1590039880,10518.94426,7901,0.0002793216845
