Wall time,Step,Value
1597336539.063879,0,0.10090000182390213
1597336849.895941,250,0.4528000056743622
1597337221.117172,500,0.7853999733924866
1597337532.119756,750,0.8367000222206116
1597337602.483518,800,0.8547000288963318
1597338033.714314,2813,0.8815000057220459
1597338103.786916,6903,0.8798999786376953
1597338113.829315,7213,0.879800021648407
1597338364.304981,7213,0.879800021648407
1597338434.492243,9227,0.8783000111579895
1597338444.363454,11235,0.8791999816894531
1597338514.577566,13614,0.878000020980835
1597338825.500501,15625,0.8705000281333923
1597338895.724876,17632,0.863099992275238
1597338905.496396,19648,0.8709999918937683
1597338975.896874,20013,0.8766999840736389
1597339226.672454,20020,0.8766999840736389
1597339297.178838,22028,0.8101000189781189
1597339367.694519,26083,0.8428999781608582
1597339438.326034,28061,0.8956000208854675
1597339508.46039,32107,0.8949999809265137
1597339578.808423,34092,0.8974000215530396
1597339649.249557,36092,0.8963000178337097
1597339659.006371,38098,0.8950999975204468
1597339729.643326,40108,0.894599974155426
1597339800.067756,42125,0.8974999785423279
1597339810.266874,44133,0.8978000283241272
1597339880.575684,46146,0.896399974822998
1597339950.766425,50164,0.8981000185012817
1597340021.145304,52274,0.8974999785423279
1597340091.509668,54189,0.8960999846458435
1597340101.468041,56201,0.8988000154495239
1597340171.875562,58410,0.8970000147819519
