Wall time,Step,Time,Value
1600622841.72,1.0,0.0,7.16379928589
1600622908.81,101.0,67.0887761116,4.13553142548
1600622974.6,201.0,132.871345282,3.5023663044
1600623040.21,301.0,198.485515118,2.98877716064
1600623106.12,401.0,264.39498806,2.62888717651
1600623184.32,501.0,342.591529131,2.24391770363
1600623249.95,601.0,408.227276325,1.83420979977
1600623315.56,701.0,473.840380192,1.67237222195
1600623381.61,801.0,539.884795189,1.49637675285
1600623447.07,901.0,605.341920137,1.30758917332
1600623522.55,1001.0,680.829373121,1.44209599495
1600623548.14,1149.0,706.410490036,1.02569127083
1600623553.52,1263.0,711.795761347,1.03611218929
1600623559.29,1384.0,717.561113119,0.847318708897
1600623565.8,1516.0,724.073082209,1.12583839893
1600623571.22,1632.0,729.49091506,0.976089298725
1600623576.76,1748.0,735.034239054,0.890791356564
1600623582.33,1866.0,740.603354216,0.735885858536
1600623588.07,1984.0,746.349240065,1.44352161884
1600623593.41,2098.0,751.681087255,0.959638655186
1600623598.97,2216.0,757.248298168,1.0148550272
1600623604.48,2332.0,762.751783133,1.18561410904
1600623609.84,2445.0,768.114330292,1.42609620094
1600623615.21,2560.0,773.489915133,0.956285834312
1600623620.7,2676.0,778.970495224,1.22248363495
1600623626.28,2792.0,784.55313921,1.17463183403
1600623631.66,2907.0,789.938268185,0.951102495193
1600623637.05,3021.0,795.322952271,0.925067067146
1600623642.48,3135.0,800.755261183,1.14654278755
1600623647.81,3249.0,806.087575197,1.1364107132
1600623653.16,3362.0,811.438157082,1.04620242119
1600623658.56,3476.0,816.83825326,1.16317629814
1600623663.96,3589.0,822.232995272,1.08298647404
1600623669.36,3704.0,827.637381077,1.13689291477
1600623674.73,3817.0,833.009364128,1.13198006153
1600623680.44,3937.0,838.718017101,1.27305793762
1600623685.77,4051.0,844.049322128,0.9111982584
1600623691.51,4172.0,849.78185606,1.1236243248
1600623696.87,4287.0,855.142758131,1.04590845108
1600623702.63,4408.0,860.908764124,1.01688051224
1600623708.01,4521.0,866.28202033,1.15236353874
1600623713.57,4638.0,871.845300198,0.964223742485
1600623718.95,4753.0,877.224568367,0.737184405327
1600623724.4,4868.0,882.679287195,0.982049822807
1600623729.81,4982.0,888.080777168,0.874774575233
1600623738.29,5143.0,896.567600012,1.14173054695
1600623743.7,5257.0,901.979646206,0.915504217148
1600623749.31,5376.0,907.580897093,0.785341262817
1600623754.66,5489.0,912.938785315,0.893374681473
1600623760.02,5603.0,918.293879271,0.909791469574
1600623765.37,5717.0,923.650243282,0.947420537472
1600623770.93,5833.0,929.207382202,0.782685756683
1600623776.3,5947.0,934.572566986,0.754909157753
1600623781.68,6060.0,939.952338219,0.931401610374
1600623787.05,6173.0,945.326925039,0.936231970787
1600623792.73,6293.0,951.003440142,0.817321717739
1600623798.08,6407.0,956.353228331,0.738143801689
1600623803.44,6520.0,961.713519335,0.925051450729
1600623808.79,6634.0,967.069568157,0.455502688885
1600623814.22,6749.0,972.493776321,0.973551332951
1600623820.02,6870.0,978.298664093,0.72345584631
1600623825.43,6984.0,983.700731277,0.530022859573
1600623831.19,7104.0,989.467570305,0.577327609062
1600623836.93,7225.0,995.208871126,0.295680463314
1600623842.32,7341.0,1000.59397626,0.441181659698
1600623847.92,7459.0,1006.19099212,0.493325978518
1600623853.28,7573.0,1011.55780625,0.473589301109
1600623859.04,7692.0,1017.31294417,0.31872189045
1600623863.98,7799.0,1022.2559123,0.49066734314
1600623869.92,7925.0,1028.19827414,0.370843827724
1600623875.5,8042.0,1033.77285624,0.300308048725
1600623881.29,8163.0,1039.56124902,0.555029153824
1600623886.63,8277.0,1044.90743017,0.443381220102
1600623892.04,8393.0,1050.31131315,0.402180016041
1600623897.79,8513.0,1056.06986618,0.400981962681
1600623903.13,8627.0,1061.40486717,0.416685909033
1600623908.5,8742.0,1066.77371407,0.615278601646
1600623914.25,8862.0,1072.52114105,0.720001637936
1600623919.62,8977.0,1077.8917222,0.446076840162
1600623930.02,9177.0,1088.2921772,0.307700306177
1600623935.61,9296.0,1093.88405919,0.410479307175
1600623941.4,9417.0,1099.679425,0.89735275507
1600623947.19,9538.0,1105.46760011,0.73060208559
