Wall time,Step,Time,Value
1600439403.9,0,0.0,0.00960000045598
1600439728.6,500,324.694233894,0.329299986362
1600440053.16,1000,649.256850004,0.458299994469
1600440377.36,1500,973.45976305,0.540700018406
1600440702.01,2000,1298.10668302,0.531300008297
1600441026.7,2500,1622.79785705,0.513100028038
1600441350.92,3000,1947.02221394,0.559499979019
1600441735.59,3500,2331.69072914,0.554799973965
1600442060.2,4000,2656.30139303,0.53719997406
1600442324.29,8040,2920.38674307,0.647400021553
1600442528.23,12054,3124.32831693,0.645299971104
1600442732.43,16079,3328.53061914,0.66939997673
1600442936.68,20055,3532.78237104,0.650099992752
1600443140.64,24062,3736.73467302,0.664399981499
1600443284.33,28132,3880.42992306,0.637099981308
1600443488.25,32081,4084.35265207,0.644400000572
1600443692.45,36091,4288.55308819,0.71749997139
1600443896.72,40154,4492.81979108,0.749800026417
1600444100.79,44112,4696.88985896,0.749599993229
1600444244.85,48121,4840.94588804,0.754599988461
1600444448.74,52196,5044.83825898,0.754199981689
1600444652.78,56143,5248.87483191,0.754599988461
1600444856.75,60157,5452.85242295,0.755500018597
1600445061.03,64185,5657.13000321,0.753799974918
1600445205.01,68182,5801.11146593,0.755800008774
1600445408.97,72206,6005.06739712,0.753799974918
1600445612.96,76197,6209.05549502,0.7541000247
1600445816.9,80206,6412.99920797,0.755500018597
1600446020.75,84220,6616.84486198,0.755599975586
1600446164.49,88230,6760.58969712,0.754700005054
1600446368.72,92239,6964.81980801,0.754700005054
1600446572.5,96254,7168.60034299,0.755200028419
1600446776.64,100013,7372.74029112,0.754999995232
