Wall time,Raw Time,Step,Value,Time
1589841370,0,36,3.529623985,0
1589841376,6.218679905,144,3.802657843,6.218679905
1589841381,11.04190993,253,2.269662619,11.04190993
1589841385,14.92950988,364,2.339323997,14.92950988
1589841388,18.47259998,476,2.011584044,18.47259998
1589841391,21.84398985,591,2.074103355,21.84398985
1589841394,24.81261992,704,2.020782471,24.81261992
1589841397,27.6442399,818,2.08381176,27.6442399
1589841400,30.48022985,939,1.942133546,30.48022985
1589841403,33.24120998,1058,1.982185364,33.24120998
1589841406,36.05817986,1177,1.984339237,36.05817986
1589841408,38.75792003,1291,1.94793117,38.75792003
1589841411,41.40513992,1404,1.996055961,41.40513992
1589841414,44.21489,1523,2.020330191,44.21489
1589841417,46.88697004,1637,1.94814992,46.88697004
1589841419,49.70625997,1755,1.948738813,49.70625997
1589841422,52.52774,1876,1.757795215,52.52774
1589841425,55.18403006,1987,1.866047621,55.18403006
1589841433,63.47812986,2302,1.838775277,63.47812986
1589841436,66.31341982,2422,1.776703477,66.31341982
1589841439,68.95761991,2535,1.856151581,68.95761991
1589841441,71.59945989,2648,1.969838262,71.59945989
1589841444,74.40075994,2767,1.933258295,74.40075994
1589841447,77.02812004,2880,1.840210438,77.02812004
1589841449,79.85387993,2999,1.518789411,79.85387993
1589841452,82.53546,3114,1.995829821,82.53546
1589841455,85.21377993,3226,1.917682886,85.21377993
1589841457,87.87721992,3340,1.86264801,87.87721992
1589841460,90.73037004,3460,1.563018799,90.73037004
1589841463,93.54243994,3579,1.75284481,93.54243994
1589841466,96.37611985,3700,1.762508392,96.37611985
1589841469,99.04805994,3815,1.642446637,99.04805994
1589841472,101.9035199,3936,1.68042171,101.9035199
1589841481,111.84161,4318,1.659753919,111.84161
1589841484,114.71487,4439,1.508726358,114.71487
1589841487,117.5568099,4559,1.552368164,117.5568099
1589841490,120.22065,4671,1.739041924,120.22065
1589841493,123.10532,4795,1.649249434,123.10532
1589841495,125.7758,4908,1.556601763,125.7758
1589841498,128.5976501,5029,1.562331557,128.5976501
1589841501,131.4391201,5149,1.559480548,131.4391201
1589841504,134.2718799,5269,1.627354145,134.2718799
1589841507,137.13291,5390,1.409354925,137.13291
1589841509,139.8222799,5504,1.610926747,139.8222799
1589841512,142.63205,5624,1.506632209,142.63205
1589841515,145.45368,5742,1.502185345,145.45368
1589841518,148.1492698,5856,1.485291958,148.1492698
1589841520,150.8337898,5970,1.608200073,150.8337898
1589841531,161.6257401,6382,1.213813186,161.6257401
1589841534,164.3353601,6496,1.37743926,164.3353601
1589841537,166.99248,6610,1.593304038,166.99248
1589841539,169.84901,6729,1.488455534,169.84901
1589841542,172.70504,6849,1.334474444,172.70504
1589841545,175.37569,6962,1.433988333,175.37569
1589841548,178.25,7084,1.598656535,178.25
1589841551,180.9370198,7198,1.062336326,180.9370198
1589841553,183.6289098,7312,1.268755436,183.6289098
1589841556,186.4961798,7433,1.115231037,186.4961798
1589841559,189.3500099,7554,1.228290796,189.3500099
1589841562,192.02794,7668,1.157462597,192.02794
1589841564,194.71418,7780,0.999217391,194.71418
1589841567,197.41662,7895,1.131212473,197.41662
1589841570,200.1236,8011,1.132530212,200.1236
1589841579,209.3576698,8360,0.9982641935,209.3576698
1589841582,212.0518799,8473,0.9538549781,212.0518799
1589841584,214.7440999,8587,0.9075059891,214.7440999
1589841587,217.4240599,8701,0.9953433275,217.4240599
1589841590,220.2658999,8822,1.157087803,220.2658999
1589841593,223.1112499,8942,1.121925116,223.1112499
1589841596,225.93488,9061,1.03627491,225.93488
1589841598,228.6166699,9176,0.9838351011,228.6166699
1589841601,231.5001299,9297,1.017127156,231.5001299
1589841604,234.26864,9411,1.10282445,234.26864
