Wall time,Raw Time,Step,Value,Time
1591025713,0,0,0.09200000018,0
1591026084,371.1556299,250,0.3822999895,371.1556299
1591026395,682.0783498,500,0.6987000108,682.0783498
1591026767,1053.49918,750,0.8126999736,1053.49918
1591027078,1364.42708,1000,0.8357999921,1364.42708
1591027389,1675.57141,1250,0.8320000172,1675.57141
1591027760,2046.74069,1500,0.8324999809,2046.74069
1591028071,2357.92157,1750,0.861199975,2357.92157
1591028382,2669.2286,2000,0.8614000082,2669.2286
1591028693,2980.20107,2250,0.8738999963,2980.20107
1591029065,3351.60232,2500,0.8687000275,3351.60232
1591029376,3663.05229,2750,0.8722000122,3663.05229
1591029688,3974.34712,3000,0.8691999912,3974.34712
1591030059,4345.80837,3250,0.8762000203,4345.80837
1591030370,4657.02816,3500,0.8815000057,4657.02816
1591030681,4968.09895,3750,0.8833000064,4968.09895
1591031054,5340.42161,4000,0.8712999821,5340.42161
1591031365,5651.7519,4250,0.9090999961,5651.7519
1591031676,5962.94568,4500,0.9095000029,5962.94568
1591032048,6334.42664,4750,0.9096999764,6334.42664
1591032359,6646.12398,5000,0.9088000059,6646.12398
1591032671,6957.42404,5250,0.9090999961,6957.42404
1591033042,7328.8881,5500,0.9088000059,7328.8881
1591033353,7640.23665,5750,0.9099000096,7640.23665
1591033665,7951.41928,6000,0.909799993,7814.41928
1591033916,8202.50229,10041,0.8679999709,8065.50229
1591033987,8273.4356,12040,0.8363000154,8136.4356
1591034057,8344.14754,16100,0.8863999844,8207.14754
1591034128,8414.85056,18098,0.8910999894,8277.85056
1591034199,8485.43436,20075,0.8687000275,8348.43436
1591034209,8495.65674,22014,0.8812999725,8358.65674
