Wall time,Relative time (s),Step,Value
1584982786,3836,15101,0.039120499
1584982811,3861,15201,0.052733246
1584982836,3886,15301,0.051178999
1584982861,3911,15401,0.061628308
1584982886,3936,15501,0.049509339
1584982911,3961,15601,0.053998034
1584982936,3986,15701,0.063257836
1584982961,4011,15801,0.080793634
1584982986,4036,15901,0.019083029
1584983021,4071,16001,0.036282044
1584983046,4096,16101,0.036809284
1584983071,4121,16201,0.03947787
1584983096,4146,16301,0.033438221
1584983121,4171,16401,0.038952664
1584983146,4196,16501,0.027742779
1584983171,4221,16601,0.031669412
1584983196,4246,16701,0.049578466
1584983221,4271,16801,0.063935682
1584983246,4296,16901,0.051625531
1584983271,4321,17001,0.054238159
1584983296,4346,17101,0.049184721
1584983321,4371,17201,0.023701265
1584983346,4396,17301,0.077541359
1584983372,4422,17401,0.060528465
1584983396,4446,17501,0.024720013
1584983421,4471,17601,0.023694303
1584983446,4496,17701,0.041858435
1584983471,4521,17801,0.03161186
1584983497,4547,17901,0.032213584
1584983530,4580,18001,0.030327689
1584983555,4605,18101,0.030978356
1584983580,4630,18201,0.050222047
1584983604,4654,18301,0.057360306
1584983630,4680,18401,0.035526074
1584983655,4705,18501,0.033363547
1584983679,4729,18601,0.03912317
1584983704,4754,18701,0.04336343
1584983729,4779,18801,0.033619516
1584983754,4804,18901,0.035539884
1584983779,4829,19001,0.026025133
1584983805,4855,19101,0.051889952
1584983829,4879,19201,0.066391617
1584983854,4904,19301,0.034529753
1584983879,4929,19401,0.037745848
1584983904,4954,19501,0.047037072
1584983929,4979,19601,0.021570228
1584983954,5004,19701,0.031166483
1584983979,5029,19801,0.058522157
1584984005,5055,19901,0.039602451
1584984041,5091,20001,0.041340366
1584984067,5117,20101,0.028771712
1584984092,5142,20201,0.045800917
1584984117,5167,20301,0.036650207
1584984142,5192,20401,0.033042744
1584984167,5217,20501,0.036662541
1584984192,5242,20601,0.07906922
1584984217,5267,20701,0.050736301
1584984242,5292,20801,0.040985957
1584984267,5317,20901,0.058700796
1584984292,5342,21001,0.05529695
1584984317,5367,21101,0.063459069
1584984342,5392,21201,0.037794922
1584984367,5417,21301,0.045005482
1584984392,5442,21401,0.045851737
1584984417,5467,21501,0.033124007
1584984442,5492,21601,0.036437027
1584984467,5517,21701,0.064050063
1584984492,5542,21801,0.034275614
1584984517,5567,21901,0.016454205
1584984548,5598,22001,0.048483178
1584984574,5624,22101,0.051874161
1584984598,5648,22201,0.03937804
1584984624,5674,22301,0.055023164
1584984649,5699,22401,0.01911138
1584984674,5724,22501,0.030094361
1584984699,5749,22601,0.033367179
1584984723,5773,22701,0.020466929
1584984748,5798,22801,0.037643973
1584984774,5824,22901,0.037403811
1584984798,5848,23001,0.045075931
1584984823,5873,23101,0.058045682
1584984848,5898,23201,0.046608023
1584984873,5923,23301,0.031998843
1584984898,5948,23401,0.045128673
1584984923,5973,23501,0.042213343
1584984948,5998,23601,0.024250975
1584984973,6023,23701,0.051580295
1584984998,6048,23801,0.031735837
1584985023,6073,23901,0.033168022
1584985058,6108,24001,0.050308064
1584985083,6133,24101,0.059567537
1584985108,6158,24201,0.050171964
1584985133,6183,24301,0.038797934
1584985158,6208,24401,0.043525517
1584985183,6233,24501,0.049691893
1584985208,6258,24601,0.022901498
1584985233,6283,24701,0.0520234
1584985258,6308,24801,0.047778904
1584985283,6333,24901,0.017285198
1584985308,6358,25001,0.035525601
1584985333,6383,25101,0.040326782
1584985358,6408,25201,0.025701715
1584985383,6433,25301,0.049288183
1584985409,6459,25401,0.032590311
1584985433,6483,25501,0.035966821
1584985459,6509,25601,0.023879547
1584985484,6534,25701,0.054212853
1584985509,6559,25801,0.042439461
1584985534,6584,25901,0.035074033
1584985567,6617,26001,0.034330882
1584985592,6642,26101,0.053269818
1584985617,6667,26201,0.02723394
1584985642,6692,26301,0.026721975
1584985668,6718,26401,0.073870607
1584985693,6743,26501,0.048403457
1584985718,6768,26601,0.025550075
1584985743,6793,26701,0.035339795
1584985768,6818,26801,0.042020142
1584985793,6843,26901,0.081064656
1584985818,6868,27001,0.059023567
1584985843,6893,27101,0.059347741
1584985868,6918,27201,0.032422867
1584985893,6943,27301,0.041210052
1584985918,6968,27401,0.01319575
1584985943,6993,27501,0.056433938
1584985968,7018,27601,0.050144881
1584985993,7043,27701,0.017813824
1584986019,7069,27801,0.021187637
1584986044,7094,27901,0.025312131
1584986077,7127,28001,0.038195435
1584986102,7152,28101,0.052998181
1584986127,7177,28201,0.038457647
1584986151,7201,28301,0.049170837
1584986177,7227,28401,0.030697631
1584986202,7252,28501,0.051358141
1584986227,7277,28601,0.044698022
1584986251,7301,28701,0.029710885
1584986276,7326,28801,0.036697321
1584986302,7352,28901,0.033836685
1584986327,7377,29001,0.04042016
1584986352,7402,29101,0.032467615
1584986377,7427,29201,0.069610476
1584986402,7452,29301,0.035139821
1584986427,7477,29401,0.021017805
1584986452,7502,29501,0.026706196
1584986477,7527,29601,0.019739762
1584986502,7552,29701,0.029920675
1584986527,7577,29801,0.043212906
1584986552,7602,29901,0.024500966
1584986587,7637,30001,0.056282997
1584986612,7662,30101,0.065958515
1584986637,7687,30201,0.013334997
1584986662,7712,30301,0.062658027
1584986688,7738,30401,0.047846243
1584986712,7762,30501,0.021048028
1584986737,7787,30601,0.032522991
1584986762,7812,30701,0.024157936
1584986787,7837,30801,0.035414092
1584986813,7863,30901,0.019661058
1584986838,7888,31001,0.049188644
1584986862,7912,31101,0.039684895
1584986887,7937,31201,0.029835137
1584986912,7962,31301,0.026824543
1584986938,7988,31401,0.013364432
1584986963,8013,31501,0.043714795
1584986988,8038,31601,0.030361345
1584987013,8063,31701,0.035315923
1584987038,8088,31801,0.018186487
1584987063,8113,31901,0.015585185
1584987096,8146,32001,0.037041374
1584987121,8171,32101,0.007258542
1584987146,8196,32201,0.024845596
1584987171,8221,32301,0.007188881
1584987196,8246,32401,0.006399682
1584987221,8271,32501,0.00698152
1584987246,8296,32601,0.002792999
1584987271,8321,32701,0.002089649
1584987296,8346,32801,0.002999379
1584987322,8372,32901,0.002738196
1584987346,8396,33001,0.006791699
1584987371,8421,33101,0.00164403
1584987396,8446,33201,0.001918304
1584987421,8471,33301,0.002666369
1584987446,8496,33401,0.001071003
1584987471,8521,33501,0.004323083
1584987496,8546,33601,0.000677397
1584987521,8571,33701,0.001105935
1584987546,8596,33801,0.00085679
1584987571,8621,33901,0.002522976
1584987603,8653,34001,0.001137647
1584987628,8678,34101,0.00066391
1584987653,8703,34201,0.001868086
1584987678,8728,34301,0.000535202
1584987703,8753,34401,0.002947122
1584987728,8778,34501,0.000898317
1584987753,8803,34601,0.000560474
1584987778,8828,34701,0.003557925
1584987803,8853,34801,0.002821219
1584987828,8878,34901,0.00052201
1584987853,8903,35001,0.000408515
1584987878,8928,35101,0.001090898
1584987903,8953,35201,0.000449721
1584987928,8978,35301,0.00163374
1584987953,9003,35401,0.001147297
1584987978,9028,35501,0.000479118
1584988003,9053,35601,0.001583161
1584988028,9078,35701,0.000354223
1584988053,9103,35801,0.000441671
1584988078,9128,35901,0.000810071
1584988113,9163,36001,0.00189139
1584988138,9188,36101,0.000747716
1584988163,9213,36201,0.001410811
1584988189,9239,36301,0.001051261
1584988214,9264,36401,0.001127865
1584988239,9289,36501,0.002378203
1584988264,9314,36601,0.002674675
1584988289,9339,36701,0.00162199
1584988314,9364,36801,0.001109749
1584988339,9389,36901,0.000796694
1584988364,9414,37001,0.000932762
1584988389,9439,37101,0.000724969
1584988414,9464,37201,0.000684691
1584988439,9489,37301,0.001143142
1584988465,9515,37401,0.000721377
1584988489,9539,37501,0.00103873
1584988515,9565,37601,0.000477349
1584988539,9589,37701,0.000632689
1584988564,9614,37801,0.000434609
1584988590,9640,37901,0.000220392
1584988624,9674,38001,0.000839753
1584988650,9700,38101,0.000833937
1584988675,9725,38201,0.000525053
1584988700,9750,38301,0.000422296
1584988725,9775,38401,0.000693435
1584988750,9800,38501,0.000718439
1584988775,9825,38601,0.000261205
1584988800,9850,38701,0.000674861
1584988825,9875,38801,0.000612585
1584988851,9901,38901,0.000592041
1584988876,9926,39001,0.000581849
1584988901,9951,39101,0.000403925
1584988926,9976,39201,0.000411232
1584988951,10001,39301,0.000895482
1584988976,10026,39401,0.000823846
1584989001,10051,39501,0.000487609
1584989026,10076,39601,0.001695016
1584989051,10101,39701,0.00020353
1584989076,10126,39801,0.000305741
1584989102,10152,39901,0.000562661
