Wall time,Step,Value
1597691184.3695,1,0.24434798955917358
1597691322.661061,101,0.24701449275016785
1597691449.089963,201,0.3614679276943207
1597691589.406969,301,0.32551977038383484
1597691716.15464,401,0.2960608899593353
1597691859.921497,501,0.27189141511917114
1597691986.866537,601,0.25295352935791016
1597692113.862783,701,0.24044935405254364
1597693206.856774,851,0.2304932028055191
1597693218.062282,959,0.230348140001297
1597693226.761016,1070,0.2302291989326477
1597693230.052762,1189,0.2300918698310852
1597693232.899059,1309,0.22994941473007202
1597693235.77728,1430,0.22980616986751556
1597693238.458459,1543,0.229670912027359
1597693241.133759,1656,0.2295326590538025
1597693243.832433,1771,0.2293979674577713
1597693246.709933,1892,0.22924648225307465
1597693249.559277,2013,0.22909106314182281
1597693252.271005,2127,0.22895239293575287
1597693255.125241,2247,0.22880081832408905
1597693257.823793,2362,0.22865484654903412
1597693260.706825,2483,0.22850216925144196
1597693263.56908,2603,0.2283521443605423
1597693266.420151,2723,0.2281939685344696
1597693682.800943,3276,0.22757188975811005
1597693687.052279,3444,0.2272375375032425
1597693689.944873,3565,0.22706922888755798
1597693692.798701,3685,0.22690947353839874
1597693695.493451,3798,0.22675368189811707
1597693698.202504,3912,0.22660289704799652
1597693701.069134,4032,0.226436585187912
1597693703.790095,4147,0.22627480328083038
1597693706.73735,4265,0.22612284123897552
1597693709.594814,4386,0.22595560550689697
1597693712.468974,4507,0.22578778862953186
1597693715.339114,4627,0.2256232649087906
1597693718.057672,4741,0.22546690702438354
1597693891.820141,5260,0.22491030395030975
1597693895.974557,5422,0.2244897335767746
1597693898.665028,5537,0.22433985769748688
1597693901.542293,5656,0.22416457533836365
1597693904.264059,5771,0.22400645911693573
1597693907.01719,5886,0.22384655475616455
1597693909.874218,6007,0.2236785888671875
1597693912.739845,6127,0.22350971400737762
1597693915.738518,6247,0.22333452105522156
1597693918.598557,6367,0.2231680154800415
1597693921.303901,6482,0.22302280366420746
1597693923.991011,6595,0.2228647917509079
1597693926.687501,6708,0.2227066606283188
1597694075.163555,7308,0.22202062606811523
1597694079.297284,7466,0.22160890698432922
1597694082.175448,7587,0.22146405279636383
1597694084.894543,7703,0.22131280601024628
1597694087.780747,7824,0.22121618688106537
1597694090.663608,7945,0.2210937738418579
1597694093.528192,8065,0.22092127799987793
1597694096.413816,8186,0.22075514495372772
1597694099.220854,8297,0.22059059143066406
1597694101.897722,8410,0.2204519510269165
1597694104.592942,8526,0.22029496729373932
1597694107.295991,8640,0.22015145421028137
1597694110.182193,8760,0.21998053789138794
1597694253.962301,9250,0.21959188580513
1597694258.245303,9417,0.21922200918197632
1597694260.90537,9529,0.21907028555870056
1597694263.812418,9650,0.21913395822048187
1597694266.511936,9764,0.21902282536029816
1597694269.216078,9877,0.2188914269208908
1597694272.07233,9998,0.2187105119228363
1597694274.908727,10118,0.2185862511396408
1597694277.805485,10233,0.2184966802597046
1597694280.512266,10347,0.2183542400598526
1597694283.207766,10461,0.218203604221344
1597694286.054368,10581,0.21802879869937897
1597694288.770367,10695,0.2179006040096283
1597694291.492955,10809,0.21779383718967438
1597694418.301608,11244,0.21796883642673492
1597694422.493238,11409,0.21789030730724335
1597694425.20017,11523,0.21783508360385895
1597694427.917706,11638,0.2178485244512558
1597694430.809203,11759,0.21781158447265625
1597694433.48957,11873,0.21776552498340607
1597694436.355316,11993,0.21786610782146454
1597694439.189646,12113,0.21773454546928406
1597694442.146763,12231,0.21764051914215088
1597694444.882193,12346,0.21761859953403473
1597694447.747526,12467,0.21759729087352753
1597694450.474821,12580,0.2174941897392273
1597694453.15332,12693,0.21751776337623596
1597694455.864229,12808,0.21746298670768738
1597694602.058348,13317,0.21907973289489746
1597694606.276156,13481,0.21955634653568268
1597694609.008726,13596,0.21992142498493195
1597694611.883674,13717,0.2200579047203064
1597694614.593385,13831,0.220400869846344
1597694617.284829,13946,0.2208816558122635
1597694619.985403,14059,0.221055805683136
1597694622.882089,14179,0.2212185263633728
1597694625.826895,14297,0.22147245705127716
1597694628.539927,14414,0.22174948453903198
1597694631.414712,14532,0.22172904014587402
1597694634.094765,14645,0.22176134586334229
1597694636.948989,14765,0.22185778617858887
1597694765.154612,15258,0.23248150944709778
1597694769.384533,15423,0.23593908548355103
1597694772.10288,15538,0.23702001571655273
1597694774.951555,15658,0.23788322508335114
1597694777.656334,15773,0.23884384334087372
1597694780.3673,15889,0.239518940448761
1597694783.209991,16008,0.2408565878868103
1597694786.075801,16127,0.24194245040416718
1597694789.00832,16244,0.24236778914928436
1597694791.70142,16359,0.24307817220687866
1597694794.38737,16473,0.24372535943984985
1597694797.264151,16594,0.24408167600631714
1597694799.974654,16708,0.24445165693759918
1597694811.649559,17153,0.24495068192481995
1597694814.446578,17268,0.2450118362903595
