Wall time,Time,Progress,Step,Norm loss,Value,Loss alpha,Loss alpha abs
1588897044,7347.36166,0.6957448616,5501,0.00006739914667,0.0002218253358,0.00004066700058,0.00004066700058
1588897172,7475.47444,0.707876265,5601,0.00007735775623,0.0002546012984,-0.00003277596261,0.00003277596261
1588897300,7603.28087,0.7199786592,5701,0.00007064361014,0.0002325035748,0.00002209772356,0.00002209772356
1588897442,7745.36353,0.7334329147,5801,0.00007266684187,0.000239162473,-0.000006658898201,0.000006658898201
1588897570,7873.8633,0.7456009634,5901,0.00007747392506,0.0002549836354,-0.00001582116238,0.00001582116238
1588897711,8014.56764,0.7589247014,6001,0.00009381062943,0.0003087513032,-0.00005376766785,0.00005376766785
1588897839,8142.53754,0.771042575,6101,0.00008290206093,0.000272848818,0.00003590248525,0.00003590248525
1588897968,8271.1376,0.7832201205,6201,0.00007973914201,0.0002624389599,0.00001040985808,0.00001040985808
1588898113,8416.54356,0.7969890698,6301,0.00006979985854,0.0002297266037,0.00003271235619,0.00003271235619
1588898241,8544.29146,0.8090859216,6401,0.00007149602776,0.0002353090676,-0.000005582463928,0.000005582463928
1588898387,8690.15859,0.8228985404,6501,0.00007402563778,0.0002436345676,-0.000008325499948,0.000008325499948
1588898515,8818.68449,0.8350690635,6601,0.00007918524211,0.0002606159542,-0.00001698138658,0.00001698138658
1588898643,8946.60905,0.8471826437,6701,0.00007946757737,0.0002615451813,-0.0000009292270988,0.0000009292270988
1588898787,9090.80865,0.8608373589,6801,0.00008643891843,0.0002844893897,-0.00002294420847,0.00002294420847
1588898915,9218.83706,0.8729607731,6901,0.00008725965203,0.0002871906036,-0.000002701213816,0.000002701213816
1588899063,9366.08387,0.8869040382,7001,0.00006964853045,0.0002292285499,0.00005796205369,0.00005796205369
1588899191,9494.2341,0.8990389878,7101,0.00007302856402,0.0002403529797,-0.00001112442988,0.00001112442988
1588899319,9622.63837,0.9111979934,7201,0.00008875041899,0.0002920970437,-0.00005174406397,0.00005174406397
1588899459,9762.28457,0.9244215327,7301,0.00008288000681,0.000272776233,0.00001932081068,0.00001932081068
1588899587,9890.32237,0.9365458361,7401,0.00007996272522,0.0002631748212,0.000009601411875,0.000009601411875
1588899732,10034.95351,0.9502414151,7501,0.00008927644615,0.0002938283142,-0.00003065349301,0.00003065349301
1588899859,10162.80872,0.9623484284,7601,0.00007485352526,0.0002463593264,0.00004746898776,0.00004746898776
1588899988,10291.00692,0.9744879205,7701,0.00007555124565,0.0002486556768,-0.000002296350431,0.000002296350431
1588900128,10431.83016,0.9878229175,7801,0.000100074461,0.0003293669433,-0.00008071126649,0.00008071126649
1588900257,10560.42533,1,7901,0.00009135142636,0.000300657528,0.00002870941535,0.00002870941535
