Wall time,Raw Time,Step,Value,Time
1589834376,0,19,2.464376211,0
1589834384,8.187909842,122,19.14331818,8.187909842
1589834390,13.76621985,229,3.926756382,13.76621985
1589834395,18.83270001,338,2.322011709,18.83270001
1589834400,23.88192987,446,2.024959326,23.88192987
1589834404,28.25263,556,2.083801746,28.25263
1589834408,31.85517001,667,2.10562706,31.85517001
1589834411,35.27396989,777,2.180003166,35.27396989
1589834414,38.3204298,889,2.129771471,38.3204298
1589834417,41.35530996,1009,2.042308807,41.35530996
1589834420,44.20824003,1129,1.968620777,44.20824003
1589834423,46.8629899,1241,1.957577825,46.8629899
1589834426,49.57288003,1357,1.972355604,49.57288003
1589834428,52.24923992,1470,2.078158855,52.24923992
1589834431,54.95429993,1583,1.936865568,54.95429993
1589834434,57.63891983,1697,1.978670359,57.63891983
1589834436,60.31490993,1810,2.031270266,60.31490993
1589834439,63.16826987,1930,1.89636445,63.16826987
1589834449,73.44922996,2325,1.971639633,73.44922996
1589834452,76.3315599,2446,1.82480073,76.3315599
1589834455,79.15251994,2566,1.992025137,79.15251994
1589834458,82.03851986,2688,1.947154164,82.03851986
1589834461,84.73369002,2801,1.79830265,84.73369002
1589834463,87.42922997,2915,1.917896032,87.42922997
1589834466,90.27529001,3035,1.822370768,90.27529001
1589834469,92.96565986,3147,1.830323935,92.96565986
1589834472,95.69294,3264,1.934722662,95.69294
1589834475,98.55559993,3384,1.832753897,98.55559993
1589834477,101.40801,3505,1.884722471,101.40801
1589834480,104.0871,3619,1.775885105,104.0871
1589834483,106.8074398,3732,1.771979094,106.8074398
1589834486,109.6425898,3853,1.822105646,109.6425898
1589834488,112.3173099,3965,1.732048512,112.3173099
1589834499,123.1677999,4379,1.728046775,123.1677999
1589834502,125.89855,4493,1.74145627,125.89855
1589834505,128.7349398,4613,1.797504425,128.7349398
1589834507,131.4109299,4724,1.664183855,131.4109299
1589834510,134.0731199,4838,1.832808018,134.0731199
1589834513,136.9012499,4958,1.582977533,136.9012499
