Wall time,Step,Time,Value
1602122368.91,1.0,0.0,2.9024450779
1602122479.52,101.0,110.617185116,2.37656211853
1602122588.94,201.0,220.03530407,1.85773050785
1602122715.4,301.0,346.497064114,1.58862924576
1602122825.82,401.0,456.914623976,1.43979978561
1602122949.63,501.0,580.724771023,1.21093928814
1602123060.04,601.0,691.128388166,1.04672455788
1602123170.59,701.0,801.685971975,0.837505400181
1602123296.52,801.0,927.615123987,0.797992646694
1602123406.88,901.0,1037.9737761,0.619365870953
1602123529.18,1001.0,1160.27406907,0.584805071354
1602123639.5,1101.0,1270.59274006,0.473910599947
1602123750.04,1201.0,1381.13518095,0.472642987967
1602123871.27,1301.0,1502.36483526,0.384151399136
1602123981.7,1401.0,1612.79077721,0.38417840004
1602124106.06,1501.0,1737.15511608,0.354653954506
1602124216.43,1601.0,1847.52538395,0.337400943041
1602124327.02,1701.0,1958.11164904,0.302599400282
1602124448.64,1801.0,2079.73474097,0.288312494755
1602124559.03,1901.0,2190.12753606,0.26150226593
1602124682.82,2001.0,2313.90885615,0.211393147707
1602124702.69,2150.0,2333.78514719,0.159882888198
1602124705.63,2270.0,2336.72184515,0.267876118422
1602124708.54,2391.0,2339.63571405,0.246736675501
1602124711.25,2505.0,2342.34559298,0.317438095808
1602124714.12,2626.0,2345.20808911,0.234913617373
1602124717.01,2747.0,2348.10743117,0.226099833846
1602124719.74,2861.0,2350.83410907,0.172989472747
1602124722.45,2975.0,2353.54635525,0.265371322632
1602124725.32,3095.0,2356.41081619,0.206893593073
1602124728.04,3209.0,2359.13193297,0.368066459894
1602124730.76,3323.0,2361.85037303,0.193178966641
1602124733.46,3437.0,2364.55089617,0.27233967185
1602124736.36,3558.0,2367.44826508,0.171962618828
1602124739.09,3673.0,2370.18787694,0.202674433589
1602124741.8,3788.0,2372.89100099,0.184535548091
1602124744.53,3901.0,2375.62270117,0.278084039688
1602124757.73,4400.0,2388.82346511,0.0868297219276
1602124760.51,4519.0,2391.60712314,0.151813209057
1602124763.42,4640.0,2394.5153482,0.224596530199
1602124766.3,4758.0,2397.39006209,0.100035198033
1602124769.01,4873.0,2400.10787916,0.0962219834328
1602124771.71,4987.0,2402.80607319,0.133033841848
1602124774.44,5101.0,2405.53031921,0.20906239748
1602124777.16,5216.0,2408.25653911,0.110666945577
1602124779.9,5330.0,2410.9897151,0.115671277046
1602124782.65,5448.0,2413.7418623,0.069007717073
1602124785.55,5568.0,2416.64523911,0.310486465693
1602124788.44,5686.0,2419.53293633,0.124728560448
1602124791.18,5801.0,2422.26895809,0.0412361174822
1602124793.9,5917.0,2424.99137497,0.0844217166305
1602124805.51,6360.0,2436.60712814,0.085003182292
1602124808.24,6474.0,2439.337749,0.171802014112
1602124810.95,6588.0,2442.044842,0.102007210255
1602124813.71,6705.0,2444.79880619,0.116648674011
1602124816.62,6825.0,2447.71487308,0.104821875691
1602124819.34,6939.0,2450.43002415,0.10647379607
1602124822.05,7050.0,2453.14461327,0.23549477756
1602124824.8,7169.0,2455.89651227,0.158130556345
1602124827.68,7290.0,2458.77747226,0.108699925244
1602124830.4,7403.0,2461.49232912,0.382700592279
1602124833.13,7519.0,2464.22179008,0.29609131813
