Wall time,Step,Value
1602122380.576264,0,0.10000000149011612
1602122691.585863,250,0.2750999927520752
1602123002.262539,500,0.49619999527931213
1602123253.047969,750,0.5831999778747559
1602123563.858504,1000,0.7123000025749207
1602123874.795714,1250,0.6991999745368958
1602124125.45082,1500,0.7602999806404114
1602124436.273402,1750,0.7717000246047974
1602124747.269776,2000,0.7903000116348267
1602124840.748744,2000,0.7903000116348267
1602124971.630365,4045,0.8658999800682068
1602125041.978538,6095,0.8561999797821045
1602125052.300915,8033,0.8765000104904175
1602125122.70145,10040,0.8571000099182129
1602125193.2199,12105,0.8618000149726868
1602125203.589228,14061,0.8586999773979187
1602125274.101994,16070,0.8806999921798706
1602125344.54708,20171,0.9157999753952026
1602125415.045431,22162,0.9162999987602234
1602125485.5636,24108,0.9162999987602234
1602125496.005389,26112,0.9162999987602234
1602125566.441842,28123,0.91839998960495
1602125636.835482,32211,0.9176999926567078
1602125707.393121,34275,0.9186999797821045
1602125777.608027,36161,0.9186000227928162
1602125787.854306,38171,0.917900025844574
1602125858.386372,40283,0.9193000197410583
1602125928.744196,44254,0.9189000129699707
1602125999.355116,46213,0.9203000068664551
1602126069.437541,50014,0.9193000197410583
