Wall time,Step,Time,Value
1602122380.58,0,0.0,0.10000000149
1602122691.59,250,311.00959897,0.275099992752
1602123002.26,500,621.686275005,0.496199995279
1602123253.05,750,872.471704721,0.583199977875
1602123563.86,1000,1183.28223968,0.712300002575
1602123874.8,1250,1494.21945,0.699199974537
1602124125.45,1500,1744.87455583,0.76029998064
1602124436.27,1750,2055.69713783,0.771700024605
1602124747.27,2000,2366.69351172,0.790300011635
1602124878.15,4045,2497.57513285,0.865899980068
1602124948.5,6095,2567.92330575,0.856199979782
1602124958.82,8033,2578.24568272,0.87650001049
1602125029.22,10040,2648.64621782,0.857100009918
1602125099.74,12105,2719.16466761,0.861800014973
1602125110.11,14061,2729.53399563,0.858699977398
1602125180.62,16070,2800.04676175,0.88069999218
1602125251.07,20171,2870.49184775,0.915799975395
1602125321.57,22162,2940.99019885,0.91629999876
1602125392.08,24108,3011.50836778,0.91629999876
1602125402.53,26112,3021.95015669,0.91629999876
1602125472.96,28123,3092.38660979,0.918399989605
1602125543.36,32211,3162.78024983,0.917699992657
1602125613.91,34275,3233.33788872,0.918699979782
1602125684.13,36161,3303.55279469,0.918600022793
1602125694.38,38171,3313.7990737,0.917900025845
1602125764.91,40283,3384.3311398,0.919300019741
1602125835.27,44254,3454.68896389,0.91890001297
1602125905.88,46213,3525.29988384,0.920300006866
1602125975.96,50014,3595.38230872,0.919300019741
