Wall time,Time,Step,Value
1590076918,0,0,0.0971999988
1590076988,70.45564985,2015,0.3127000034
1590077058,140.9772599,4031,0.377700001
1590077069,151.4838099,6046,0.5098000169
1590077140,222.02826,8147,0.6190999746
1590077210,292.6955199,12082,0.7326999903
1590077281,363.15678,14087,0.7549999952
1590077351,433.8517098,16094,0.7797999978
1590077362,444.2258101,18124,0.8021000028
1590077432,514.93593,20112,0.8384000063
1590077503,585.40906,24130,0.8188999891
1590077574,656.0135999,26141,0.8378999829
1590077644,726.3357899,30155,0.8590999842
1590077714,796.9008999,32169,0.8945999742
1590077785,867.2760699,34195,0.9039000273
1590077795,877.4397099,36263,0.9017000198
1590077866,948.0021598,38199,0.9018999934
1590077936,1018.17887,42248,0.9031999707
1590078006,1088.67057,44236,0.9024000168
1590078077,1159.25289,46239,0.9049000144
1590078087,1169.32154,48352,0.904399991
1590078157,1239.97309,50251,0.9039999843
1590078228,1310.79425,52262,0.905099988
1590078238,1320.76802,54460,0.9049000144
1590078309,1391.48748,56279,0.9046000242
1590078380,1462.12569,60297,0.9028000236
1590078450,1532.81637,62312,0.9046999812
1590078521,1603.30902,64014,0.905099988
