Wall time,Step,Time,Value
1600462252.24,1.0,0.0,8.23958969116
1600462318.13,101.0,65.8898100853,4.28739118576
1600462383.11,201.0,130.873292208,3.70757889748
1600462447.68,301.0,195.440483093,3.01713371277
1600462512.51,401.0,260.275933027,2.84276509285
1600462590.1,501.0,337.865720034,2.42355918884
1600462654.94,601.0,402.707709074,2.12447547913
1600462719.44,701.0,467.203848124,1.9972063303
1600462784.28,801.0,532.039461136,1.80975544453
1600462848.83,901.0,596.59642005,1.59488070011
1600462930.33,1001.0,678.089159966,1.58973944187
1600462994.86,1101.0,742.620583057,1.35724973679
1600463059.74,1201.0,807.508880138,1.19943130016
1600463124.22,1301.0,871.987658978,1.29346430302
1600463188.99,1401.0,936.757314205,1.10274362564
1600463265.01,1501.0,1012.77538323,1.14936721325
1600463329.73,1601.0,1077.49874806,0.973351955414
1600463394.28,1701.0,1142.0424881,0.864076137543
1600463459.16,1801.0,1206.92729807,0.830612421036
1600463523.69,1901.0,1271.45684624,0.936580717564
1600463600.26,2001.0,1348.02133322,0.780616164207
1600463664.78,2101.0,1412.54064727,0.892013192177
1600463729.5,2201.0,1477.26832223,0.77309691906
1600463794.02,2301.0,1541.78163815,0.717529594898
1600463858.79,2401.0,1606.55738115,0.736424744129
1600463934.55,2501.0,1682.31299806,0.638134777546
1600463999.28,2601.0,1747.04522896,0.750521183014
1600464063.66,2701.0,1811.42582417,0.743505001068
1600464128.55,2801.0,1876.31195617,0.697742760181
1600464193.11,2901.0,1940.87652898,0.576334893703
1600464267.42,3001.0,2015.18417311,0.537447035313
1600464331.87,3101.0,2079.63146114,0.606033980846
1600464396.67,3201.0,2144.4358511,0.545191824436
1600464461.23,3301.0,2208.9921422,0.559343457222
1600464525.93,3401.0,2273.69008613,0.563682734966
1600464602.47,3501.0,2350.23741817,0.563924133778
1600464667.2,3601.0,2414.96894813,0.612945973873
1600464731.71,3701.0,2479.47513318,0.541192889214
1600464796.45,3801.0,2544.21762609,0.558874845505
1600464860.97,3901.0,2608.73140097,0.52089869976
1600464938.5,4001.0,2686.26132822,0.575659155846
1600464963.26,4145.0,2711.02039742,0.420426547527
1600464968.74,4260.0,2716.50569654,0.330148905516
1600464974.22,4375.0,2721.98372626,0.331224858761
1600464979.9,4494.0,2727.66211128,0.26869982481
1600464985.64,4612.0,2733.40850544,0.304189860821
1600464991.07,4727.0,2738.83724427,0.416928052902
1600464996.52,4840.0,2744.2827003,0.0910265147686
1600465002.0,4956.0,2749.76141119,0.278886854649
1600465007.41,5071.0,2755.17732239,0.149133250117
1600465012.84,5185.0,2760.60758853,0.175794705749
1600465018.33,5299.0,2766.0901134,0.188057988882
1600465023.79,5415.0,2771.55772543,0.104790002108
1600465029.23,5529.0,2776.99799848,0.266056030989
1600465034.71,5643.0,2782.46945834,0.223162010312
1600465040.34,5763.0,2788.10531735,0.199115484953
1600465046.02,5881.0,2793.78027248,0.13825750351
1600465051.83,6002.0,2799.58922148,0.184066742659
1600465057.27,6117.0,2805.03022742,0.276856541634
1600465062.7,6232.0,2810.46911454,0.393326401711
1600465068.14,6347.0,2815.90622234,0.0827962011099
1600465073.94,6468.0,2821.70332026,0.280291616917
1600465079.37,6582.0,2827.13450933,0.314618498087
1600465084.82,6697.0,2832.58074641,0.164800614119
1600465090.22,6810.0,2837.97959137,0.226482763886
1600465095.66,6927.0,2843.42145848,0.265222549438
1600465101.08,7039.0,2848.84434652,0.110723689198
1600465106.52,7154.0,2854.28662038,0.312583178282
1600465111.95,7267.0,2859.71200228,0.232856929302
1600465117.39,7381.0,2865.15533137,0.390041649342
1600465122.8,7497.0,2870.56515026,0.113912016153
1600465128.24,7611.0,2876.00339246,0.522086262703
1600465133.66,7726.0,2881.42649341,0.465990960598
1600465139.47,7847.0,2887.2340343,0.199956789613
1600465145.06,7965.0,2892.8202064,0.274163484573
1600465155.36,8164.0,2903.12604523,0.247716918588
1600465161.03,8283.0,2908.79252529,0.14787183702
1600465166.45,8398.0,2914.2162714,0.148111879826
1600465171.87,8512.0,2919.63796043,0.21462932229
1600465177.32,8627.0,2925.08079934,0.24369828403
1600465182.93,8745.0,2930.69486642,0.0560161620378
1600465188.76,8866.0,2936.52861643,0.151063099504
1600465194.22,8983.0,2941.98085141,0.529093325138
1600465199.81,9100.0,2947.57575846,0.460736483335
1600465205.62,9220.0,2953.38572335,0.399849444628
1600465211.06,9335.0,2958.82193041,0.238033354282
1600465216.5,9449.0,2964.26253033,0.20432177186
1600465221.98,9563.0,2969.74802446,0.161538392305
1600465227.41,9678.0,2975.17432332,0.495928913355
1600465232.87,9792.0,2980.63150644,0.233949869871
1600465238.34,9908.0,2986.1044724,0.274911820889
1600465243.77,10022.0,2991.53481436,0.102509431541
1600465249.58,10144.0,2997.33961725,0.083276823163
1600465255.03,10259.0,3002.7943995,0.0850778222084
1600465260.84,10380.0,3008.59946728,0.0634037852287
1600465266.3,10496.0,3014.06044245,0.125583201647
1600465271.75,10610.0,3019.51021552,0.091977186501
1600465277.17,10725.0,3024.93194437,0.0739009976387
1600465282.84,10842.0,3030.60804224,0.0657271370292
1600465288.28,10957.0,3036.04424238,0.111131981015
1600465293.66,11070.0,3041.42109036,0.0477025583386
1600465299.09,11186.0,3046.85607624,0.0649733319879
1600465304.95,11307.0,3052.71204948,0.0926462113857
1600465310.4,11425.0,3058.16135836,0.143399402499
1600465316.19,11546.0,3063.95799422,0.0485823079944
1600465321.66,11661.0,3069.42582345,0.106424875557
1600465327.5,11782.0,3075.26706839,0.0974794924259
1600465332.98,11896.0,3080.7455225,0.129250556231
1600465338.44,12012.0,3086.2038064,0.076768733561
1600465346.85,12171.0,3094.6154983,0.0570775270462
1600465352.27,12285.0,3100.03126931,0.109986364841
1600465357.91,12402.0,3105.67718434,0.169530779123
1600465363.35,12517.0,3111.11886239,0.136920005083
1600465368.44,12625.0,3116.20004749,0.304413557053
1600465373.9,12739.0,3121.65971541,0.286791741848
1600465379.36,12854.0,3127.11966038,0.185571104288
1600465384.79,12967.0,3132.5569334,0.209586188197
1600465390.23,13084.0,3137.99708033,0.184700787067
1600465395.71,13198.0,3143.47829652,0.496016323566
1600465401.16,13313.0,3148.92081833,0.167242512107
1600465406.83,13432.0,3154.59112525,0.188691049814
1600465412.23,13545.0,3159.99600935,0.0445089787245
1600465417.67,13662.0,3165.43134427,0.290887951851
1600465423.48,13782.0,3171.24083948,0.244214370847
1600465428.93,13897.0,3176.69138241,0.0910926163197
1600465434.37,14012.0,3182.13081932,0.138481259346
1600465439.83,14125.0,3187.59057331,0.0859700888395
1600465445.27,14240.0,3193.03359532,0.122132755816
1600465450.67,14353.0,3198.43448853,0.0649705082178
1600465456.12,14470.0,3203.88691449,0.0930967032909
1600465461.58,14585.0,3209.34333348,0.09301327914
1600465467.0,14698.0,3214.76844525,0.290339916945
1600465472.44,14812.0,3220.20376921,0.30062893033
1600465477.88,14928.0,3225.64639521,0.257484674454
1600465483.34,15042.0,3231.1023612,0.164418712258
1600465488.8,15158.0,3236.56157446,0.15018671751
1600465494.28,15275.0,3242.04048944,0.679187655449
1600465500.08,15394.0,3247.8427124,0.508884251118
1600465505.57,15511.0,3253.3306644,0.38166859746
1600465511.39,15632.0,3259.14996123,0.210415154696
1600465516.87,15747.0,3264.62968326,0.306040495634
