Wall time,Time,Step,Value
1600360798,0,1,7.020938873
1600360865,66.56871009,101,4.232040882
1600360931,132.41171,201,3.527953148
1600360996,197.79563,301,3.15236187
1600361062,263.3691702,401,2.701808453
1600361139,341.18047,501,2.363848448
1600361205,406.8068202,601,2.144197464
1600361270,472.2966201,701,1.908908129
1600361336,537.8638501,801,1.667859316
1600361401,603.1672301,901,1.537096024
1600361481,682.33391,1001,1.371817112
1600361546,747.7207901,1101,1.336110115
1600361612,813.42084,1201,1.259071827
1600361677,878.7443402,1301,1.174720883
1600361742,944.2655501,1401,1.017361045
1600361818,1020.21136,1501,1.041532278
1600361884,1085.68942,1601,1.106845975
1600361949,1151.06838,1701,0.9506654143
1600362015,1216.5598,1801,0.8663221598
1600362080,1281.80527,1901,0.8077932596
1600362160,1361.6217,2001,0.7229851484
1600362225,1426.86854,2101,0.8910648823
1600362291,1492.34182,2201,0.8454906344
1600362356,1557.75004,2301,0.7240209579
1600362422,1623.55443,2401,0.6051880717
1600362501,1702.81445,2501,0.7711964846
1600362567,1768.43112,2601,0.6498653293
1600362632,1833.81911,2701,0.6482259035
1600362698,1899.38719,2801,0.5793227553
1600362763,1964.84431,2901,0.6252639294
1600362841,2042.3093,3001,0.6099586487
1600362906,2107.60126,3101,0.5475084782
1600362971,2173.04731,3201,0.6329094768
1600363037,2238.82411,3301,0.5184413791
1600363103,2304.50146,3401,0.5969015956
1600363183,2385.13731,3501,0.6028570533
1600363249,2450.80024,3601,0.6148564219
1600363314,2516.16665,3701,0.5340491533
1600363380,2581.74856,3801,0.5203629136
1600363445,2647.28019,3901,0.5006113648
1600363526,2727.39704,4001,0.6166703701
1600363591,2792.67942,4101,0.5080727339
1600363657,2858.40085,4201,0.4717057049
1600363722,2923.78979,4301,0.5216648579
1600363788,2989.55007,4401,0.5813328028
1600363867,3069.17395,4501,0.4343361557
1600363933,3134.82329,4601,0.4421159923
1600363998,3200.08686,4701,0.4998070002
1600364064,3265.56144,4801,0.5015202165
1600364129,3330.80828,4901,0.4318547249
1600364208,3409.59765,5001,0.431199789
1600364273,3474.92697,5101,0.4632821679
1600364339,3540.52538,5201,0.483114481
1600364404,3605.99023,5301,0.391040653
1600364470,3671.62324,5401,0.4129100442
1600364544,3745.7766,5501,0.4822658002
1600364610,3811.47618,5601,0.4409616888
1600364675,3876.82123,5701,0.3924919367
1600364741,3942.47135,5801,0.495244205
1600364806,4007.98807,5901,0.4924091697
1600364887,4088.55474,6001,0.5065770149
1600364952,4154.24536,6101,0.4931694865
1600365018,4220.04341,6201,0.4599877596
1600365084,4285.40375,6301,0.4110895395
1600365149,4351.02704,6401,0.4312098622
1600365223,4424.37934,6501,0.441908747
1600365288,4490.09515,6601,0.4221653342
1600365354,4555.69101,6701,0.4271318614
1600365420,4621.34962,6801,0.4336189032
1600365485,4686.73337,6901,0.3924283385
1600365562,4764.27794,7001,0.5008434057
1600365628,4829.72569,7101,0.4626155794
1600365694,4895.31737,7201,0.4846321046
1600365759,4960.99276,7301,0.5479950905
1600365825,5026.62721,7401,0.4138349891
1600365902,5104.23102,7501,0.3809301853
1600365968,5169.86702,7601,0.3805716932
1600366033,5235.28827,7701,0.403829217
1600366099,5301.05159,7801,0.4762577116
1600366165,5366.55007,7901,0.407836467
1600366437,5444.79963,8001,0.4039493203
1600366460,5467.5377,8142,0.3846300542
1600366466,5473.17121,8262,0.3857943118
1600366471,5478.76325,8381,0.1378381252
1600366477,5484.37332,8500,0.2114527076
1600366482,5489.57241,8606,0.2611824274
1600366487,5494.84869,8719,0.2968348265
1600366493,5500.27822,8832,0.2103638351
1600366498,5505.54016,8945,0.2411347926
1600366504,5511.14904,9065,0.3129323721
1600366509,5516.73609,9183,0.2110246718
1600366515,5522.35439,9302,0.1994961351
1600366521,5527.96712,9420,0.1293494999
1600366526,5533.38072,9535,0.3478174806
1600366532,5539.00403,9654,0.1603038609
1600366537,5544.61002,9773,0.1465272307
1600366543,5550.08972,9888,0.2407040298
1600366548,5555.73818,10008,0.1374776214
1600366554,5561.30439,10123,0.08165854216
1600366559,5566.93647,10244,0.1618515253
1600366565,5572.33715,10358,0.07192897797
1600366570,5577.94534,10478,0.2178305686
1600366576,5583.60418,10598,0.1828279793
1600366582,5589.19491,10717,0.1039281785
1600366587,5594.8259,10836,0.1288126409
1600366593,5600.39738,10955,0.2037771344
1600366599,5605.99927,11072,0.179384321
1600366604,5611.58115,11189,0.2352128923
1600366610,5617.17557,11308,0.09328745306
1600366615,5622.82567,11428,0.1407441646
1600366621,5628.50006,11547,0.07635714114
1600366627,5634.13591,11665,0.08464726806
1600366632,5639.76997,11785,0.2504952848
1600366638,5645.37352,11903,0.111406751
1600366650,5657.40152,12142,0.1265447587
1600366655,5662.88938,12257,0.0903839618
1600366661,5668.3048,12370,0.04828834534
1600366666,5673.93024,12489,0.08785037696
1600366672,5679.54282,12609,0.09562262148
1600366678,5685.14281,12728,0.08959319443
1600366683,5690.74722,12846,0.1112850904
1600366689,5696.32891,12964,0.08659467101
1600366694,5701.74879,13079,0.06179328263
1600366700,5707.37476,13198,0.1209640652
1600366706,5713.06901,13318,0.03660360351
1600366711,5718.7055,13438,0.07888332009
1600366717,5724.3356,13556,0.04125441238
1600366722,5729.95977,13675,0.08707986772
1600366728,5735.57152,13795,0.03586030379
1600366734,5741.18701,13913,0.08455058187
1600366739,5746.80524,14032,0.1177575812
1600366745,5752.42753,14151,0.05217334628
1600366751,5758.03687,14268,0.07650983334
1600366756,5763.27982,14380,0.01533963624
