Wall time,Raw Time,Step,Value,Time
1589846816,0,0,0.1000000015,0
1589846886,70.57927012,2012,0.2081999928,70.57927012
1589846897,80.84925008,4019,0.3743999898,80.84925008
1589846967,151.5067201,6027,0.3709000051,151.5067201
1589847038,222.0804901,10045,0.6082999706,222.0804901
1589847108,292.65734,12054,0.6668999791,292.65734
1589847179,362.9838901,14061,0.7074999809,362.9838901
1589847189,373.5262401,16072,0.7544999719,373.5262401
1589847260,444.0218301,18156,0.7792999744,444.0218301
1589847331,515.0608401,22102,0.7922000289,515.0608401
1589847401,585.51546,24197,0.7484999895,585.51546
1589847472,656.02424,26149,0.7922999859,656.02424
1589847482,666.5198102,28131,0.8228999972,666.5198102
1589847553,736.9075801,30279,0.8050000072,736.9075801
1589847875,1059.15135,32026,0.842599988,988.0376401
1589848247,1430.82744,32276,0.8873000145,1359.71373
1589848558,1742.20226,32526,0.8830999732,1671.08855
1589848869,2053.63222,32776,0.8802999854,1982.51851
1589849241,2425.19719,33026,0.8809000254,2354.08348
1589849552,2736.43551,33276,0.8802999854,2665.3218
1589849864,3048.04184,33526,0.8809999824,2976.92813
1589850235,3419.72553,33776,0.880400002,3348.61182
1589850547,3731.15733,34026,0.8812000155,3660.04362
1589850858,4042.53896,34276,0.8837000132,3971.42525
1589851170,4354.33151,34526,0.882799983,4283.2178
1589851541,4725.73401,34776,0.8835999966,4654.6203
1589851853,5037.15949,35026,0.8823000193,4966.04578
1589852164,5348.60076,35276,0.8823999763,5277.48705
1589852536,5720.26703,35526,0.8833000064,5649.15332
1589852848,6031.98503,35776,0.88349998,5960.87132
1589853159,6343.32142,36000,0.8837000132,6272.20771
