Wall time,Step,Time,Value
1600564387.31,0,0.0,0.00620000017807
1600564773.31,500,385.996394157,0.253100007772
1600565099.47,1000,712.158166885,0.464199990034
1600565365.31,5044,977.994512796,0.540899991989
1600565570.87,9025,1183.56056881,0.512399971485
1600565776.29,13025,1388.9726429,0.561900019646
1600565981.69,17060,1594.381006,0.586600005627
1600566187.18,21056,1799.86361265,0.616299986839
1600566332.22,25051,1944.91070366,0.599500000477
1600566537.6,29090,2150.29163766,0.623700022697
1600566743.22,33109,2355.91010189,0.620000004768
1600566948.82,37100,2561.50697398,0.592700004578
1600567154.53,41152,2767.21682787,0.644599974155
1600567300.02,45104,2912.70922279,0.626100003719
1600567506.54,49165,3119.22750974,0.632700026035
1600567711.86,53181,3324.5485239,0.631200015545
1600567917.29,57136,3529.98024082,0.699400007725
1600568122.91,61150,3735.59647489,0.727500021458
1600568267.95,65158,3880.63838387,0.730899989605
1600568473.5,69211,4086.18804097,0.73140001297
1600568679.4,73177,4292.09015679,0.729700028896
1600568885.08,77192,4497.76890182,0.735899984837
1600569090.77,81204,4703.45317292,0.735899984837
1600569235.98,85213,4848.67066598,0.735700011253
1600569441.39,89217,5054.07664084,0.738300025463
1600569647.04,93221,5259.72541976,0.736199975014
1600569852.7,97232,5465.38559389,0.736800014973
1600570058.09,101248,5670.77410698,0.738300025463
1600570203.57,105256,5816.25997496,0.737900018692
1600570409.02,109308,6021.70792484,0.73869997263
1600570614.62,113315,6227.30888486,0.73710000515
1600570820.15,117311,6432.84137869,0.737299978733
1600570965.45,121012,6578.13830781,0.738799989223
