Wall time,Raw Time,Step,Value,Time
1590458706,0,1,2.903988838,0
1590458846,140.13151,101,1.94102335,140.13151
1590458971,265.0915499,201,1.407766223,265.0915499
1590459108,402.53124,301,0.9610313177,402.53124
1590459234,528.00034,401,0.5602565408,528.00034
1590459374,667.7679398,501,0.340603143,667.7679398
1590459498,792.2121799,601,0.2267010212,792.2121799
1590459623,917.2818499,701,0.1238966659,917.2818499
1590459760,1053.8679,801,0.09967739135,1053.8679
1590459885,1179.11794,901,0.07589605451,1179.11794
1590460024,1318.49152,1001,0.04821680114,1318.49152
1590460149,1443.44437,1101,0.06668019295,1443.44437
1590460274,1568.12427,1201,0.04467890412,1568.12427
1590460413,1707.26097,1301,0.03339520097,1707.26097
1590460538,1832.0294,1401,0.02323741466,1832.0294
1590460675,1969.53879,1501,0.02452138439,1969.53879
1590460801,2094.7221,1601,0.02182730474,2094.7221
1590460925,2219.15915,1701,0.02849407867,2219.15915
1590461066,2359.58085,1801,0.03420487791,2359.58085
1590461191,2484.66527,1901,0.02613489702,2484.66527
1590461329,2623.50986,2001,0.02779071778,2623.50986
1590461455,2748.64601,2101,0.01807979494,2748.64601
1590461579,2873.37227,2201,0.01641277596,2873.37227
1590461720,3013.60522,2301,0.02692897245,3013.60522
1590461845,3138.95173,2401,0.02916092798,3138.95173
1590461984,3277.74823,2501,0.02544055693,3277.74823
1590462108,3402.28688,2601,0.0303918086,3402.28688
1590462233,3527.45227,2701,0.01762389392,3527.45227
1590462372,3666.42441,2801,0.02182374522,3666.42441
1590462497,3791.27264,2901,0.01951143891,3791.27264
1590462636,3930.42349,3001,0.02133021876,3930.42349
1590462762,4056.03658,3101,0.01776028238,4056.03658
1590462887,4181.252,3201,0.01749424823,4181.252
1590463026,4320.55209,3301,0.0229450725,4320.55209
1590463152,4445.60383,3401,0.01945125312,4445.60383
1590463291,4584.72979,3501,0.01899980381,4584.72979
1590463415,4709.30028,3601,0.01886171103,4709.30028
1590463540,4834.16162,3701,0.02466698922,4834.16162
1590463677,4971.48875,3801,0.02763657086,4971.48875
1590463802,5096.29282,3901,0.01854544878,5096.29282
1590464051,5345.13052,4072,0.5405569077,5254.13052
1590464058,5351.80034,4199,0.3036592603,5260.80034
1590464062,5356.00031,4314,0.4581692815,5265.00031
1590464066,5359.57492,4426,0.2506089211,5268.57492
1590464069,5362.98149,4544,0.3001938462,5271.98149
1590464072,5366.00122,4657,0.8952468038,5275.00122
1590464075,5369.07936,4775,0.5205748081,5278.07936
1590464078,5371.93731,4896,0.5782696009,5280.93731
1590464081,5374.77187,5015,0.3609965146,5283.77187
1590464083,5377.46869,5128,0.2157027125,5286.46869
1590464086,5380.34208,5246,0.3238890171,5289.34208
1590464089,5383.02592,5359,0.1944399774,5292.02592
1590464092,5385.72686,5473,0.2568842173,5294.72686
1590464095,5388.58572,5592,0.2544191778,5297.58572
1590464097,5391.41655,5712,0.06570449471,5300.41655
