Wall time,Raw Time,Step,Value,Time
1590681559,0,1,3.3565166,0
1590681702,142.5177801,101,2.782103539,142.5177801
1590681828,269.1464601,201,1.72276926,269.1464601
1590681969,409.6353199,301,1.581160903,409.6353199
1590682096,536.8687901,401,1.169543266,536.8687901
1590682239,679.57991,501,0.8382945061,679.57991
1590682366,807.08198,601,0.5542182922,807.08198
1590682494,935.06991,701,0.3816738725,935.06991
1590682635,1075.40735,801,0.2339123487,1075.40735
1590682762,1203.16158,901,0.2073393166,1203.16158
1590682903,1343.40747,1001,0.09869782627,1343.40747
1590683030,1471.12634,1101,0.09299477935,1471.12634
1590683158,1598.8628,1201,0.06174093485,1598.8628
1590683299,1739.99068,1301,0.08150905371,1739.99068
1590683427,1868.17658,1401,0.05179713666,1868.17658
1590683569,2009.92627,1501,0.05171261728,2009.92627
1590683698,2138.27733,1601,0.06823451817,2138.27733
1590683826,2266.24401,1701,0.06891232729,2266.24401
1590683969,2409.74911,1801,0.02736985497,2409.74911
1590684097,2537.75971,1901,0.03243556991,2537.75971
1590684240,2680.53512,2001,0.03566301987,2680.53512
1590684368,2808.45849,2101,0.03424639255,2808.45849
1590684496,2936.61972,2201,0.05188887939,2936.61972
1590684637,3077.56394,2301,0.03584299982,3077.56394
1590684765,3205.51911,2401,0.03077919595,3205.51911
1590684907,3347.93431,2501,0.03274748474,3347.93431
1590685035,3475.74381,2601,0.03489103168,3475.74381
1590685163,3603.67903,2701,0.0289869234,3603.67903
1590685307,3747.87902,2801,0.02876210213,3747.87902
1590685435,3875.91533,2901,0.03623193502,3875.91533
1590685575,4015.71303,3001,0.02938526124,4015.71303
1590685703,4143.78841,3101,0.02325019613,4143.78841
1590685831,4271.6168,3201,0.02528263815,4271.6168
1590685975,4415.56276,3301,0.02647404745,4415.56276
1590686103,4543.61171,3401,0.02401971072,4543.61171
1590686245,4685.85656,3501,0.02306491509,4685.85656
1590686373,4813.83288,3601,0.02386429906,4813.83288
1590686501,4941.9168,3701,0.03033297136,4941.9168
1590686646,5086.47987,3801,0.03246739134,5086.47987
1590686774,5214.58541,3901,0.03581861034,5214.58541
1590687100,5540.82412,4091,1.092664003,5362.82412
1590687106,5546.99868,4224,0.2730623782,5368.99868
1590687110,5550.82536,4336,0.4861270785,5372.82536
1590687114,5554.25044,4446,0.6018053889,5376.25044
1590687117,5557.32014,4558,0.2619003057,5379.32014
1590687120,5560.34728,4675,0.4056713581,5382.34728
1590687123,5563.74893,4813,0.3444114327,5385.74893
1590687126,5566.62158,4934,0.4152930677,5388.62158
1590687129,5569.27851,5046,0.3902859092,5391.27851
1590687131,5572.11051,5166,0.30698511,5394.11051
1590687134,5574.94577,5285,0.2515568137,5396.94577
1590687137,5577.60922,5398,0.8961695433,5399.60922
1590687140,5580.44785,5518,0.1666993499,5402.44785
1590687143,5583.27546,5637,0.2383690774,5405.27546
1590687145,5585.98612,5754,0.1197370738,5407.98612
1590687148,5588.85303,5874,0.1632523537,5410.85303
1590687151,5591.51443,5985,0.1510953605,5413.51443
1590687160,5600.75114,6335,0.1337134242,5422.75114
1590687163,5603.61893,6455,0.1909389198,5425.61893
1590687166,5606.47992,6576,0.2096801549,5428.47992
1590687168,5609.16258,6690,0.1946279705,5431.16258
1590687171,5611.99701,6810,0.1194573939,5433.99701
1590687174,5614.82439,6929,0.2961915731,5436.82439
1590687177,5617.64117,7048,0.3101879954,5439.64117
1590687180,5620.31914,7162,0.1361306906,5442.31914
1590687182,5623.19609,7282,0.2830515504,5445.19609
1590687185,5625.89829,7396,0.1355302185,5447.89829
1590687188,5628.59708,7510,0.1492363065,5450.59708
1590687191,5631.43092,7630,0.1314648539,5453.43092
1590687193,5634.09322,7742,0.2020953,5456.09322
1590687196,5636.75221,7855,0.09304533154,5458.75221
1590687199,5639.39323,7968,0.1147379726,5461.39323
1590687208,5648.33056,8307,0.1264712811,5470.33056
1590687210,5651.20759,8427,0.1194888949,5473.20759
1590687213,5653.86789,8539,0.09514724463,5475.86789
1590687216,5656.56555,8655,0.1443558931,5478.56555
1590687219,5659.45426,8776,0.04657017067,5481.45426
1590687222,5662.29368,8897,0.1316607445,5484.29368
