Wall time,Raw Time,Step,Value,Time
1589834398,0,0,0.1009000018,0
1589834468,70.54802012,2018,0.2421000004,70.54802012
1589834539,141.18749,4120,0.295599997,141.18749
1589834609,211.6054001,8057,0.3788000047,211.6054001
1589834680,281.8247402,10068,0.340200007,281.8247402
1589834750,352.10127,14080,0.4636999965,352.10127
1589834820,422.49015,16094,0.4932000041,422.49015
1589834891,492.88428,18118,0.5533000231,492.88428
1589834901,503.15361,20109,0.6269999743,503.15361
1589834972,573.6417501,22124,0.6596000195,573.6417501
1589835042,643.8168302,26142,0.675999999,643.8168302
1589835112,714.35308,28151,0.7123000026,714.35308
1589835182,784.60111,30266,0.7828000188,784.60111
1589835193,795.07986,32177,0.8514000177,795.07986
1589835263,865.53652,34247,0.8608000278,865.53652
1589835334,936.25652,38200,0.8616999984,936.25652
1589835405,1006.73848,40257,0.8636999726,1006.73848
1589835475,1077.24468,42029,0.8622999787,1077.24468
1589836399,2000.69843,42279,0.8650000095,1448.84624
1589836710,2312.15386,42529,0.8636000156,1940.5523
1589837082,2683.72194,42779,0.8650000095,2372.26651
1589837393,2995.36921,43029,0.8636999726,2623.80113
1589837704,3306.62328,43279,0.8637999892,2994.97601
1589838016,3618.41788,43529,0.8650000095,3307.16381
1589838388,3990.15258,43779,0.8647000194,3678.35798
1589838700,4302.13881,44029,0.8651999831,3930.40411
1589839012,4613.62887,44279,0.8640999794,4301.64264
1589839383,4985.24772,44529,0.8646000028,4673.75766
1589839695,5297.05805,44773,0.8630999923,4925.4392
