Wall time,Time,Step,Value
1597110396,0,1,3.411553621
1597110544,148.5416999,101,1.96421361
1597110673,277.81457,201,1.543158293
1597110817,421.39922,301,1.17511034
1597110946,550.6908,401,0.6329565048
1597111102,706.7266998,501,0.3587086797
1597111232,836.0364599,601,0.2015431821
1597111361,965.25474,701,0.1243495643
1597111547,1151.40498,800,0.0854292
1597111701,1155.18504,895,0.05869496614
1597111707,1161.24897,1029,0.02772984654
1597111711,1164.92913,1144,0.01932013221
1597111714,1168.40664,1261,0.02484838851
1597111717,1171.51769,1378,0.04388073087
1597111720,1174.38045,1498,0.04704269767
1597111724,1178.02185,1643,0.0307196863
1597111726,1180.90207,1763,0.03133716807
1597111729,1183.80971,1883,0.04677606747
1597111732,1186.65512,2001,0.06247331202
1597111735,1189.54915,2121,0.02592992783
1597111738,1192.43182,2241,0.04496570677
1597111741,1195.29498,2360,0.02425979823
1597111744,1198.16582,2480,0.0138075836
1597111747,1201.04395,2601,0.03157193959
1597111750,1203.90702,2719,0.06508101523
1597111758,1212.54776,3047,0.02587623894
1597111761,1215.2389,3160,0.04034985974
1597111764,1218.13119,3280,0.03003944457
1597111767,1221.00468,3397,0.02591739595
1597111769,1223.7317,3511,0.02029784396
1597111772,1226.60812,3631,0.008811605163
1597111775,1229.29656,3745,0.009417729452
1597111778,1232.18253,3864,0.02310667187
1597111781,1235.03439,3982,0.007040476892
1597111783,1237.73629,4096,0.02208700404
1597111786,1240.45122,4210,0.01481039543
1597111789,1243.33302,4329,0.01235487126
1597111792,1246.21513,4448,0.017112514
1597111795,1248.92652,4562,0.02904340625
1597111797,1251.82562,4682,0.05691237003
1597111800,1254.71781,4803,0.02413286455
1597111807,1261.40498,4813,0.023153666
1597112118,1275.44371,4908,0.409466058
1597112124,1281.27848,5039,0.3488880098
1597112128,1285.07688,5152,0.426333636
1597112131,1288.37639,5266,0.7596197724
1597112134,1291.50388,5378,0.4335133433
1597112137,1294.4008,5491,0.5295533538
1597112141,1298.18597,5645,0.3980916739
1597112144,1301.06063,5764,0.4770117402
1597112147,1303.94639,5885,0.3429711461
1597112149,1306.7971,6003,0.2399910688
1597112152,1309.66549,6123,0.2964366674
1597112155,1312.52434,6241,0.4812729955
