Wall time,Raw Time,Step,Value,Time
1591056516,3271.27036,13546,0.06076378375,2952.27036
1591056518,3273.95548,13659,0.05476588011,2954.95548
1591056521,3276.78837,13777,0.2016162276,2957.78837
1591056524,3279.60695,13897,0.1535017043,2960.60695
1591056527,3282.43258,14015,0.09154236317,2963.43258
1591056537,3292.56482,14395,0.1978597194,2973.56482
1591056540,3295.24947,14508,0.1237332001,2976.24947
1591056543,3298.07544,14627,0.1109912097,2979.07544
1591056545,3300.93022,14747,0.05398413539,2981.93022
1591056548,3303.74391,14867,0.1085056067,2984.74391
1591056551,3306.5753,14986,0.1247404441,2987.5753
1591056554,3309.42083,15106,0.1416235715,2990.42083
1591056557,3312.24491,15224,0.1847959757,2993.24491
1591056560,3315.03188,15344,0.09054545313,2996.03188
1591056562,3317.89293,15464,0.2173363268,2998.89293
1591056565,3320.72798,15581,0.1806381643,3001.72798
1591056568,3323.57479,15701,0.09187458456,3004.57479
1591056571,3326.39785,15820,0.1973981112,3007.39785
1591056574,3329.2172,15940,0.1012824625,3010.2172
1591056577,3332.05288,16059,0.1647269726,3013.05288
1591056585,3340.72197,16383,0.0393127948,3021.72197
1591056588,3343.779,16511,0.1722741425,3024.779
1591056591,3346.61277,16629,0.2031401545,3027.61277
1591056594,3349.30523,16743,0.09437716007,3030.30523
1591056597,3352.18575,16864,0.08469316363,3033.18575
1591056600,3355.05054,16984,0.1650423855,3036.05054
1591056602,3357.88765,17103,0.155891791,3038.88765
1591056605,3360.73378,17223,0.1188938022,3041.73378
1591056608,3363.57129,17340,0.1168493778,3044.57129
1591056611,3366.25813,17452,0.1735414714,3047.25813
1591056613,3368.95584,17566,0.2026628405,3049.95584
1591056616,3371.80176,17687,0.05326386169,3052.80176
1591056619,3374.49527,17800,0.04525111243,3055.49527
1591056622,3377.35037,17920,0.09207050502,3058.35037
1591056625,3380.02295,18032,0.123653397,3061.02295
1591056634,3389.79714,18399,0.02374955267,3070.79714
1591056637,3392.50749,18514,0.05751411244,3073.50749
1591056640,3395.37566,18633,0.02970314585,3076.37566
1591056643,3398.22065,18753,0.09814309329,3079.22065
1591056646,3401.02355,18873,0.05826231092,3082.02355
1591056648,3403.86039,18989,0.05553117022,3084.86039
1591056651,3406.68394,19109,0.02206444554,3087.68394
1591056654,3409.53489,19228,0.03810416162,3090.53489
1591056657,3412.19148,19341,0.0330786705,3093.19148
1591056660,3415.0004,19459,0.04256154969,3096.0004
1591056662,3417.828,19579,0.1336589754,3098.828
1591056665,3420.66811,19700,0.1071783304,3101.66811
1591056668,3423.34113,19813,0.1351803094,3104.34113
1591056671,3426.19155,19931,0.01965959929,3107.19155
1591056674,3429.00333,20051,0.03779569268,3110.00333
1591056682,3437.20093,20361,0.1359746307,3118.20093
1591056685,3440.09644,20482,0.03437302262,3121.09644
1591056687,3442.79659,20596,0.0598696135,3123.79659
1591056690,3445.65743,20716,0.04116943106,3126.65743
1591056693,3448.52287,20834,0.007995442487,3129.52287
1591056696,3451.22416,20948,0.1618965715,3132.22416
1591056698,3453.94262,21063,0.1135925129,3134.94262
1591056701,3456.63317,21174,0.01312491298,3137.63317
1591056704,3459.49394,21294,0.1194646358,3140.49394
1591056707,3462.34533,21415,0.04809523374,3143.34533
1591056710,3465.1852,21534,0.09450319409,3146.1852
1591056713,3467.98825,21651,0.0584337227,3148.98825
1591056715,3470.64984,21761,0.07355010509,3151.64984
1591056718,3473.45519,21880,0.05531841516,3154.45519
1591056721,3476.30516,22000,0.04867088422,3157.30516
1591056734,3489.36139,22495,0.1137590483,3170.36139
1591056737,3492.21036,22615,0.04034551978,3173.21036
1591056740,3495.04579,22734,0.102892898,3176.04579
1591056742,3497.72438,22847,0.05358631909,3178.72438
1591056745,3500.39072,22960,0.06669278443,3181.39072
1591056748,3503.25935,23079,0.05059666559,3184.25935
1591056750,3505.91336,23191,0.03739381209,3186.91336
1591056753,3508.73928,23311,0.05927475169,3189.73928
1591056756,3511.59278,23430,0.05574363843,3192.59278
1591056759,3514.46402,23551,0.06055292487,3195.46402
1591056762,3517.28016,23669,0.1075769737,3198.28016
1591056765,3520.11867,23789,0.1698083431,3201.11867
1591056767,3522.94934,23908,0.03736684471,3203.94934
1591056770,3525.78482,24027,0.09600823373,3206.78482
1591056783,3538.20562,24496,0.02935465239,3219.20562
1591056786,3541.05448,24616,0.05354633927,3222.05448
1591056788,3543.90369,24736,0.03816403821,3224.90369
1591056791,3546.73404,24855,0.04574275762,3227.73404
1591056794,3549.40997,24969,0.0996041894,3230.40997
1591056797,3552.2576,25089,0.1056124419,3233.2576
1591056800,3555.08659,25209,0.04310329631,3236.08659
1591056802,3557.93391,25329,0.05856798589,3238.93391
1591056805,3560.63087,25442,0.03403525427,3241.63087
1591056808,3563.46388,25560,0.08596676588,3244.46388
1591056811,3566.15673,25671,0.06735013425,3247.15673
1591056813,3568.85389,25785,0.07140608132,3249.85389
1591056816,3571.54887,25898,0.08603783697,3252.54887
1591056819,3574.23711,26012,0.03028558567,3255.23711
1591056835,3590.04544,26607,0.05372903496,3271.04544
1591056837,3592.76172,26722,0.04666692764,3273.76172
1591056840,3595.42948,26834,0.04693844169,3276.42948
1591056843,3598.10266,26944,0.08071313798,3279.10266
1591056845,3600.79174,27057,0.04858604446,3281.79174
1591056848,3603.6308,27177,0.0755578652,3284.6308
1591056851,3606.49739,27297,0.1022846624,3287.49739
1591056854,3609.15105,27409,0.05386533961,3290.15105
1591056857,3612.00511,27529,0.07684525102,3293.00511
1591056859,3614.67635,27640,0.04752199724,3295.67635
1591056862,3617.36032,27753,0.06043125317,3298.36032
1591056865,3620.04941,27867,0.1822842956,3301.04941
1591056867,3622.91605,27986,0.06407482177,3303.91605
1591056870,3625.60546,28099,0.04921477288,3306.60546
1591056880,3635.3967,28463,0.04715806618,3316.3967
1591056883,3638.21968,28583,0.02188842371,3319.21968
1591056886,3641.07162,28703,0.01967581548,3322.07162
1591056888,3643.90425,28821,0.07467617095,3324.90425
1591056891,3646.71861,28940,0.09640564024,3327.71861
1591056894,3649.51235,29059,0.1796445101,3330.51235
1591056897,3652.34119,29175,0.05907655507,3333.34119
1591056900,3655.04952,29289,0.0682978332,3336.04952
1591056902,3657.74985,29403,0.08943185955,3338.74985
1591056905,3660.42907,29515,0.08678410202,3341.42907
1591056908,3663.22744,29633,0.1544539928,3344.22744
1591056911,3666.04847,29752,0.08313084394,3347.04847
1591056913,3668.87986,29871,0.1261366606,3349.87986
1591056916,3671.53172,29983,0.0666115731,3352.53172
1591056919,3674.30664,30102,0.1362378746,3355.30664
1591056929,3684.68069,30487,0.1262845546,3365.68069
1591056932,3687.40852,30603,0.07956500351,3368.40852
1591056935,3690.20452,30721,0.06712337583,3371.20452
1591056937,3692.91296,30834,0.07197883725,3373.91296
1591056940,3695.58267,30945,0.07291740924,3376.58267
1591056943,3698.41839,31065,0.08149623871,3379.41839
1591056946,3701.21353,31184,0.0888517946,3382.21353
1591056949,3704.06978,31304,0.03650210053,3385.06978
1591056951,3706.93577,31422,0.04011799395,3387.93577
1591056954,3709.7612,31542,0.1204325706,3390.7612
1591056957,3712.59567,31660,0.05466344208,3393.59567
1591056960,3715.43382,31779,0.14051117,3396.43382
1591056963,3718.26548,31899,0.05855580419,3399.26548
1591056966,3721.09843,32017,0.0416892916,3402.09843
1591056975,3730.93652,32395,0.01952994801,3411.93652
1591056978,3733.70086,32509,0.01187178399,3414.70086
1591056981,3736.53897,32629,0.02720021456,3417.53897
1591056984,3739.38974,32749,0.01440725476,3420.38974
1591056987,3742.22954,32866,0.008269970305,3423.22954
1591056989,3744.91742,32978,0.007388446014,3425.91742
1591056992,3747.58944,33091,0.01139347162,3428.58944
1591056995,3750.27368,33203,0.02131581306,3431.27368
1591056997,3752.94122,33315,0.02280750684,3433.94122
1591057000,3755.78772,33435,0.006624753587,3436.78772
1591057003,3758.61256,33555,0.01685830019,3439.61256
1591057006,3761.44773,33673,0.005830673501,3442.44773
1591057009,3764.17189,33790,0.01330378372,3445.17189
1591057012,3767.05077,33910,0.005727308337,3448.05077
1591057014,3769.90238,34030,0.03409441933,3450.90238
1591057017,3772.59293,34144,0.002271026839,3453.59293
1591057029,3784.48678,34584,0.008237106726,3465.48678
1591057032,3787.18714,34698,0.001721557695,3468.18714
1591057034,3789.87076,34810,0.00142002455,3470.87076
1591057037,3792.55596,34922,0.0008251055842,3473.55596
1591057040,3795.22371,35035,0.0009298323421,3476.22371
1591057043,3798.06655,35153,0.008691707626,3479.06655
1591057045,3800.78687,35270,0.001581061864,3481.78687
1591057048,3803.62806,35388,0.00299174292,3484.62806
1591057051,3806.44895,35506,0.0009025833569,3487.44895
1591057054,3809.12307,35619,0.001581878285,3490.12307
1591057057,3811.9845,35739,0.003135714447,3492.9845
1591057059,3814.83629,35857,0.002967879176,3495.83629
1591057062,3817.65333,35976,0.004048021976,3498.65333
1591057065,3820.4791,36096,0.002756562317,3501.4791
1591057074,3829.63068,36440,0.004857535474,3510.63068
1591057077,3832.50826,36559,0.01392239984,3513.50826
1591057080,3835.3129,36679,0.005680141505,3516.3129
1591057083,3838.15699,36798,0.004224899225,3519.15699
1591057086,3840.98663,36918,0.004496939015,3521.98663
1591057088,3843.82011,37037,0.02154635638,3524.82011
1591057091,3846.63207,37156,0.002624654444,3527.63207
1591057094,3849.45456,37275,0.001496792072,3530.45456
1591057097,3852.29605,37395,0.001606265432,3533.29605
1591057100,3855.13011,37514,0.002639743732,3536.13011
1591057102,3857.81069,37627,0.007411852013,3538.81069
1591057105,3860.66652,37746,0.001292607747,3541.66652
1591057108,3863.35119,37858,0.001998974476,3544.35119
1591057110,3865.97072,37970,0.003759620944,3546.97072
1591057113,3868.77971,38090,0.002096495358,3549.77971
1591057124,3879.06404,38481,0.002949970774,3560.06404
1591057126,3881.76363,38594,0.003653933061,3562.76363
1591057129,3884.60777,38714,0.001702721929,3565.60777
1591057132,3887.46137,38834,0.003431133926,3568.46137
1591057135,3890.27045,38953,0.003535565455,3571.27045
1591057138,3893.08238,39072,0.001977060689,3574.08238
1591057140,3895.96516,39194,0.000407347281,3576.96516
1591057143,3898.80629,39315,0.0004163989215,3579.80629
1591057146,3901.65371,39434,0.001328286598,3582.65371
1591057149,3904.53786,39554,0.002355225617,3585.53786
1591057152,3907.36174,39673,0.000834575214,3588.36174
1591057155,3910.05316,39786,0.002122801263,3591.05316
1591057157,3912.91088,39906,0.003963972908,3593.91088
1591057160,3915.75303,40025,0.002085376065,3596.75303
1591057163,3918.58663,40143,0.001473905868,3599.58663
1591057172,3927.55078,40481,0.005404619966,3608.55078
