Wall time,Step,Value
1576555960.884337,150,12.872262954711914
1576555968.785532,252,12.909488677978516
1576555976.392112,354,13.409427642822266
1576555984.384979,456,12.761340141296387
1576555992.0482,558,13.31042194366455
1576555999.651271,660,13.415518760681152
1576556007.266965,762,13.393397331237793
1576556016.477978,866,11.290905952453613
1576556024.058593,968,13.455282211303711
1576556031.679554,1070,13.384130477905273
1576556039.445812,1174,13.391263961791992
1576556047.118732,1276,13.293513298034668
1576556054.82975,1379,13.3576021194458
1576556063.167673,1483,12.473052024841309
1576556073.843779,1607,11.614709854125977
1576556081.687697,1711,13.258790016174316
1576556089.300779,1813,13.397862434387207
1576556097.122916,1917,13.295600891113281
1576556104.800875,2019,13.284924507141113
1576556112.599848,2123,13.335041046142578
1576556120.166986,2225,13.479231834411621
1576556127.990767,2329,13.292816162109375
1576556137.056925,2432,11.360963821411133
1576556144.704527,2534,13.337505340576172
1576556152.357173,2636,13.328689575195312
1576556160.052712,2739,13.384469985961914
1576556167.611426,2841,13.494439125061035
1576556175.301619,2943,13.263671875
1576556182.933992,3043,13.101924896240234
1576556194.302099,3177,11.787341117858887
1576556201.981187,3280,13.413108825683594
1576556209.575724,3381,13.299026489257812
1576556217.231175,3483,13.323843002319336
1576556224.675083,3583,13.433746337890625
1576556232.286335,3685,13.401315689086914
1576556240.104035,3789,13.303130149841309
1576556247.698901,3890,13.298373222351074
1576556256.844396,3993,11.26242733001709
1576556264.572645,4096,13.327645301818848
1576556272.179428,4198,13.409137725830078
1576556279.831482,4300,13.329787254333496
1576556287.520033,4403,13.3966646194458
1576556295.348115,4507,13.28536605834961
1576556303.2139,4609,12.967668533325195
1576556314.53869,4742,11.744123458862305
1576556322.305439,4845,13.261590957641602
1576556329.881873,4947,13.462847709655762
1576556337.595588,5050,13.352828979492188
1576556345.19397,5152,13.42382526397705
1576556352.782661,5254,13.441022872924805
1576556360.600361,5358,13.303238868713379
1576556368.392563,5461,13.218342781066895
1576556377.300823,5563,11.449989318847656
1576556384.824608,5665,13.557065963745117
1576556392.422502,5767,13.424769401550293
1576556400.322473,5871,13.164602279663086
1576556407.983318,5973,13.314386367797852
1576556415.577248,6075,13.431857109069824
1576556423.183171,6177,13.410608291625977
