Wall time,Relative time (s),Step,Value,Norm value
1586821481,8240,12201,0.012320265,0.003184184
1586821547,8306,12301,0.011448348,0.002958835
1586821614,8373,12401,0.016921245,0.004373308
1586821681,8440,12501,0.018818196,0.004863579
1586821748,8507,12601,0.023857912,0.006166096
1586821815,8574,12701,0.015872266,0.004102201
1586821882,8641,12801,0.025753208,0.006655938
1586821948,8707,12901,0.016117472,0.004165573
1586822021,8780,13001,0.020545427,0.005309983
1586822087,8846,13101,0.020059578,0.005184415
1586822154,8913,13201,0.016256198,0.004201428
1586822220,8979,13301,0.015406042,0.003981703
1586822286,9045,13401,0.018469609,0.004773486
1586822352,9111,13501,0.018246269,0.004715763
1586822419,9178,13601,0.013119707,0.0033908
1586822485,9244,13701,0.013999635,0.003618218
1586822552,9311,13801,0.019311503,0.004991073
1586822618,9377,13901,0.019748766,0.005104085
1586822692,9451,14001,0.02172053,0.005613688
1586822758,9517,14101,0.016025104,0.0041417
1586822825,9584,14201,0.016393516,0.004236918
1586822891,9650,14301,0.021674147,0.005601701
1586822957,9716,14401,0.009832248,0.002541153
1586823023,9782,14501,0.013292852,0.003435548
1586823090,9849,14601,0.021089921,0.005450707
1586823156,9915,14701,0.024729282,0.006391302
1586823223,9982,14801,0.01244784,0.003217154
1586823289,10048,14901,0.014106257,0.003645774
1586823365,10124,15001,0.014776645,0.003819037
1586823432,10191,15101,0.021895628,0.005658943
1586823499,10258,15201,0.014812162,0.003828215
1586823565,10324,15301,0.019138671,0.004946405
1586823632,10391,15401,0.013529356,0.003496674
1586823699,10458,15501,0.011375624,0.002940038
1586823766,10525,15601,0.019441498,0.005024671
1586823832,10591,15701,0.018301358,0.004730001
1586823899,10658,15801,0.015235089,0.003937521
1586823966,10725,15901,0.013469839,0.003481291
1586824042,10801,16001,0.017717637,0.004579138
1586824109,10868,16101,0.014972985,0.003869779
1586824176,10935,16201,0.013397891,0.003462695
1586824242,11001,16301,0.010900532,0.002817251
1586824310,11069,16401,0.019920623,0.0051485
1586824376,11135,16501,0.01987098,0.005135671
1586824444,11203,16601,0.014572242,0.003766207
1586824510,11269,16701,0.017591439,0.004546522
1586824577,11336,16801,0.01968731,0.005088201
1586824644,11403,16901,0.010175426,0.002629848
1586824718,11477,17001,0.030629599,0.007916245
1586824785,11544,17101,0.015269475,0.003946409
1586824852,11611,17201,0.008878553,0.002294668
1586824918,11677,17301,0.020451054,0.00528559
1586824985,11744,17401,0.014247946,0.003682394
1586825051,11810,17501,0.01991404,0.0051468
1586825117,11876,17601,0.014286034,0.003692236
1586825184,11943,17701,0.018655624,0.00482156
1586825250,12009,17801,0.017835174,0.004609514
1586825316,12075,17901,0.015628204,0.004039121
1586825392,12151,18001,0.012640405,0.003266924
1586825458,12217,18101,0.016196515,0.004186004
1586825525,12284,18201,0.016527561,0.004271561
1586825591,12350,18301,0.023713892,0.006128874
1586825658,12417,18401,0.018702114,0.004833575
1586825724,12483,18501,0.010200492,0.002636325
1586825790,12549,18601,0.007386274,0.001908987
1586825857,12616,18701,0.010075608,0.002604049
1586825924,12683,18801,0.0155928,0.004029972
1586825991,12750,18901,0.019469447,0.005031895
1586826066,12825,19001,0.012218086,0.003157775
1586826133,12892,19101,0.014187414,0.003666747
1586826201,12960,19201,0.013852613,0.003580218
1586826267,13026,19301,0.016826998,0.004348952
1586826335,13094,19401,0.02019429,0.00521923
1586826401,13160,19501,0.02458903,0.006355055
1586826469,13228,19601,0.016393192,0.004236833
1586826535,13294,19701,0.014406154,0.003723281
1586826602,13361,19801,0.012074196,0.003120587
1586826669,13428,19901,0.010883868,0.002812945
1586826746,13505,20001,0.010419192,0.002692848
1586826813,13572,20101,0.014235089,0.00367907
1586826880,13639,20201,0.022261919,0.005753611
1586826946,13705,20301,0.02133245,0.005513389
1586827013,13772,20401,0.021396903,0.005530046
1586827080,13839,20501,0.012633143,0.003265045
1586827147,13906,20601,0.008249069,0.002131979
1586827214,13973,20701,0.012548059,0.003243056
1586827281,14040,20801,0.009346235,0.002415541
1586827347,14106,20901,0.019873843,0.00513641
1586827424,14183,21001,0.014738278,0.00380912
1586827491,14250,21101,0.010358801,0.00267724
1586827558,14317,21201,0.020526566,0.005305108
1586827625,14384,21301,0.01317366,0.003404743
1586827692,14451,21401,0.010428526,0.002695262
1586827758,14517,21501,0.012637574,0.00326619
1586827825,14584,21601,0.013329228,0.00344495
1586827892,14651,21701,0.01765921,0.004564037
1586827959,14718,21801,0.008650006,0.002235602
1586828026,14785,21901,0.014446775,0.003733782
1586828102,14861,22001,0.011148321,0.002881292
1586828169,14928,22101,0.01171789,0.003028498
1586828236,14995,22201,0.012493343,0.003228914
1586828303,15062,22301,0.010126458,0.002617192
1586828370,15129,22401,0.015433013,0.003988674
1586828436,15195,22501,0.009428951,0.00243692
1586828503,15262,22601,0.011360536,0.002936141
1586828570,15329,22701,0.011574659,0.00299148
1586828637,15396,22801,0.016167752,0.004178568
1586828703,15462,22901,0.019335665,0.004997317
1586828782,15541,23001,0.013184428,0.003407527
1586828849,15608,23101,0.011178914,0.002889198
1586828915,15674,23201,0.015664903,0.004048606
1586828982,15741,23301,0.009029908,0.002333787
1586829049,15808,23401,0.012998452,0.00335946
1586829116,15875,23501,0.012345544,0.003190715
1586829182,15941,23601,0.010059915,0.002599994
1586829249,16008,23701,0.018549649,0.004794172
1586829316,16075,23801,0.013846956,0.003578758
1586829383,16142,23901,0.009347554,0.002415882
1586829458,16217,24001,0.025026467,0.006468111
1586829524,16283,24101,0.008956684,0.002314861
1586829591,16350,24201,0.017575359,0.004542366
1586829658,16417,24301,0.013720541,0.003546085
1586829725,16484,24401,0.010091641,0.002608192
1586829791,16550,24501,0.006512464,0.001683151
1586829858,16617,24601,0.006513763,0.001683486
1586829925,16684,24701,0.009082859,0.002347472
1586829991,16750,24801,0.013753168,0.003554518
1586830058,16817,24901,0.012998975,0.003359594
1586830133,16892,25001,0.01468334,0.003794921
1586830199,16958,25101,0.023946337,0.006188951
1586830266,17025,25201,0.019254042,0.004976222
1586830333,17092,25301,0.012458686,0.003219958
1586830400,17159,25401,0.01151454,0.002975942
1586830466,17225,25501,0.013502903,0.003489835
1586830533,17292,25601,0.01287042,0.00332637
1586830600,17359,25701,0.012758672,0.003297488
1586830667,17426,25801,0.015824134,0.004089759
1586830733,17492,25901,0.011755721,0.003038275
1586830807,17566,26001,0.01642973,0.004246277
1586830874,17633,26101,0.012924505,0.00334035
1586830941,17700,26201,0.019660994,0.005081399
1586831008,17767,26301,0.017158387,0.0044346
1586831074,17833,26401,0.008127693,0.002100608
1586831141,17900,26501,0.014988224,0.003873717
1586831208,17967,26601,0.01149898,0.002971921
1586831274,18033,26701,0.009469416,0.002447379
1586831341,18100,26801,0.012380213,0.003199675
1586831407,18166,26901,0.012605663,0.003257943
1586831481,18240,27001,0.007719365,0.001995077
1586831548,18307,27101,0.012927825,0.003341205
1586831614,18373,27201,0.015536547,0.004015434
1586831680,18439,27301,0.010462833,0.002704127
1586831747,18506,27401,0.011335079,0.002929561
1586831813,18572,27501,0.01929244,0.004986147
1586831880,18639,27601,0.018641561,0.004817926
1586831946,18705,27701,0.017169226,0.004437401
1586832013,18772,27801,0.011160485,0.002884438
1586832079,18838,27901,0.015546159,0.004017918
1586832158,18917,28001,0.018577497,0.00480137
1586832225,18984,28101,0.011990491,0.003098952
1586832291,19050,28201,0.010669225,0.002757468
1586832358,19117,28301,0.015909221,0.004111751
1586832424,19183,28401,0.01596063,0.004125038
1586832490,19249,28501,0.012224216,0.003159359
1586832557,19316,28601,0.011492036,0.002970127
1586832623,19382,28701,0.018056657,0.004666758
1586832690,19449,28801,0.016898632,0.004367464
1586832756,19515,28901,0.009408145,0.002431544
1586832832,19591,29001,0.016076364,0.004154948
1586832898,19657,29101,0.012276289,0.003172817
1586832965,19724,29201,0.01225945,0.003168465
1586833031,19790,29301,0.017123433,0.004425564
1586833098,19857,29401,0.013931992,0.003600734
1586833164,19923,29501,0.009417249,0.002433896
1586833230,19989,29601,0.014500089,0.00374756
1586833296,20055,29701,0.020187907,0.005217582
1586833363,20122,29801,0.020822849,0.005381682
1586833429,20188,29901,0.011468954,0.002964159
1586833503,20262,30001,0.011371725,0.002939033
1586833569,20328,30101,0.013450958,0.003476411
1586833636,20395,30201,0.00973673,0.002516466
1586833702,20461,30301,0.012749977,0.003295243
1586833769,20528,30401,0.005485468,0.001417724
1586833835,20594,30501,0.008640821,0.002233227
1586833901,20660,30601,0.006665117,0.001722606
1586833967,20726,30701,0.014695667,0.003798108
1586834034,20793,30801,0.009541386,0.00246598
1586834100,20859,30901,0.014305994,0.003697395
1586834175,20934,31001,0.010689073,0.002762599
1586834241,21000,31101,0.012607099,0.003258315
1586834308,21067,31201,0.008927125,0.002307221
1586834374,21133,31301,0.008815348,0.002278334
1586834440,21199,31401,0.013974473,0.003611713
1586834506,21265,31501,0.013100453,0.003385822
1586834573,21332,31601,0.008628748,0.002230107
1586834639,21398,31701,0.007298634,0.001886337
1586834706,21465,31801,0.011640006,0.00300837
1586834772,21531,31901,0.01763577,0.004557979
1586834847,21606,32001,0.014318679,0.003700674
1586834914,21673,32101,0.002847843,0.000736027
1586834981,21740,32201,0.002934152,0.000758333
1586835047,21806,32301,0.00220359,0.00056952
1586835114,21873,32401,0.000860998,0.000222526
1586835180,21939,32501,0.000937239,0.00024223
1586835246,22005,32601,0.000732804,0.000189393
1586835313,22072,32701,0.000712711,0.0001842
1586835379,22138,32801,0.000651552,0.000168394
1586835445,22204,32901,0.00030863,7.97657E-05
1586835523,22282,33001,0.000495274,0.000128003
1586835590,22349,33101,0.000279451,7.22241E-05
1586835656,22415,33201,0.000526478,0.000136069
1586835723,22482,33301,0.000518352,0.000133968
1586835789,22548,33401,0.001105862,0.00028581
1586835856,22615,33501,0.000674966,0.000174447
1586835923,22682,33601,0.000470736,0.000121663
1586835989,22748,33701,0.00031735,8.20194E-05
1586836055,22814,33801,0.000312945,8.08796E-05
1586836121,22880,33901,0.000346466,8.95454E-05
1586836198,22957,34001,0.000323928,8.372E-05
1586836264,23023,34101,0.000297915,7.69951E-05
1586836331,23090,34201,0.000385022,9.95087E-05
1586836397,23156,34301,0.000234842,6.06946E-05
1586836464,23223,34401,0.000279541,7.22473E-05
1586836530,23289,34501,0.00030691,7.93211E-05
1586836597,23356,34601,0.000328899,8.50045E-05
