Wall time,Relative time (s),Step,Value,Norm value
1584996486,741,13944,0.119904697,0.043832191
1584996496,751,14111,0.243164986,0.088891047
1584996501,756,14219,0.299924403,0.109639939
1584996507,762,14325,0.2770634,0.101282903
1584996512,767,14432,0.383721054,0.140272524
1584996518,773,14540,0.283773333,0.103735777
1584996524,779,14648,0.208870277,0.076354322
1584996529,784,14757,0.368157685,0.134583201
1584996535,790,14863,0.196683109,0.071899198
1584996540,795,14967,0.309013844,0.112962662
1584996546,801,15071,0.388289392,0.141942519
1584996551,806,15177,0.246157348,0.089984931
1584996557,812,15283,0.305665374,0.1117386
1584996563,818,15390,0.174930096,0.063947198
1584996568,823,15498,0.334866047,0.122413157
1584996574,829,15606,0.401259989,0.146684032
1584996580,835,15715,0.268566966,0.098176959
1584996585,840,15821,0.289747477,0.105919676
1584996591,846,15929,0.2125507,0.077699732
1584996601,856,16104,0.234070629,0.085566527
1584996607,862,16212,0.267088979,0.097636668
1584996612,867,16320,0.303034157,0.110776736
1584996618,873,16428,0.322549433,0.117910713
1584996623,878,16534,0.30981341,0.11325495
1584996629,884,16640,0.181901246,0.066495561
1584996635,890,16746,0.325758636,0.119083865
1584996640,895,16852,0.244093329,0.089230411
1584996646,901,16960,0.259008557,0.0946828
1584996651,906,17068,0.279389441,0.102133207
1584996657,912,17176,0.308022916,0.11260042
1584996663,918,17283,0.22539556,0.082395281
1584996668,923,17390,0.324283659,0.118544674
1584996674,929,17497,0.243964255,0.089183227
1584996679,934,17605,0.147534475,0.053932493
1584996685,940,17714,0.147477716,0.053911744
1584996691,946,17822,0.146142825,0.053423764
1584996696,951,17930,0.227446973,0.083145193
1584996707,962,18111,0.236849874,0.086582504
1584996713,968,18219,0.258434474,0.094472939
1584996718,973,18324,0.255515814,0.093405998
1584996724,979,18429,0.158445999,0.057921294
1584996729,984,18537,0.175440207,0.064133673
1584996735,990,18646,0.208698481,0.07629152
1584996741,996,18754,0.179156572,0.065492222
1584996746,1001,18861,0.171866715,0.062827352
1584996752,1007,18968,0.219694629,0.080311257
1584996757,1012,19072,0.255544662,0.093416544
1584996763,1018,19175,0.258518636,0.094503706
1584996768,1023,19280,0.290611058,0.106235366
1584996774,1029,19384,0.215262949,0.078691218
1584996779,1034,19488,0.124502808,0.04551307
1584996785,1040,19596,0.116613127,0.042628929
1584996790,1045,19707,0.14341934,0.05242817
1584996796,1051,19815,0.229498029,0.083894974
1584996802,1057,19922,0.261614472,0.095635415
1584996807,1062,20028,0.290873349,0.106331249
1584996814,1069,20136,0.200650826,0.073349631
1584996820,1075,20243,0.256689191,0.093834936
1584996825,1080,20349,0.306757897,0.112137981
1584996831,1086,20454,0.141080588,0.051573219
1584996837,1092,20563,0.285144687,0.104237087
1584996842,1097,20668,0.182511896,0.06671879
1584996848,1103,20774,0.133737013,0.048888713
1584996853,1108,20881,0.296541899,0.108403436
1584996859,1114,20987,0.238212198,0.087080513
1584996864,1119,21095,0.187274218,0.068459697
1584996870,1125,21202,0.234490752,0.085720106
1584996876,1131,21307,0.184742644,0.067534259
1584996881,1136,21414,0.272151649,0.09948737
1584996887,1142,21520,0.16296427,0.059572987
1584996892,1147,21625,0.238907441,0.087334665
1584996898,1153,21729,0.192711204,0.070447234
1584996903,1158,21833,0.164671078,0.060196925
1584996909,1164,21937,0.115974218,0.04239537
1584996921,1176,22139,0.23784709,0.086947045
1584996926,1181,22243,0.096684307,0.035343778
1584996932,1187,22347,0.180885553,0.066124266
1584996937,1192,22453,0.167596757,0.061266433
1584996943,1198,22560,0.280390829,0.102499273
1584996948,1203,22668,0.177164659,0.064764061
1584996954,1209,22773,0.287698388,0.105170614
1584996959,1214,22880,0.246212795,0.0900052
1584996965,1220,22988,0.269403636,0.098482811
1584996970,1225,23096,0.198048979,0.072398504
1584996976,1231,23202,0.096680403,0.035342351
1584996982,1237,23311,0.260201007,0.095118711
1584996987,1242,23419,0.345828712,0.126420653
1584996993,1248,23527,0.155792117,0.056951145
1584996998,1253,23635,0.161497518,0.059036803
1584997004,1259,23742,0.200070009,0.073137308
