Wall time,Raw Time,Step,Value,Time
1590433077,0,39,2.517875433,0
1590433084,7.474600077,166,2.812859297,7.474600077
1590433089,12.30405998,277,2.344007254,12.30405998
1590433093,16.25457001,389,2.135779381,16.25457001
1590433096,19.80884004,503,2.087686539,19.80884004
1590433100,23.23309016,615,2.03636837,23.23309016
1590433103,26.21878004,728,2.044714928,26.21878004
1590433106,29.07873011,847,1.930810809,29.07873011
1590433109,31.91617012,964,1.923849821,31.91617012
1590433111,34.62061,1079,2.025270939,34.62061
1590433114,37.49413013,1198,1.887387633,37.49413013
1590433117,40.18387008,1311,1.905160904,40.18387008
1590433120,43.02599001,1431,1.933843851,43.02599001
1590433122,45.85150003,1550,1.841346502,45.85150003
1590433125,48.72382998,1670,1.865480423,48.72382998
1590433128,51.54892015,1788,1.845975161,51.54892015
1590433131,54.3717401,1907,1.809569359,54.3717401
1590433140,63.38452005,2255,1.823107719,63.38452005
1590433143,66.20879006,2375,1.779535294,66.20879006
1590433146,69.03882003,2493,1.786807537,69.03882003
1590433148,71.85929012,2613,1.941087961,71.85929012
1590433151,74.66807008,2731,1.798214197,74.66807008
1590433154,77.45868015,2848,1.684470534,77.45868015
1590433157,80.28970003,2966,1.787014723,80.28970003
1590433160,83.11964011,3086,1.787720203,83.11964011
1590433163,85.95085001,3205,1.789411187,85.95085001
1590433165,88.65153003,3317,1.841015577,88.65153003
1590433168,91.51248002,3437,1.671667337,91.51248002
1590433171,94.30491996,3557,1.497407436,94.30491996
1590433174,97.15971994,3676,1.759875774,97.15971994
1590433177,100,3795,1.722082138,100
1590433179,102.81726,3913,1.467195034,102.81726
1590433191,114.00477,4338,1.590108156,114.00477
1590433193,116.8716199,4458,1.639694452,116.8716199
1590433196,119.69028,4578,1.725123644,119.69028
1590433199,122.5604701,4698,1.670639038,122.5604701
1590433202,125.44278,4819,1.649982214,125.44278
1590433205,128.3111601,4936,1.524847031,128.3111601
1590433208,131.15364,5055,1.478401542,131.15364
1590433211,134.00667,5176,1.472892404,134.00667
1590433213,136.83921,5296,1.551760077,136.83921
1590433216,139.6947401,5415,1.470272303,139.6947401
1590433219,142.56077,5534,1.417878628,142.56077
1590433222,145.3824401,5652,1.372482777,145.3824401
1590433225,148.0748301,5764,1.372151375,148.0748301
1590433227,150.72012,5876,1.242762566,150.72012
1590433230,153.5769601,5994,1.385604858,153.5769601
1590433238,161.78128,6303,1.11591804,161.78128
1590433241,164.4683402,6415,1.135914445,164.4683402
1590433244,167.2859101,6534,1.388750553,167.2859101
1590433247,170.1577001,6655,1.087844849,170.1577001
1590433250,172.9929299,6775,1.099496126,172.9929299
1590433252,175.8334601,6894,1.185197473,175.8334601
1590433255,178.68923,7012,1.213556051,178.68923
1590433258,181.5065601,7132,1.255884886,181.5065601
1590433261,184.3302901,7250,1.165819883,184.3302901
1590433264,187.16366,7369,1.183201551,187.16366
1590433267,189.98879,7488,1.19376564,189.98879
1590433269,192.85653,7607,1.064375758,192.85653
1590433272,195.5251901,7719,1.041175604,195.5251901
1590433275,198.33553,7838,1.143627048,198.33553
1590433278,200.98928,7948,0.8482803106,200.98928
1590433286,209.7226501,8284,0.945940733,209.7226501
1590433289,212.5380402,8400,1.018649101,212.5380402
1590433292,215.3789001,8521,0.9474851489,215.3789001
1590433295,218.1729,8639,0.8753368258,218.1729
1590433298,220.9750299,8757,0.9226188064,220.9750299
1590433300,223.7827001,8874,0.8483580947,223.7827001
1590433303,226.58604,8994,1.102217674,226.58604
1590433306,229.44523,9110,0.8708431721,229.44523
1590433309,232.2679501,9230,0.9981001019,232.2679501
1590433312,235.11185,9349,0.7669624686,235.11185
1590433315,237.9828901,9470,0.8273721933,237.9828901
1590433317,240.7940001,9589,0.6694433689,240.7940001
1590433320,243.6721101,9707,0.8290235996,243.6721101
1590433323,246.5179,9825,0.6263645291,246.5179
1590433326,249.32968,9944,0.7410972118,249.32968
1590433338,261.4981101,10410,0.7508555651,261.4981101
1590433341,264.1868601,10522,0.7402027249,264.1868601
1590433343,266.87046,10633,0.7277739048,266.87046
1590433346,269.7537801,10753,0.6617262363,269.7537801
1590433349,272.5711801,10873,0.6857231259,272.5711801
1590433352,275.37958,10993,0.7974916697,275.37958
1590433355,278.0650101,11104,0.670556426,278.0650101
1590433358,280.91204,11224,0.5746054053,280.91204
1590433360,283.7224,11343,0.6622401476,283.7224
1590433363,286.5339801,11461,0.7241106629,286.5339801
1590433366,289.37167,11580,0.5918679237,289.37167
1590433369,292.1906199,11700,0.7642328143,292.1906199
1590433372,295.05932,11818,0.7350950837,295.05932
1590433375,297.92555,11937,0.5356998444,297.92555
1590433377,300.5599802,12048,0.6152675152,300.5599802
1590433384,307.43853,12305,0.5414390564,307.43853
1590433387,310.2646801,12424,0.4595267773,310.2646801
1590433390,313.0577199,12543,0.5413175821,313.0577199
1590433392,315.8696799,12662,0.5938626528,315.8696799
1590433395,318.6762002,12779,0.6391536593,318.6762002
1590433398,321.49066,12899,0.5924496651,321.49066
1590433401,324.3205202,13018,0.5331177711,324.3205202
1590433404,327.1349502,13137,0.6010117531,327.1349502
1590433407,329.9644899,13255,0.5801990628,329.9644899
1590433409,332.81039,13376,0.4341075122,332.81039
1590433412,335.6068799,13492,0.7033658028,335.6068799
1590433415,338.41678,13611,0.6406490803,338.41678
1590433418,341.2432101,13729,0.378915906,341.2432101
1590433421,343.9450901,13840,0.7679243088,343.9450901
1590433423,346.7460101,13960,0.3808701038,346.7460101
1590433434,357.3640001,14365,0.6000909805,357.3640001
1590433437,360.1965501,14485,0.5116838813,360.1965501
1590433440,363.01371,14603,0.4383537173,363.01371
1590433442,365.8431301,14721,0.4763396382,365.8431301
1590433445,368.6633301,14841,0.5937515497,368.6633301
1590433448,371.49769,14957,0.569506526,371.49769
1590433451,374.3568699,15077,0.7317716479,374.3568699
1590433454,377.1442001,15196,0.4687394202,377.1442001
1590433457,379.9746799,15316,0.4515256882,379.9746799
1590433459,382.7985702,15433,0.4360652268,382.7985702
1590433462,385.67085,15552,0.4751932621,385.67085
1590433465,388.4876699,15673,0.4243164361,388.4876699
1590433468,391.31125,15792,0.4885320067,391.31125
1590433471,394.13115,15910,0.4543115497,394.13115
1590433616,539.4008501,16015,0.5343890786,400.4008501
1590433756,678.93695,16115,0.3680287898,539.93695
1590433881,804.1043901,16215,0.2725872695,665.1043901
1590434016,939.5988901,16315,0.195906207,800.5988901
1590434141,1064.66746,16415,0.1596104503,925.66746
1590434280,1203.60211,16515,0.1551170796,1064.60211
1590434405,1328.44528,16615,0.1377292275,1189.44528
1590434530,1453.41674,16715,0.1184996217,1314.41674
1590434670,1593.72826,16815,0.08979701996,1454.72826
1590434795,1718.56566,16915,0.09301073104,1579.56566
1590434932,1854.95368,17015,0.07539573312,1715.95368
1590435057,1979.91694,17115,0.07126966119,1840.91694
1590435181,2104.41324,17215,0.05608713254,1965.41324
1590435317,2240.62144,17315,0.05271540582,2101.62144
1590435442,2365.64423,17415,0.07268235832,2226.64423
1590435580,2503.79051,17515,0.06578720361,2364.79051
1590435705,2628.66896,17615,0.05406210572,2489.66896
1590435830,2753.50091,17715,0.05036176741,2614.50091
1590435967,2890.55458,17815,0.03505469114,2751.55458
1590436092,3015.17237,17915,0.04515165836,2876.17237
1590436229,3152.90005,18015,0.01715766825,3013.90005
1590436355,3277.96993,18115,0.00242844224,3138.96993
1590436479,3402.8111,18215,0.001951434067,3263.8111
1590436616,3539.7309,18315,0.002162598073,3400.7309
1590436741,3664.5115,18415,0.001582683413,3525.5115
1590436878,3800.96806,18515,0.0009658845374,3661.96806
1590437003,3926.23268,18615,0.001517250785,3787.23268
1590437128,4051.5509,18715,0.0009521262837,3912.5509
1590437269,4192.02489,18815,0.0007083659293,4053.02489
1590437394,4317.22353,18915,0.000746415928,4178.22353
1590437532,4455.12046,19015,0.001086927019,4316.12046
1590437656,4579.80368,19115,0.0005884232232,4440.80368
1590437781,4704.89368,19215,0.001307526138,4565.89368
1590437921,4844.12348,19315,0.0005657984875,4705.12348
1590438046,4969.08816,19415,0.0004914142191,4830.08816
1590438185,5108.84137,19515,0.0005191686796,4969.84137
1590438310,5233.85608,19615,0.0003326294245,5094.85608
1590438436,5359.09569,19715,0.0003932945547,5220.09569
1590438576,5499.61953,19815,0.0004435391747,5360.61953
1590438701,5624.48101,19915,0.0006592723657,5485.48101
1590438842,5765.17712,20015,0.0004079118953,5626.17712
1590438967,5890.2341,20115,0.0004046900431,5751.2341
1590439092,6014.92383,20215,0.0002859381784,5875.92383
1590439232,6154.99468,20315,0.0003210818395,6015.99468
1590439356,6279.66424,20415,0.0004919704515,6140.66424
1590439496,6419.01063,20515,0.0004346572096,6280.01063
1590439620,6543.86298,20615,0.0005742689245,6404.86298
1590439745,6668.74326,20715,0.0005237192963,6529.74326
1590439886,6809.42905,20815,0.00064016541,6670.42905
1590440011,6934.37658,20915,0.000560400018,6795.37658
1590440148,7071.36096,21015,0.0003837668919,6932.36096
1590440273,7196.06626,21115,0.0004353958066,7057.06626
1590440398,7321.17238,21215,0.000524818548,7182.17238
1590440541,7464.79239,21315,0.0002937025856,7325.79239
1590440666,7589.77148,21415,0.0003454837715,7450.77148
1590440808,7731.29033,21515,0.0002683599887,7592.29033
1590440933,7856.01477,21615,0.0004891852732,7717.01477
1590441057,7980.64378,21715,0.0003109925892,7841.64378
1590441200,8123.20899,21815,0.0002874727361,7984.20899
1590441324,8247.8451,21915,0.000336490164,8108.8451
