Wall time,Step,Value
1594310774.066079,0,0.09929999709129333
1594311145.487876,250,0.5892999768257141
1594311336.502819,400,0.7287999987602234
1594311708.35996,4490,0.6850000023841858
1594311779.553897,6511,0.8030999898910522
1594311850.754186,10461,0.7896000146865845
1594311921.851793,12568,0.8069999814033508
1594311992.825033,16588,0.8375999927520752
1594312063.956123,18493,0.8292999863624573
1594312135.138098,20505,0.8618999719619751
1594312146.158541,22509,0.8726000189781189
1594312217.662533,24564,0.861299991607666
1594312288.889082,28573,0.892300009727478
1594312359.9171,30546,0.885200023651123
1594312431.19214,34572,0.9190000295639038
1594312502.41057,36578,0.9200999736785889
1594312573.168397,38586,0.9182999730110168
1594312583.88254,40599,0.9194999933242798
1594312654.92332,42611,0.9218999743461609
1594312726.278978,46625,0.9212999939918518
1594312797.577378,48720,0.9240999817848206
1594312868.738557,52675,0.9229000210762024
1594312940.177894,54674,0.9218999743461609
1594313011.409049,56683,0.9221000075340271
1594313022.60869,58689,0.9232000112533569
1594313093.669838,61214,0.9230999946594238
