Wall time,Time,Step,Value
1590688378,0,1,0.2440900505
1590688522,143.52578,101,0.2553203702
1590688649,270.5793002,201,0.3079689145
1590688793,414.7902601,301,0.2752672732
1590688921,542.7922101,401,0.2591848075
1590689064,686.1840901,501,0.2432350069
1590689192,814.22054,601,0.2282915711
1590689320,942.3824701,701,0.2202815562
1590689463,1085.28438,801,0.2150193006
1590689592,1213.44954,901,0.2090738714
1590689736,1357.45061,1001,0.2019071877
1590689864,1485.67557,1101,0.1931464523
1590689992,1613.68368,1201,0.1832218021
1590690137,1758.65022,1301,0.1717608124
1590690265,1886.90539,1401,0.1600401998
1590690412,2033.87775,1501,0.1513862312
1590690540,2162.10978,1601,0.1456338316
1590690668,2290.11541,1701,0.1384852231
1590690809,2431.06012,1801,0.1341491491
1590690937,2559.22235,1901,0.1280112416
1590691080,2701.64959,2001,0.123385787
1590691208,2829.83058,2101,0.1184665635
1590691336,2957.92182,2201,0.1159421355
1590691476,3097.55337,2301,0.1126879826
1590691604,3225.77898,2401,0.110554941
1590691748,3370.21784,2501,0.1084583849
1590691876,3498.2045,2601,0.1062463969
1590692004,3626.12433,2701,0.1050051004
1590692145,3767.08808,2801,0.1032791957
1590692273,3895.1334,2901,0.1019728333
1590692415,4036.74876,3001,0.1003531814
1590692543,4165.04096,3101,0.09849917144
1590692671,4293.32207,3201,0.09892167896
1590692811,4432.83627,3301,0.09685374051
1590692939,4560.92892,3401,0.09565661848
1590693081,4702.48324,3501,0.09564393759
1590693209,4830.63303,3601,0.09561432898
1590693337,4958.59083,3701,0.09353806078
1590693480,5101.78031,3801,0.09244250506
1590693608,5229.63185,3901,0.09102920443
1590693914,5378.15126,4081,0.09935875237
1590693921,5384.59278,4215,0.1292414963
1590693925,5388.56948,4325,0.1313604414
1590693928,5392.00685,4435,0.1339350939
1590693931,5395.06962,4548,0.1361676753
1590693934,5397.92964,4661,0.1484980136
1590693937,5401.15589,4790,0.1586777866
1590693940,5403.9991,4910,0.1626953632
1590693943,5406.85555,5029,0.1641532332
1590693946,5409.70289,5149,0.1655503511
1590693949,5412.54174,5269,0.1666635573
1590693951,5415.4087,5389,0.1682544649
1590693954,5418.24426,5509,0.169118315
1590693957,5421.08466,5628,0.1705855131
1590693960,5423.97462,5749,0.1720044762
1590693963,5426.82172,5869,0.1728710681
1590693966,5429.65154,5989,0.1739872098
1590693974,5437.80411,6292,0.17827712
1590693977,5440.68555,6412,0.179114759
1590693979,5443.37194,6527,0.1796362698
1590693982,5446.24112,6647,0.1806904376
1590693985,5449.08802,6766,0.1816509962
1590693988,5451.97895,6886,0.182098195
1590693991,5454.81633,7006,0.1828459054
1590693994,5457.5203,7120,0.1839055419
1590693996,5460.37588,7240,0.1845578998
1590693999,5463.23971,7360,0.1850969493
1590694002,5466.09133,7480,0.1860364228
1590694005,5468.96735,7599,0.1866962463
1590694008,5471.66776,7712,0.1873024702
1590694010,5474.35533,7825,0.1878594458
1590694013,5477.2207,7944,0.1880002767
1590694025,5489.15113,8396,0.1922978163
1590694028,5491.99087,8514,0.1926164329
1590694031,5494.82517,8632,0.192566976
1590694034,5497.52251,8745,0.1924979836
1590694036,5500.37035,8864,0.1927426159
1590694039,5503.2044,8983,0.193267107
1590694042,5505.89771,9097,0.1937662363
1590694045,5508.59866,9210,0.1940316111
1590694047,5511.30359,9325,0.1941782236
1590694050,5514.17802,9444,0.1941117942
1590694053,5516.88183,9559,0.194045186
1590694056,5519.5851,9672,0.1942156255
1590694058,5522.28276,9784,0.1946348548
1590694061,5525.15122,9905,0.1957733482
1590694064,5528.00413,10025,0.1962371469
1590694071,5535.087,10289,0.1976136416
1590694074,5537.79336,10402,0.1987310201
1590694077,5540.67258,10522,0.1992173046
1590694080,5543.56104,10643,0.1991824061
1590694082,5546.22252,10754,0.1990542114
1590694085,5549.06005,10874,0.1989843547
1590694088,5551.93426,10994,0.1990805417
1590694091,5554.80954,11114,0.1992278099
1590694094,5557.49564,11226,0.1989881992
1590694096,5560.19632,11339,0.1989034563
1590694099,5563.05806,11459,0.1991624981
1590694102,5565.91633,11579,0.199266389
1590694105,5568.76578,11698,0.1998243332
1590694108,5571.46461,11812,0.2004232258
1590694110,5574.31474,11931,0.2004740983
1590694123,5587.19593,12420,0.2021776587
1590694126,5590.07758,12539,0.2023296654
1590694129,5592.77444,12652,0.2023470104
1590694132,5595.47232,12766,0.2021772563
1590694134,5598.15974,12877,0.2019257545
1590694137,5600.86316,12992,0.2019680887
1590694140,5603.56886,13106,0.2021891624
1590694142,5606.25931,13217,0.2023430318
1590694145,5608.91695,13329,0.2022832781
1590694148,5611.75856,13447,0.2021096945
1590694151,5614.47531,13562,0.2020834386
1590694153,5617.16655,13675,0.2020060122
1590694156,5620.03293,13796,0.2019713521
1590694159,5622.88467,13916,0.2021514922
1590694162,5625.77038,14035,0.2022790462
1590694172,5635.86752,14411,0.202741161
1590694175,5638.72028,14531,0.2029544115
1590694178,5641.59301,14651,0.2026754171
1590694180,5644.27959,14764,0.2022383213
1590694183,5646.96484,14876,0.202019006
1590694186,5649.67402,14989,0.2021574378
1590694188,5652.38032,15103,0.2027377784
1590694191,5655.24905,15223,0.2030666322
1590694194,5658.11683,15342,0.2029238939
1590694197,5660.9527,15462,0.2026702613
1590694200,5663.63781,15574,0.2023681402
1590694202,5666.34187,15687,0.2022279054
1590694205,5669.05272,15800,0.2021373063
1590694208,5671.9104,15920,0.20186086
1590694211,5674.59709,16032,0.2016200721
1590694222,5686.23191,16468,0.2038777471
1590694225,5689.11632,16588,0.2045067102
1590694228,5691.96077,16707,0.2042135745
1590694231,5694.81109,16826,0.2037038356
1590694234,5697.67619,16946,0.2031205148
1590694236,5700.36153,17059,0.2027048618
1590694239,5703.23328,17180,0.2024547607
1590694242,5705.92967,17292,0.2024404556
1590694245,5708.65009,17406,0.2022683322
1590694247,5711.3708,17522,0.2021772712
1590694250,5714.25425,17642,0.2019411027
1590694253,5717.12215,17762,0.2016787976
1590694256,5719.99186,17883,0.2015583813
1590694259,5722.83619,18001,0.2012639642
1590694270,5734.38134,18438,0.2033163011
1590694273,5737.09335,18551,0.2031745613
1590694276,5739.76144,18665,0.2027626634
1590694279,5742.62163,18785,0.2023634613
1590694281,5745.3109,18897,0.2019066811
1590694284,5748.16611,19018,0.2015128434
1590694287,5751.04082,19139,0.2010944784
1590694290,5753.92687,19259,0.2008115202
1590694293,5756.82779,19379,0.2006864101
1590694296,5759.5316,19494,0.2004041821
1590694298,5762.22391,19607,0.2002108395
1590694301,5765.07915,19728,0.2002860755
1590694304,5767.94802,19848,0.200040549
1590694307,5770.80766,19967,0.1997949034
1590694319,5782.87336,20426,0.1996085644
1590694322,5785.62043,20540,0.2020026147
1590694325,5788.47186,20660,0.2015139163
1590694327,5791.31854,20780,0.2009673864
1590694330,5794.18839,20900,0.200514853
1590694333,5797.06248,21020,0.2005885243
1590694336,5799.74106,21131,0.2001226395
1590694339,5802.45081,21245,0.1995037645
1590694341,5805.14607,21358,0.1991633326
1590694344,5807.85745,21473,0.1987220496
1590694347,5810.74233,21594,0.1984652579
1590694350,5813.61066,21713,0.1982500404
1590694353,5816.48006,21833,0.1979545653
1590694355,5819.18739,21945,0.1975275576
1590694358,5821.89326,22060,0.1973869503
1590694367,5830.69468,22389,0.1988687366
1590694369,5833.38637,22502,0.1986791641
1590694372,5836.0634,22615,0.1981389374
1590694375,5838.92853,22735,0.1974925101
1590694378,5841.76643,22855,0.1970411539
1590694381,5844.61907,22974,0.1969818622
1590694383,5847.3111,23088,0.1971731335
1590694386,5850.16771,23208,0.1973905712
1590694389,5853.03117,23327,0.1972464472
1590694392,5855.87432,23445,0.1969204843
1590694395,5858.78226,23568,0.1966729164
1590694398,5861.67274,23688,0.1972651333
1590694401,5864.53979,23807,0.1973985285
1590694403,5867.39245,23927,0.1970364749
1590694406,5870.22134,24045,0.1967070997
1590694417,5881.18526,24457,0.1972865015
1590694420,5883.88485,24572,0.1972344369
1590694423,5886.75492,24692,0.1967589855
1590694426,5889.62165,24812,0.196257636
1590694429,5892.47163,24932,0.1959510893
1590694431,5895.3452,25050,0.1958051026
1590694434,5898.2141,25170,0.1954602897
1590694437,5900.9275,25283,0.1952596009
1590694440,5903.61409,25395,0.195238471
1590694442,5906.32328,25510,0.1949593425
1590694445,5909.16621,25630,0.1944385767
1590694448,5912.02231,25750,0.1941511035
1590694451,5914.89962,25870,0.1942102313
1590694454,5917.76749,25989,0.196283251
1590694468,5931.62586,26513,0.1967524439
1590694470,5934.41743,26630,0.1958350241
1590694473,5937.2493,26750,0.1954877228
1590694476,5940.12248,26870,0.1951562762
1590694479,5943.00341,26989,0.1947989911
1590694482,5945.70018,27103,0.1946305186
1590694485,5948.59599,27224,0.1944644153
1590694487,5951.29061,27337,0.1944193989
1590694490,5954.00057,27451,0.1945778728
1590694493,5956.8797,27570,0.1946404576
1590694496,5959.58883,27684,0.1943828017
1590694498,5962.29386,27797,0.193816036
1590694501,5965.1666,27917,0.1935522705
1590694504,5967.85649,28029,0.1933042109
1590694519,5983.01222,28601,0.1963262856
1590694522,5985.87143,28722,0.1957566291
1590694525,5988.55954,28835,0.1951639801
1590694527,5991.39986,28955,0.1944998354
1590694530,5994.2656,29075,0.1940012872
1590694533,5997.13423,29196,0.1935681701
1590694536,6000.01067,29316,0.1930991858
1590694539,6002.86898,29436,0.1927010715
1590694542,6005.74318,29557,0.1926740259
1590694545,6008.6281,29677,0.1923055798
1590694548,6011.53256,29798,0.192067042
1590694550,6014.23653,29912,0.1918034554
1590694553,6017.10454,30032,0.1915073991
1590694567,6030.65007,30543,0.19429712
1590694569,6033.36499,30658,0.1940639466
1590694572,6036.24598,30779,0.1937879175
1590694575,6039.12436,30899,0.1936036646
1590694578,6041.82534,31012,0.193121165
1590694581,6044.52164,31126,0.1929433644
1590694583,6047.38296,31245,0.1929685175
1590694586,6050.24751,31366,0.1924423128
1590694589,6053.10985,31486,0.1920062602
1590694592,6055.81924,31600,0.1916049123
1590694595,6058.52503,31712,0.1917759776
1590694597,6061.23889,31825,0.1923217773
1590694600,6063.96062,31940,0.192128405
1590694603,6066.65874,32051,0.1918865144
1590694616,6079.66527,32545,0.1913217902
1590694619,6082.5177,32665,0.1911913455
1590694621,6085.37244,32785,0.1910656542
1590694624,6088.06959,32898,0.1909443736
1590694627,6090.91628,33018,0.1908161938
1590694630,6093.75915,33139,0.1906896383
1590694633,6096.61056,33258,0.1905617118
1590694635,6099.31573,33372,0.1904412359
1590694638,6102.00183,33484,0.1903169453
1590694641,6104.7088,33597,0.1901946962
1590694643,6107.4075,33707,0.1900749952
1590694646,6110.12309,33822,0.1899537742
1590694649,6112.98996,33942,0.1898234636
1590694652,6115.81284,34062,0.1896944344
1590694663,6127.13611,34492,0.1891815215
1590694666,6129.85412,34607,0.1890560836
1590694669,6132.54068,34718,0.1889319122
1590694671,6135.25518,34833,0.1888071299
1590694674,6138.12099,34953,0.1886735409
1590694677,6141.01202,35074,0.188539952
1590694680,6143.8971,35195,0.1884057373
1590694683,6146.80286,35316,0.1882726699
1590694686,6149.62982,35436,0.1881411225
1590694689,6152.48166,35555,0.1880098432
1590694691,6155.32481,35676,0.187878117
1590694694,6158.16702,35795,0.1877475083
1590694697,6161.00732,35914,0.1876189113
