Wall time,Raw Time,Step,Value,Time
1590688413,0,0,0.1085999981,0
1590688785,372.1659398,250,0.3847999871,372.1659398
1590689096,683.4858499,500,0.7027999759,683.4858499
1590689408,994.76894,750,0.814899981,994.76894
1590689779,1366.52994,1000,0.8549000025,1366.52994
1590690091,1678.10609,1250,0.8605999947,1678.10609
1590690462,2049.56032,1500,0.8650000095,2049.56032
1590690774,2361.13517,1750,0.8668000102,2361.13517
1590691146,2732.96708,2000,0.882700026,2732.96708
1590691457,3044.57396,2250,0.8808000088,3044.57396
1590691769,3356.23198,2500,0.8841999769,3356.23198
1590692141,3728.35235,2750,0.881099999,3728.35235
1590692453,4040.0768,3000,0.8845999837,4040.0768
1590692765,4351.95298,3250,0.883400023,4351.95298
1590693137,4723.68025,3500,0.8859000206,4723.68025
1590693448,5035.13424,3750,0.8873000145,5035.13424
1590693760,5346.75232,4000,0.8931999803,5346.75232
1590694011,5597.85955,6017,0.8417999744,5419.85955
1590694081,5668.15793,10038,0.8673999906,5490.15793
1590694152,5738.757,12149,0.877399981,5560.757
1590694222,5809.51758,14127,0.8600999713,5631.51758
1590694233,5819.9603,16179,0.8786000013,5641.9603
1590694304,5890.6161,18079,0.8733000159,5712.6161
1590694374,5961.29766,20093,0.8855000138,5783.29766
1590694385,5972.49825,22097,0.8869000077,5794.49825
1590694456,6042.98039,24175,0.8963999748,5864.98039
1590694527,6113.7366,28124,0.8984000087,5935.7366
1590694597,6184.45835,30135,0.8325999975,6006.45835
1590694668,6255.03435,32146,0.9125000238,6077.03435
1590694678,6265.47998,34222,0.9232000113,6087.47998
1590694749,6336.03078,36014,0.9240000248,6158.03078
