Wall time,Step,Time,Value
1603299914.16,0,0.0,0.10379999876
1603300285.03,250,370.876626968,0.474799990654
1603300475.69,400,561.535755873,0.522599995136
1603300606.1,2420,691.942229033,0.540700018406
1603300676.27,4454,762.115229845,0.666400015354
1603300746.67,8490,832.511632919,0.785199999809
1603300816.93,10469,902.768396854,0.79699999094
1603300887.27,12479,973.107131958,0.806200027466
1603300897.3,14493,983.137872934,0.819199979305
1603300967.67,16522,1053.51322103,0.830200016499
1603301037.84,20579,1123.67855501,0.817900002003
1603301108.13,22598,1193.97498989,0.812699973583
1603301178.5,24615,1264.34221983,0.828599989414
1603301188.51,26581,1274.35187387,0.860099971294
1603301258.74,28561,1344.58234286,0.847000002861
1603301328.91,32599,1414.75071692,0.910700023174
1603301399.33,34652,1485.17275691,0.910700023174
1603301469.9,36601,1555.74595594,0.911199986935
1603301540.16,40738,1625.99693799,0.911499977112
1603301610.43,42630,1696.27134991,0.912500023842
1603301680.61,46653,1766.4541347,0.912800014019
1603301750.81,48684,1836.65357995,0.912800014019
1603301820.85,52714,1906.69032383,0.915400028229
1603301891.05,54695,1976.89508486,0.913800001144
1603301961.3,56708,2047.14278483,0.912800014019
1603301971.27,58717,2057.10811281,0.913999974728
1603302041.63,61214,2127.47423387,0.914699971676
