Wall time,Step,Value
1602116185.578061,1,0.2445458173751831
1602116296.309873,101,0.29705610871315
1602116406.11745,201,0.2754383683204651
1602116531.987382,301,0.25000691413879395
1602116642.185503,401,0.23571796715259552
1602116764.115631,501,0.22738498449325562
1602116874.503549,601,0.22200463712215424
1602116985.058567,701,0.21951259672641754
1602117110.347012,801,0.2195916622877121
1602117220.998518,901,0.22143737971782684
1602117344.227634,1001,0.22557960450649261
1602117454.661246,1101,0.22882819175720215
1602117565.274859,1201,0.23317158222198486
1602117688.216293,1301,0.23931656777858734
1602117798.669566,1401,0.24468940496444702
1602117923.874691,1501,0.247562438249588
1602118034.332723,1601,0.25127482414245605
1602118144.892337,1701,0.25645139813423157
1602118265.875581,1801,0.2641594111919403
1602118376.320952,1901,0.2688792049884796
1602118501.644619,2001,0.2719050943851471
1602118612.07872,2101,0.2743590176105499
1602118722.69443,2201,0.2792862355709076
1602118845.826206,2301,0.28288382291793823
1602118956.219967,2401,0.28521645069122314
1602119077.829583,2501,0.290744423866272
1602119188.198396,2601,0.29063135385513306
1602119298.656103,2701,0.2937346398830414
1602119423.435961,2801,0.2962515354156494
1602119533.68137,2901,0.2960651218891144
1602119658.183941,3001,0.29885104298591614
1602119768.550826,3101,0.2987997233867645
1602119879.124693,3201,0.29817476868629456
1602120001.189773,3301,0.2995149493217468
1602120111.540371,3401,0.2991071343421936
1602120230.98113,3501,0.30101439356803894
1602120341.068648,3601,0.30175286531448364
1602120451.286507,3701,0.3063236474990845
1602120572.561929,3801,0.3077429533004761
1602120682.756803,3901,0.30761802196502686
1602121005.901476,4001,0.30869123339653015
1602121018.140843,4166,0.30840834975242615
1602121020.885812,4283,0.3082125782966614
1602121023.593133,4397,0.30800867080688477
1602121026.540423,4521,0.30780160427093506
1602121029.455208,4638,0.30757421255111694
1602121032.160148,4752,0.30736997723579407
1602121034.872173,4866,0.30716487765312195
1602121037.737847,4988,0.30695050954818726
1602121040.418312,5101,0.30674535036087036
1602121043.311838,5224,0.3065238296985626
1602121046.018664,5339,0.30631259083747864
1602121048.739706,5455,0.3061040937900543
1602121051.458843,5569,0.30589157342910767
1602121054.169079,5684,0.30567437410354614
1602121056.890224,5799,0.3054599165916443
1602121059.591671,5914,0.30524250864982605
1602121070.669287,6340,0.30442410707473755
1602121073.397841,6457,0.30420035123825073
1602121076.120718,6573,0.30397793650627136
1602121078.861883,6689,0.3037605881690979
1602121081.56669,6804,0.30354422330856323
1602121084.282235,6921,0.3033267855644226
1602121087.004235,7035,0.3031079173088074
1602121089.706611,7150,0.30289438366889954
1602121092.427605,7266,0.30267930030822754
1602121095.151242,7381,0.3024619221687317
1602121098.073618,7503,0.3022368848323822
1602121100.81774,7620,0.30201488733291626
1602121103.548073,7735,0.30179792642593384
1602121106.277146,7851,0.3015803098678589
1602121109.156847,7972,0.3013478219509125
1602121117.846802,8305,0.30072131752967834
1602121120.577588,8422,0.30050161480903625
1602121123.322922,8537,0.30028003454208374
1602121126.094225,8654,0.30005764961242676
1602121128.83727,8770,0.2998356819152832
1602121131.574061,8888,0.2996077835559845
1602121134.276334,9003,0.2993916869163513
1602121136.995091,9117,0.29916828870773315
1602121139.714955,9233,0.29894617199897766
1602121142.430675,9348,0.298727810382843
1602121145.165399,9465,0.29850950837135315
1602121147.888747,9581,0.29828572273254395
1602121150.574941,9694,0.29807010293006897
1602121153.289878,9811,0.2978515326976776
1602121156.000711,9925,0.29763543605804443
1602121165.115408,10279,0.2969599664211273
1602121167.880993,10397,0.2967357635498047
1602121170.612484,10512,0.2965184152126312
1602121173.359673,10627,0.29629889130592346
1602121176.06698,10741,0.29607871174812317
1602121178.767883,10856,0.29586172103881836
